paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
SWP: Microsecond Network SLOs Without Priorities,arxiv:2103.01314,"The increasing use of cloud computing for latency-sensitive applications has sparked renewed interest in providing tight bounds on network tail latency. Achieving this in practice at reasonable network utilization has proved elusive, due to a combination of highly bursty application demand, faster link speeds, and heavy-tailed message sizes. While priority scheduling can be used to reduce tail latency for some traffic, this comes at a cost of much worse delay behavior for all other traffic on the network. Most operators choose to run their networks at very low average utilization, despite the",high,B4,expansion_round_1,tail; schedule; networking,"Expansion seed adds an independent queueing, scheduling, contention, transport, or tail-latency mechanism for cross-checking the B4 synthesis and Reflex transfer path.",true,,,,arxiv:2103.01314,,,,,,,,,B4,,,,,,triaged,expansion_round_1,b4/expansion/expansion-followup-manifest.jsonl,b4/expansion/expansion-followup-triage.jsonl,complete,1
QWin: Enforcing Tail Latency SLO at Shared Storage Backend,arxiv:2106.09206,"Consolidating latency-critical (LC) and best-effort (BE) tenants at storage backend helps to increase resources utilization. Even if tenants use dedicated queues and threads to achieve performance isolation, threads are still contend for CPU cores. Therefore, we argue that it is necessary to partition cores between LC and BE tenants, and meanwhile each core is dedicated to run a thread. Expect for frequently changing bursty load, fluctuated service time at storage backend also drastically changes the need of cores. In order to guarantee tail latency service level objectives (SLOs), the abrupt",high,B4,expansion_round_1,tail; queue,"Expansion seed adds an independent queueing, scheduling, contention, transport, or tail-latency mechanism for cross-checking the B4 synthesis and Reflex transfer path.",true,,,,arxiv:2106.09206,,,,,,,,,B4,,,,,,triaged,expansion_round_1,b4/expansion/expansion-followup-manifest.jsonl | b4/raw-retrieval/q08-tail-latency-distributed.json | b4/raw-retrieval/q18-load-shedding-backpressure.json,b4/expansion/expansion-followup-triage.jsonl,complete,1
Clio: A Hardware-Software Co-Designed Disaggregated Memory System,arxiv:2108.03492,"Memory disaggregation has attracted great attention recently because of its benefits in efficient memory utilization and ease of management. So far, memory disaggregation research has all taken one of two approaches: building/emulating memory nodes using regular servers or building them using raw memory devices with no processing power. The former incurs higher monetary cost and faces tail latency and scalability limitations, while the latter introduces performance, security, and management problems. Server-based memory nodes and memory nodes with no processing power are two extreme approaches",high,B4,expansion_round_1,tail; decomposition,"Expansion seed adds an independent queueing, scheduling, contention, transport, or tail-latency mechanism for cross-checking the B4 synthesis and Reflex transfer path.",true,,,,arxiv:2108.03492,,,,,,,,,B4,,,,,,triaged,expansion_round_1,b4/expansion/expansion-followup-manifest.jsonl,b4/expansion/expansion-followup-triage.jsonl,complete,1
Size-based scheduling vs fairness for datacenter flows: a queuing perspective,arxiv:2203.12983,"Contrary to the conclusions of a recent body of work where approximate shortest remaining processing time first (SRPT) flow scheduling is advocated for datacenter networks, this paper aims to demonstrate that per-flow fairness remains a preferable objective. We evaluate abstract queuing models by analysis and simulation to illustrate the non-optimality of SRPT under the reasonable assumptions that datacenter flows occur in batches and bursts and not, as usually assumed, individually at the instants of a Poisson process. Results for these models have significant implications for the design of b",high,B4,expansion_round_1,queue; schedule; decomposition; networking,"Expansion seed adds an independent queueing, scheduling, contention, transport, or tail-latency mechanism for cross-checking the B4 synthesis and Reflex transfer path.",true,,,,arxiv:2203.12983,,,,,,,,,B4,,,,,,triaged,expansion_round_1,b4/expansion/expansion-followup-manifest.jsonl,b4/expansion/expansion-followup-triage.jsonl,complete,1
Scalable Damper-based Deterministic Networking,arxiv:2209.12052,"With 5G networking, deterministic guarantees are emerging as a key enabler. In this context, we present a scalable Damper-based architecture for Large-scale Deterministic IP Networks (D-LDN) that meets required bounds on end-to-end delay and jitter. This work extends the original LDN architecture, where flows are shaped at ingress gateways and scheduled for transmission at each link using an asynchronous and cyclic opening of gate-controlled queues. To further relax the need for clock synchronization between devices, we use dampers, that consist in jitter regulators, to control the burstiness",high,B4,primary_assignment,jitter and timing variation; queueing and buffering; scheduling/deadline policy; stage-wise latency attribution; network/transport transfer,Supplies a transferable mechanism for explaining tail behavior and deciding which per-stage measurements the Reflex evidence model must preserve.,true,M. Yassine Naghmouchi; Shoushou Ren; Paolo Medagliani; Sébastien Martin; Jérémie Leguay,2022,arxiv:2209.12052,arxiv:2209.12052,arxiv:2209.12052,cs.NI,q23-networked-control-systems.json,,,2,,,B4,,002-arxiv_2209.12052.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q23-networked-control-systems.json,b4/abstract-triage.jsonl,complete,1
Scalable Scheduling for Industrial Time-Sensitive Networking: A Hyper-flow Graph Based Scheme,arxiv:2309.06690,"Industrial Time-Sensitive Networking (TSN) provides deterministic mechanisms for real-time and reliable flow transmission. Increasing attention has been paid to efficient scheduling for time-sensitive flows with stringent requirements such as ultra-low latency and jitter. In TSN, the fine-grained traffic shaping protocol, cyclic queuing and forwarding (CQF), eliminates uncertain delay and frame loss by cyclic traffic forwarding and queuing. However, it inevitably causes high scheduling complexity. Moreover, complexity is quite sensitive to flow attributes and network scale. The problem stems i",high,B4,primary_assignment,jitter and timing variation; queueing and buffering; scheduling/deadline policy; robotic or cyber-physical transfer; network/transport transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Yanzhou Zhang; Cailian Chen; Qimin Xu; Shouliang Wang; Lei Xu; Xinping Guan,2023,arxiv:2309.06690,arxiv:2309.06690,arxiv:2309.06690,cs.NI | cs.SY | eess.SY,q09-jitter-real-time-systems.json,,,6,,0.9067852769181763,B4,Firecrawl Research search-papers abstract; full text not assumed,006-arxiv_2309.06690.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q09-jitter-real-time-systems.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q31-adj-tsn.json,b4/abstract-triage.jsonl,complete,1
Optimizing Logical Execution Time Model for Both Determinism and Low Latency,arxiv:2310.19699,"The Logical Execution Time (LET) programming model has recently received considerable attention, particularly because of its timing and dataflow determinism. In LET, task computation appears always to take the same amount of time (called the task's LET interval), and the task reads (resp. writes) at the beginning (resp. end) of the interval. Compared to other communication mechanisms, such as implicit communication and Dynamic Buffer Protocol (DBP), LET performs worse on many metrics, such as end-to-end latency (including reaction time and data age) and time disparity jitter. Compared with the",high,B4,primary_assignment,jitter and timing variation; queueing and buffering; stage-wise latency attribution,Supplies a transferable mechanism for explaining tail behavior and deciding which per-stage measurements the Reflex evidence model must preserve.,true,Sen Wang; Dong Li; Ashrarul H. Sifat; Shao-Yu Huang; Xuanliang Deng; Changhee Jung; Ryan Williams; Haibo Zeng,2024,arxiv:2310.19699,arxiv:2310.19699,arxiv:2310.19699,eess.SY | cs.OS | cs.SC | cs.SY,q01-tail-latency-jitter.json,,,15,,0.6091522170252408,B4,,015-arxiv_2310.19699.json,,,true,triaged,primary_assignment,b3/raw-q18-ros2-timing.json | b3/registry.json | b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q01-tail-latency-jitter.json,b4/abstract-triage.jsonl,complete,1
Admission Control with Response Time Objectives for Low-latency Online Data Systems,arxiv:2312.15123,"To provide quick responses to users, Internet companies rely on online data systems able to answer queries in milliseconds. These systems employ complementary overload management techniques to ensure they provide a continued, acceptable service through-out traffic surges, where 'acceptable' partly means that serviced queries meet or track closely their response time objectives. Thus, in this paper we present Bouncer, an admission control policy aimed to keep admitted queries under or near their service level objectives (SLOs) on percentile response times. It computes inexpensive estimates of p",high,B4,primary_assignment,tail/percentile behavior; scheduling/deadline policy; backpressure/overload control; stage-wise latency attribution,Supplies a transferable mechanism for explaining tail behavior and deciding which per-stage measurements the Reflex evidence model must preserve.,true,Hao Xu; Juan A. Colmenares,2023,arxiv:2312.15123,arxiv:2312.15123,arxiv:2312.15123,cs.DB | cs.DC | cs.PF,q18-load-shedding-backpressure.json,,,16,,,B4,,016-arxiv_2312.15123.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q18-load-shedding-backpressure.json,b4/abstract-triage.jsonl,complete,1
Tail-Learning: Adaptive Learning Method for Mitigating Tail Latency in Autonomous Edge Systems,arxiv:2312.16883,"In the realm of edge computing, the increasing demand for high Quality of Service (QoS), particularly in dynamic multimedia streaming applications (e.g., Augmented Reality/Virtual Reality and online gaming), has prompted the need for effective solutions. Nevertheless, adopting an edge paradigm grounded in distributed computing has exacerbated the issue of tail latency. Given a limited variety of multimedia services supported by edge servers and the dynamic nature of user requests, employing traditional queuing methods to model tail latency in distributed edge computing is challenging, substant",high,B4,primary_assignment,tail/percentile behavior; queueing and buffering; robotic or cyber-physical transfer; network/transport transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Cheng Zhang; Yinuo Deng; Hailiang Zhao; Tianlv Chen; Shuiguang Deng,2023,arxiv:2312.16883,arxiv:2312.16883,arxiv:2312.16883,cs.DC,q08-tail-latency-distributed.json,,,24,,0.6778153331139356,B4,,024-arxiv_2312.16883.json,,,true,triaged,primary_assignment,b3/raw-q12-variance.json | b3/registry.json | b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q08-tail-latency-distributed.json,b4/abstract-triage.jsonl,complete,1
A Containerized Microservice Architecture for a ROS 2 Autonomous Driving Software: An End-to-End Latency Evaluation,arxiv:2404.12683,"The automotive industry is transitioning from traditional ECU-based systems to software-defined vehicles. A central role of this revolution is played by containers, lightweight virtualization technologies that enable the flexible consolidation of complex software applications on a common hardware platform. Despite their widespread adoption, the impact of containerization on fundamental real-time metrics such as end-to-end latency, communication jitter, as well as memory and CPU utilization has remained virtually unexplored. This paper presents a microservice architecture for a real-world auton",high,B4,primary_assignment,jitter and timing variation; scheduling/deadline policy; stage-wise latency attribution; robotic or cyber-physical transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Tobias Betz; Long Wen; Fengjunjie Pan; Gemb Kaljavesi; Alexander Zuepke; Andrea Bastoni; Marco Caccamo; Alois Knoll; Johannes Betz,2024,arxiv:2404.12683,arxiv:2404.12683,arxiv:2404.12683,cs.RO,q01-tail-latency-jitter.json | q02-latency-distribution-percentile.json | q12-ROS-2-executor.json,related-citers,recent-2024-current,9,18.92641983134736,0.019753086419753086,B4,inspect-paper completed,009-arxiv_2404.12683.json,,,true,triaged,primary_assignment,b1/expansion/expansion-manifest.jsonl | b2/registry-expansion-additions.json | b2/registry-final.json | b3/expansion-registry.json | b3/raw-q18-ros2-timing.json | b3/registry.json | b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q01-tail-latency-jitter.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q12-ROS-2-executor.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q37-foundational-e2e.json | b7/raw-retrieval/q38-recent-tracing.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json | b8/raw/adjacent-02.json | b8/raw/recent-02.json,b4/abstract-triage.jsonl,complete,1
Programmable Cycle-Specified Queue for Long-Distance Industrial Deterministic Packet Scheduling,arxiv:2409.09592,"The time-critical industrial applications pose intense demands for enabling long-distance deterministic networks. However, previous priority-based and weight-based scheduling methods focus on probabilistically reducing average delay, which ignores strictly guaranteeing task-oriented on-time packet delivery with bounded worst-case delay and jitter. This paper proposes a new Programmable Cycle-Specified Queue (PCSQ) for long-distance industrial deterministic packet scheduling. By implementing the first high-precision rotation dequeuing, PCSQ enables microsecond-level time slot resource reservati",high,B4,primary_assignment,jitter and timing variation; queueing and buffering; scheduling/deadline policy; robotic or cyber-physical transfer; network/transport transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Yudong Huang; Shuo Wang; Shiyin Zhu; Guoyu Peng; Xinyuan Zhang; Tao Huang; Xinmin Liu,2024,arxiv:2409.09592,arxiv:2409.09592,arxiv:2409.09592,cs.NI,q09-jitter-real-time-systems.json | q23-networked-control-systems.json,,,5,,0.9413098250079087,B4,Firecrawl Research search-papers abstract; full text not assumed,005-arxiv_2409.09592.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q09-jitter-real-time-systems.json | b4/raw-retrieval/q23-networked-control-systems.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q39-found-realtime.json,b4/abstract-triage.jsonl,complete,1
A Tractable Approach for Queueing Analysis on Buffer-Aware Scheduling,arxiv:2412.18812,"Low-latency communication has recently attracted considerable attention owing to its potential of enabling delay-sensitive services in next-generation industrial cyber-physical systems. To achieve target average or maximum delay given random arrivals and time-varying channels, buffer-aware scheduling is expected to play a vital role. Evaluating and optimizing buffer-aware scheduling relies on its queueing analysis, while existing tools are not sufficiently tractable. Particularly, Markov chain and Monte-Carlo based approaches are computationally intensive, while large deviation theory (LDT) an",high,B4,primary_assignment,queueing and buffering; scheduling/deadline policy; stage-wise latency attribution; robotic or cyber-physical transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Lintao Li; Wei Chen,2025,arxiv:2412.18812,arxiv:2412.18812,arxiv:2412.18812,cs.IT | eess.SP | math.IT,q03-queueing-delay-scheduling.json,,,12,,,B4,,012-arxiv_2412.18812.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q03-queueing-delay-scheduling.json,b4/abstract-triage.jsonl,complete,1
Empirical Analysis of the Impact of 5G Jitter on Time-Aware Shaper Scheduling in a 5G-TSN Network,arxiv:2503.19555,"Deterministic communications are essential for industrial automation, ensuring strict latency requirements and minimal jitter in packet transmission. Modern production lines, specializing in robotics, require higher flexibility and mobility, which drives the integration of Time-Sensitive Networking (TSN) and 5G networks in Industry 4.0. TSN achieves deterministic communications by using mechanisms such as the IEEE 802.1Qbv Time-Aware Shaper (TAS), which schedules packet transmissions within precise cycles, thereby reducing latency, jitter, and congestion. 5G networks complement TSN by providin",high,B4,primary_assignment,jitter and timing variation; scheduling/deadline policy; backpressure/overload control; robotic or cyber-physical transfer; network/transport transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Pablo Rodriguez-Martin; Oscar Adamuz-Hinojosa; Pablo Muñoz; Julia Caleya-Sanchez; Jorge Navarro-Ortiz; Pablo Ameigeiras,2025,arxiv:2503.19555,arxiv:2503.19555,arxiv:2503.19555,cs.NI,q01-tail-latency-jitter.json | q09-jitter-real-time-systems.json | q23-networked-control-systems.json,,,10,120.785,0.9478464369215823,B4,Firecrawl Research search-papers abstract; full text not assumed,010-arxiv_2503.19555.json,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\065-arxiv_2503.19555.json,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q01-tail-latency-jitter.json | b4/raw-retrieval/q09-jitter-real-time-systems.json | b4/raw-retrieval/q23-networked-control-systems.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q31-adj-tsn.json | b5/raw-retrieval/q39-found-realtime.json | b7/canonical-registry.json | b7/raw-retrieval/q07-synonym-pubsub.json | b7/raw-retrieval/q21-failure-congestion.json | b7/raw-retrieval/q27-adjacent-industrial.json,b4/abstract-triage.jsonl,complete,1
