paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Update or Wait: How to Keep Your Data Fresh,arxiv:1601.02284,"In this work, we study how to optimally manage the freshness of information updates sent from a source node to a destination via a channel. A proper metric for data freshness at the destination is the age-of-information, or simply age, which is defined as how old the freshest received update is since the moment that this update was generated at the source node (e.g., a sensor). A reasonable update policy is the zero-wait policy, i.e., the source node submits a fresh update once the previous update is delivered and the channel becomes free, which achieves the maximum throughput and the minimum delay. Surprisingly, this zero-wait policy does not always minimize the age. This counter-intuitive phenomenon motivates us to study how to optimally control information updates to keep the data fresh and to understand when the zero-wait policy is optimal. We introduce a general age penalty function to characterize the level of dissatisfaction on data staleness and formulate the average age penalty minimization problem as a constrained semi-Markov decision problem (SMDP) with an uncountable state space. We develop efficient algorithms to find the optimal update policy among all causal policies, and establish sufficient and necessary conditions for the optimality of the zero-wait policy. Our investigation shows that the zero-wait policy is far from the optimum if (i) the age penalty function grows quickly with respect to the age, (ii) the packet transmission times over the channel are positively correlated over time, or (iii) the packet transmission times are highly random (e.g., following a heavy-tail distribution).",high,B5,primary_assignment,"The abstract exposes timing, deadline, timestamp, sequence, causal, or clock-synchronization mechanisms relevant to transport attribution.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Yin Sun, Elif Uysal-Biyikoglu, Roy D. Yates, C. Emre Koksal, Ness B. Shroff",,arxiv:1601.02284,arxiv:1601.02284,7865894743450843231,,q02-direct-freshness | q38-found-aoi,,,81,140.785,0.9478464369215823,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\081-arxiv_1601.02284.json,,,triaged,primary_assignment,b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q02-direct-freshness.json | b5/raw-retrieval/q38-found-aoi.json,b5/abstract-triage.jsonl,complete,1
"A Passivity-Based Design for Stability and Robustness in Event-Triggered Networked Control Systems with Communication Delays, Signal Quantizations and Packet Dropouts",arxiv:1704.00592,"In this report, we introduce a comprehensive design framework for Event-Triggered Networked Control Systems based on the passivity-based concept of Input Feed-Forward Output Feedback Passive (IF-OFP) systems. Our approach is comprehensive in the sense that we show finite-gain L₂-stability and robustness for the networked control system by considering the effects of time-varying or constant network induced delays, signal quantizations, and data losses in communication links from the plant to controller and the controller to plant. Our design is based on the need for a more efficient utilization of band-limited shared communication networks which is a necessity for the design of Large-Scale Cyber-Physical systems. To achieve this, we introduce simple triggering conditions that do not require the exact knowledge of the sub-systems and are located on both sides of the communication network: the plant's output and the controller's output. This specifically leads to a great decrease in the communication rate between the controller and plant. Additionally, we show lower-bounds on inter-event time intervals for the triggering conditions and show the design's robustness against external noise and disturbance. We illustrate the relationship amongst stability, robustness and passivity levels for the plant and controller. We analyze our design's robustness against packet dropouts and loss of communication. Our results are design-oriented in the sense that based on our proposed framework, the designer can easily observe the trade-offs amongst different components of the networked control system, time-varying delays, effects of signal quantizations and triggering conditions, stability, robustness and performance of networked control system and make design decisions accordingly.",high,B5,primary_assignment,"The abstract addresses packet loss, delay, jitter, disorder, or reordering and its effect on networked sensing, estimation, or control.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Arash Rahnama, Meng Xia, Panos J. Antsaklis",,arxiv:1704.00592,arxiv:1704.00592,2745330246428296331,,q29-adj-control | q37-found-networked,,,1,145.443,0.9644288107273639,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\001-arxiv_1704.00592.json,,,triaged,primary_assignment,b4/raw-retrieval/q23-networked-control-systems.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q29-adj-control.json | b5/raw-retrieval/q37-found-networked.json,b5/abstract-triage.jsonl,complete,1
A packet-based dual-rate PID control strategy for a slow-rate sensing Networked Control System,arxiv:1707.07467,"This paper introduces a packet-based dual-rate control strategy to face time-varying network-induced delays, packet dropouts and packet disorder in a Networked Control System. Slow-rate sensing enables to achieve energy saving by reducing network load. In addition, choosing a slower sensing period than the longest round-trip time delay can avoid packet disorder. On the other hand, a slow-rate sensing usually degrades control performance in a conventional control framework. Therefore, including dual-rate control techniques can be useful to maintain the desired performance, since the controller is able to generate a fast-rate control signal from a slow-rate sensing signal. A dual-rate PID controller is used, which can be split into two parts: a slow-rate PI controller is located at the remote side (with no permanent communication to the plant) and a fast-rate PD controller, at the local side (close to the plant, sensor, and inside the actuator, which can offer a low computation power). In addition, at the remote side, where a powerful computation device is located, a prediction stage is included in order to generate the packet of future, estimated slow-rate control actions to be sent to the local side. At this side, these actions are converted to fast-rate ones and used when a packet does not arrive due to the network-induced delay or due to occurring dropouts. The control proposal is able to reach the nominal (no-dropout, no-delay) performance despite the existence of time-varying delays and packet dropouts. Via real-time control for a Cartesian robot, results clearly reveal the superiority of the control approach compared to a previous authors' proposal, where the time-varying delays are faced by means of a gain scheduling control strategy.",high,B5,primary_assignment,"The abstract addresses packet loss, delay, jitter, disorder, or reordering and its effect on networked sensing, estimation, or control.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"A. Cuenca, J. Alcaina, J. Salt, V. Casanova, R. Pizá",,arxiv:1707.07467,arxiv:1707.07467,7603077864497783418,,q01-direct-robot,,,5,140.572,0.9057233191548978,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\005-arxiv_1707.07467.json,,,triaged,primary_assignment,b4/raw-retrieval/q23-networked-control-systems.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q01-direct-robot.json,b5/abstract-triage.jsonl,complete,1
Wireless Network Design for Control Systems: A Survey,arxiv:1708.07353,,high,B5,expansion_round_1,"The related-paper result extends an already-covered B5 transport family and is retained as a strong seed or neighboring mechanism for packet correctness, freshness, ordering, reliability, or timing.",It tests whether the B5 synthesis mechanism map is stable beyond the multi-formulation search results and supplies a transferable hypothesis for the Reflex episode loop.,true,"Pangun Park, Sinem Coleri Ergen, Carlo Fischione, Chenyang Lu, Karl Henrik Johansson",,,arxiv:1708.07353,,,,,,,,0.02441077441077441,B5,,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\expansion\evidence\read\023-arxiv_1708.07353.json,,,triaged,expansion_round_1,b5/evidence-digest.jsonl,b5/expansion/expansion-triage.jsonl,partial,1
Analysis of Feedback Error in Automatic Repeat reQuest,arxiv:1710.00649,,high,B5,expansion_round_1,"The related-paper result extends an already-covered B5 transport family and is retained as a strong seed or neighboring mechanism for packet correctness, freshness, ordering, reliability, or timing.",It tests whether the B5 synthesis mechanism map is stable beyond the multi-formulation search results and supplies a transferable hypothesis for the Reflex episode loop.,true,"Saeed R. Khosravirad, Harish Viswanathan",,,arxiv:1710.00649,,,,,,,,0.029857397504456328,B5,,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\expansion\evidence\read\020-arxiv_1710.00649.json,,,triaged,expansion_round_1,b5/evidence-digest.jsonl,b5/expansion/expansion-triage.jsonl,partial,1
Optimal Streaming Codes for Channels with Burst and Arbitrary Erasures,arxiv:1801.04241,,high,B5,expansion_round_1,"The related-paper result extends an already-covered B5 transport family and is retained as a strong seed or neighboring mechanism for packet correctness, freshness, ordering, reliability, or timing.",It tests whether the B5 synthesis mechanism map is stable beyond the multi-formulation search results and supplies a transferable hypothesis for the Reflex episode loop.,true,"Silas L. Fong, Ashish Khisti, Baochun Li, Wai-Tian Tan, Xiaoqing Zhu, John Apostolopoulos",,,arxiv:1801.04241,,,,,,,,0.023215244229736982,B5,,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\expansion\evidence\read\005-arxiv_1801.04241.json,,,triaged,expansion_round_1,b5/evidence-digest.jsonl,b5/expansion/expansion-triage.jsonl,partial,1
Tiny Codes for Guaranteeable Delay,arxiv:1806.05776,,high,B5,expansion_round_1,"The related-paper result extends an already-covered B5 transport family and is retained as a strong seed or neighboring mechanism for packet correctness, freshness, ordering, reliability, or timing.",It tests whether the B5 synthesis mechanism map is stable beyond the multi-formulation search results and supplies a transferable hypothesis for the Reflex episode loop.,true,"Derya Malak, Muriel Médard, Edmund M. Yeh",,,arxiv:1806.05776,,,,,,,,0.03125763125763126,B5,,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\expansion\evidence\read\003-arxiv_1806.05776.json,,,triaged,expansion_round_1,b5/evidence-digest.jsonl,b5/expansion/expansion-triage.jsonl,partial,1
Stabilization for Networked Control Systems with Simultaneous Input Delay and Markovian Packet Losses,arxiv:1808.06777,"The mean square stabilization problem for discrete-time networked control systems (NCSs) is investigated in this article. What the difference from most previous works is that input delay and packet losses occur simultaneously in the communication channel, moreover, the data packet dropout is modeled as a time-homogeneous Markov process which will bring some difficulties in solving the problem due to the temporal correlation. The contributions in this paper can be summarized as two points. Firstly, the equivalence condition for the solvability of linear quadratic optimal problem in finite horizon subject to the discrete-time NCSs is expressed by solving the forward and backward stochastic difference equations (FBSDEs-M) which is derived from the maximum principle involving Markov jump and delay. Secondly, under basic assumption, the necessary and sufficient condition of mean square stabilization is given by the solutions to the coupled algebraic Riccati equations with Markov jump (CAREs-M). To our best knowledge, the problems studied in this paper are new because most previous works mainly discussed the case of only delay or packet dropout in NCSs.",high,B5,primary_assignment,"The abstract exposes timing, deadline, timestamp, sequence, causal, or clock-synchronization mechanisms relevant to transport attribution.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Hongdan Li, Chunyan Han, Huanshui Zhang",,arxiv:1808.06777,arxiv:1808.06777,1951581963544411627,,q29-adj-control | q37-found-networked,,,82,136.267,0.9626731126558706,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\082-arxiv_1808.06777.json,,,triaged,primary_assignment,b4/raw-retrieval/q23-networked-control-systems.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q29-adj-control.json | b5/raw-retrieval/q37-found-networked.json,b5/abstract-triage.jsonl,complete,1
Control Aware Radio Resource Allocation in Low Latency Wireless Control Systems,arxiv:1811.00409,"We consider the problem of allocating radio resources over wireless communication links to control a series of independent wireless control systems. Low-latency transmissions are necessary in enabling time-sensitive control systems to operate over wireless links with high reliability. Achieving fast data rates over wireless links thus comes at the cost of reliability in the form of high packet error rates compared to wired links due to channel noise and interference. However, the effect of the communication link errors on the control system performance depends dynamically on the control system state. We propose a novel control-communication co-design approach to the low-latency resource allocation problem. We incorporate control and channel state information to make scheduling decisions over time on frequency, bandwidth and data rates across the next-generation Wi-Fi based wireless communication links that close the control loops. Control systems that are closer to instability or further from a desired range in a given control cycle are given higher packet delivery rate targets to meet. Rather than a simple priority ranking, we derive precise packet error rate targets for each system needed to satisfy stability targets and make scheduling decisions to meet such targets while reducing total transmission time. The resulting Control-Aware Low Latency Scheduling (CALLS) method is tested in numerous simulation experiments that demonstrate its effectiveness in meeting control-based goals under tight latency constraints relative to control-agnostic scheduling.",high,B5,primary_assignment,"The abstract examines reliability, retransmission, duplicate suppression, idempotence, coding, or delivery semantics.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Mark Eisen, Mohammad M. Rashid, Konstantinos Gatsis, Dave Cavalcanti, Nageen Himayat, Alejandro Ribeiro",,arxiv:1811.00409,arxiv:1811.00409,8489563012440895639,,q39-found-realtime,,,27,127.137,0.9013664124589823,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\027-arxiv_1811.00409.json,,,triaged,primary_assignment,b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q39-found-realtime.json,b5/abstract-triage.jsonl,complete,1
Fully Distributed Packet Scheduling Framework for Handling Disturbances in Lossy Real-Time Wireless Networks,arxiv:1902.02023,"Along with the rapid growth of Industrial Internet-of-Things (IIoT) applications and their penetration into many industry sectors, real-time wireless networks (RTWNs) have been playing a more critical role in providing real-time, reliable and secure communication services for such applications. A key challenge in RTWN management is how to ensure real-time Quality of Services (QoS) especially in the presence of unexpected disturbances and lossy wireless links. Most prior work takes centralized approaches for handling disturbances, which are slow and subject to single-point failure, and do not scale. To overcome these drawbacks, this paper presents a fully distributed packet scheduling framework called FD-PaS. FD-PaS aims to provide guaranteed fast response to unexpected disturbances while achieving minimum performance degradation for meeting the timing and reliability requirements of all critical tasks. To combat the scalability challenge, FD-PaS incorporates several key advances in both algorithm design and data link layer protocol design to enable individual nodes to make on-line decisions locally without any centralized control. Our extensive simulation and testbed results have validated the correctness of the FD-PaS design and demonstrated its effectiveness in providing fast response for handling disturbances while ensuring the designated QoS requirements.",high,B5,primary_assignment,"The abstract evaluates middleware, QoS, publish-subscribe, transport, or communication-stack behavior that affects delivery correctness.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Tianyu Zhang, Tao Gong, Song Han, Qingxu Deng, Xiaobo Sharon Hu",,arxiv:1902.02023,arxiv:1902.02023,4275919601340604786,,q14-mech-dds-loss | q39-found-realtime,,,55,125.449,0.8944949086405465,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\055-arxiv_1902.02023.json,,,triaged,primary_assignment,b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q14-mech-dds-loss.json | b5/raw-retrieval/q39-found-realtime.json,b5/abstract-triage.jsonl,complete,1
Adaptive Causal Network Coding with Feedback,arxiv:1905.02870,,high,B5,expansion_round_1,"The related-paper result extends an already-covered B5 transport family and is retained as a strong seed or neighboring mechanism for packet correctness, freshness, ordering, reliability, or timing.",It tests whether the B5 synthesis mechanism map is stable beyond the multi-formulation search results and supplies a transferable hypothesis for the Reflex episode loop.,true,"Alejandro Cohen, Derya Malak, Vered Bar Bracha, Muriel Medard",,,arxiv:1905.02870,,,,,,,,0.031746031746031744,B5,,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\expansion\evidence\read\010-arxiv_1905.02870.json,,,triaged,expansion_round_1,b5/evidence-digest.jsonl,b5/expansion/expansion-triage.jsonl,partial,1
