paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Trace-enabled Timing Model Synthesis for ROS2-based Autonomous Applications,arxiv:2311.13333,"Autonomous applications are typically developed over Robot Operating System 2.0 (ROS2) even in time-critical systems like automotive. Recent years have seen increased interest in developing model-based timing analysis and schedule optimization approaches for ROS2-based applications. To complement these approaches, we propose a tracing and measurement framework to obtain timing models of ROS2-based applications. It offers a tracer based on extended Berkeley Packet Filter (eBPF) that probes different functions in ROS2 middleware and reads their arguments or return values to reason about the data flow in applications. It combines event traces from ROS2 and the operating system to generate a directed acyclic graph showing ROS2 callbacks, precedence relations between them, and their timing attributes. While being compatible with existing analyses, we also show how to model (i) message synchronization, e.g., in sensor fusion, and (ii) service requests from multiple clients, e.g., in motion planning. Considering that, in real-world scenarios, the application code might be confidential and formal models are unavailable, our framework still enables the application of existing analysis and optimization techniques.",high,B3,primary_assignment,"Uses eBPF plus ROS 2 and OS events to build callback DAGs with precedence and timing attributes, including synchronization and multi-client services.",Most direct mechanism for reconstructing a robot episode critical path without requiring application source access.,true,Hazem Abaza | Debayan Roy | Shiqing Fan | Selma Saidi | Antonios Motakis,2023,arxiv:2311.13333,arxiv:2311.13333,247034073928789937,cs.OS,16-ros2-causal | 17-ros2-flow | 18-ros2-timing | 21-ebpf | 38-recent-ros,semantic-search,general,31,30.03566843450814,0.9046505351008906,B3,inspect-paper completed,inspect-arxiv_2311.13333.json,available-text,false,inspect-arxiv_2311.13333.json,triaged,primary_assignment,b1/expansion/expansion-manifest.jsonl | b2/raw-q09-ros2.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q21-ebpf.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q04-head-of-line-blocking-robotics.json | b4/raw-retrieval/q10-latency-distribution-measurement.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q06-direct-manipulation.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q25-failure-localization.json | b7/raw-retrieval/q26-adjacent-av.json | b7/raw-retrieval/q35-foundational-realtime.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-01.json | b8/raw/mechanism-01.json | b8/raw/mechanism-03.json | b8/raw/syn-01.json | b8/raw/syn-03.json | b8/targeted-read-manifest.json,b3/triage.jsonl,complete,1
Node Compass: Multilevel Tracing and Debugging of Request Executions in JavaScript-Based Web-Servers,arxiv:2401.08595,"Adequate consideration is crucial to ensure that services in a distributed application context are running satisfactorily with the resources available. Due to the asynchronous nature of tasks and the need to work with multiple layers that deliver coordinated results in a single-threaded context, analysing performance is a challenging task in event-loop-based systems. The existing performance analysis methods for environments such as Node.js rely on higher-level instrumentation but lack precision, as they cannot capture the relevant underlying application flow. As a solution, we propose a streamlined method for recovering the asynchronous execution path of requests called the Nested Bounded Context Algorithm. The proposed technique tracks the application execution flow through multiple layers and showcases it on an interactive interface for further assessment. Furthermore, we introduce the vertical span concept. This representation of a span as a multidimensional object (horizontal and vertical) with a start and end of execution, along with its sub-layers and triggered operations, enables the granular identification and diagnosis of performance issues. We proposed a new technique called the Bounded Context Tracking Algorithm for event matching and request reassembling in a multi-layer trace . The two techniques allow aligning the executions of the request in a tree-based data structure for developed visualisations. These visualisations permit performance debugging of complex performance issues in Node.js.",high,B3,primary_assignment,Recovers asynchronous request paths with bounded-context tracking and multidimensional vertical spans across event-loop layers.,Direct analogue for async callbacks and pipelined inference where thread-local context is insufficient.,true,Herve Mbikayi Kabamba | Matthew Khouzam | Michel Dagenais,2023,arxiv:2401.08595,arxiv:2401.08595,4186155202172654199,cs.DC | cs.PF,04-trace-causality | 07-trace-loss | 09-error-propagation | 14-async-critical | 23-host-telemetry | 35-classic-tracing,semantic-search,recent-2024-current,77,76.48,0.9250134837227268,B3,inspect-paper completed,inspect-arxiv_2401.08595.json,available-text,,inspect-arxiv_2401.08595.json,triaged,primary_assignment,b2/raw-q01-direct.txt | b2/raw-q02-identifiers.txt | b2/raw-q06-context-propagation.txt | b2/raw-q12-recent.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q04-trace-causality.json | b3/raw-q07-trace-loss.json | b3/raw-q09-error-propagation.json | b3/raw-q14-async-critical.json | b3/raw-q23-host-telemetry.json | b3/raw-q35-classic-tracing.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b8/canonical-registry.json | b8/raw/foundational-02.json,b3/triage.jsonl,complete,1
Root Cause Analysis In Microservice Using Neural Granger Causal Discovery,arxiv:2402.01140,"In recent years, microservices have gained widespread adoption in IT operations due to their scalability, maintenance, and flexibility. However, it becomes challenging for site reliability engineers (SREs) to pinpoint the root cause due to the complex relationships in microservices when facing system malfunctions. Previous research employed structured learning methods (e.g., PC-algorithm) to establish causal relationships and derive root causes from causal graphs. Nevertheless, they ignored the temporal order of time series data and failed to leverage the rich information inherent in the temporal relationships. For instance, in cases where there is a sudden spike in CPU utilization, it can lead to an increase in latency for other microservices. However, in this scenario, the anomaly in CPU utilization occurs before the latency increase, rather than simultaneously. As a result, the PC-algorithm fails to capture such characteristics. To address these challenges, we propose RUN, a novel approach for root cause analysis using neural Granger causal discovery with contrastive learning. RUN enhances the backbone encoder by integrating contextual information from time series, and leverages a time series forecasting model to conduct neural Granger causal discovery. In addition, RUN incorporates Pagerank with a personalization vector to efficiently recommend the top-k root causes. Extensive experiments conducted on the synthetic and real-world microservice-based datasets demonstrate that RUN noticeably outperforms the state-of-the-art root cause analysis methods. Moreover, we provide an analysis scenario for the sock-shop case to showcase the practicality and efficacy of RUN in microservice-based applications. Our code is publicly available at https://github.com/zmlin1998/RUN.",high,B3,primary_assignment,Uses neural Granger causal discovery over temporally ordered metric series and personalized propagation ranking.,"Explicitly models cause-before-symptom timing, avoiding simultaneous-correlation errors in latency diagnosis.",true,,,arxiv:2402.01140,arxiv:2402.01140,8170759103537503657,,03-root-cause | 08-microservice-rca | 10-causal-hypergraph | 13-causal-profiling | 32-dynamic-causality | 36-causal-profiler,,,23,,0.9446689335413089,B3,,inspect-arxiv_2402.01140.json,available-text,,inspect-arxiv_2402.01140.json,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q03-root-cause.json | b3/raw-q08-microservice-rca.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q13-causal-profiling.json | b3/raw-q32-dynamic-causality.json | b3/raw-q36-causal-profiler.json | b3/read-evidence-manifest.jsonl | b3/registry.json,b3/triage.jsonl,complete,1
Multi-modal Causal Structure Learning and Root Cause Analysis,arxiv:2402.02357,"Effective root cause analysis (RCA) is vital for swiftly restoring services, minimizing losses, and ensuring the smooth operation and management of complex systems. Previous data-driven RCA methods, particularly those employing causal discovery techniques, have primarily focused on constructing dependency or causal graphs for backtracking the root causes. However, these methods often fall short as they rely solely on data from a single modality, thereby resulting in suboptimal solutions. In this work, we propose Mulan, a unified multi-modal causal structure learning method for root cause localization. We leverage a log-tailored language model to facilitate log representation learning, converting log sequences into time-series data. To explore intricate relationships across different modalities, we propose a contrastive learning-based approach to extract modality-invariant and modality-specific representations within a shared latent space. Additionally, we introduce a novel key performance indicator-aware attention mechanism for assessing modality reliability and co-learning a final causal graph. Finally, we employ random walk with restart to simulate system fault propagation and identify potential root causes. Extensive experiments on three real-world datasets validate the effectiveness of our proposed framework.",high,B3,primary_assignment,"Learns multimodal causal structure from logs and metrics, then propagates faults over the learned graph for root localization.",Shows how complementary signals can reduce false blame when one telemetry stream is incomplete.,true,,,arxiv:2402.02357,arxiv:2402.02357,1759875099585081112,,03-root-cause | 10-causal-hypergraph | 11-missing-modality | 32-dynamic-causality,,,17,,0.9362850057480346,B3,,inspect-arxiv_2402.02357.json,available-text,,inspect-arxiv_2402.02357.json,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q03-root-cause.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q11-missing-modality.json | b3/raw-q32-dynamic-causality.json | b3/read-evidence-manifest.jsonl | b3/registry.json,b3/triage.jsonl,complete,1
An Online Probabilistic Distributed Tracing System,arxiv:2405.15645,"Distributed tracing has become a fundamental tool for diagnosing performance issues in the cloud by recording causally ordered, end-to-end workflows of request executions. However, tracing in production workloads can introduce significant overheads due to the extensive instrumentation needed for identifying performance variations. This paper addresses the trade-off between the cost of tracing and the utility of the ""spans"" within that trace through Astraea, an online probabilistic distributed tracing system. Astraea is based on our technique that combines online Bayesian learning and multi-armed bandit frameworks. This formulation enables Astraea to effectively steer tracing towards the useful instrumentation needed for accurate performance diagnosis. Astraea localizes performance variations using only 10-28% of available instrumentation, markedly reducing tracing overhead, storage, compute costs, and trace analysis time.",high,B3,primary_assignment,"Uses Bayesian learning and bandits to select diagnostically useful spans, achieving diagnosis with 10–28% of available instrumentation.",Quantifies the coverage-versus-overhead tradeoff for adaptive tracing budgets.,true,M. Toslali | S. Qasim | S. Parthasarathy | F. A. Oliveira | H. Huang | G. Stringhini | Z. Liu | A. K. Coskun,2024,arxiv:2405.15645,arxiv:2405.15645,591397950646880097,cs.PF | cs.DC,02-critical-path | 04-trace-causality | 07-trace-loss | 13-causal-profiling | 17-ros2-flow | 23-host-telemetry | 35-classic-tracing | 39-recent-ebpf,semantic-search,recent-2024-current,64,21.392035026199313,0.9088770389851438,B3,inspect-paper completed,inspect-arxiv_2405.15645.json,available-text,,inspect-arxiv_2405.15645.json,triaged,primary_assignment,b2/raw-q01-direct.txt | b2/raw-q02-identifiers.txt | b2/raw-q08-ebpf.txt | b2/raw-q12-recent.txt | b2/raw_01_direct.json | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q02-critical-path.json | b3/raw-q04-trace-causality.json | b3/raw-q07-trace-loss.json | b3/raw-q13-causal-profiling.json | b3/raw-q17-ros2-flow.json | b3/raw-q23-host-telemetry.json | b3/raw-q35-classic-tracing.json | b3/raw-q39-recent-ebpf.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b7/canonical-registry.json | b7/raw-retrieval/q28-adjacent-cps-tracing.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/foundational-02.json | b8/raw/mechanism-03.json,b3/triage.jsonl,complete,1
Causal-Consistent Reversible Debugging: Improving CauDEr,arxiv:2406.05719,"Causal-consistent reversible debugging allows one to explore concurrent computations back and forth in order to locate the source of an error. In this setting, backward steps can be chosen freely as long as they are ""causal consistent"", i.e., as long as all the actions that depend on the action we want to undo have been already undone. Here, we consider a framework for causal-consistent reversible debugging in the functional and concurrent language Erlang. This framework considered programs translated to an intermediate representation, called Core Erlang. Although using such an intermediate representation simplified both the formal definitions and their implementation in a debugging tool, the choice of Core Erlang also complicated the use of the debugger. In this paper, we extend the framework in order to deal with source Erlang programs, also including some features that were not considered before. Moreover, we integrate the two existing approaches (user-driven debugging and replay debugging) into a single, more general framework, and develop a new version of the debugging tool CauDEr including all the mentioned extensions as well as a renovated user interface.",high,B3,primary_assignment,Provides causal-consistent reversible debugging and replay for concurrent Erlang programs.,Supports a principled replay/backtracking model that respects dependency order during intermittent-failure diagnosis.,false,,,arxiv:2406.05719,arxiv:2406.05719,3249319894284692453,,25-replay,,,86,,0.6513548646660542,B3,,,,,,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q25-replay.json | b3/registry.json,b3/triage.jsonl,complete,1
CHASE: A Causal Hypergraph based Framework for Root Cause Analysis in Multimodal Microservice Systems,arxiv:2406.19711,"In recent years, the widespread adoption of distributed microservice architectures within the industry has significantly increased the demand for enhanced system availability and robustness. Due to the complex service invocation paths and dependencies in enterprise-level microservice systems, it is challenging to locate the anomalies promptly during service invocations, thus causing intractable issues for normal system operations and maintenance. In this paper, we propose a Causal Heterogeneous grAph baSed framEwork for root cause analysis, namely CHASE, for microservice systems with multimodal data, including traces, logs, and system monitoring metrics. Specifically, related information is encoded into representative embeddings and further modeled by a multimodal invocation graph. Following that, anomaly detection is performed on each instance node with attentive heterogeneous message passing from its adjacent metric and log nodes. Finally, CHASE learns from the constructed hypergraph with hyperedges representing the flow of causality and performs root cause localization. We evaluate the proposed framework on two public microservice datasets with distinct attributes and compare with the state-of-the-art methods. The results show that CHASE achieves the average performance gain up to 36.2%(A@1) and 29.4%(Percentage@1), respectively to its best counterpart.",high,B3,primary_assignment,"Fuses traces, logs, and metrics in a heterogeneous invocation hypergraph and localizes causes through causal hyperedges.",Hyperedges model multimodal fan-in/fan-out dependencies across the robot pipeline better than a flat service ranking.,true,Ziming Zhao | Zhenwei Wang | Tiehua Zhang | Zhishu Shen | Hai Dong | Zhen Lei | Xingjun Ma | Gaowei Xu | Zhijun Ding | Yun Yang,2024,arxiv:2406.19711,arxiv:2406.19711,4286378958430106798,cs.LG,01-direct | 03-root-cause | 04-trace-causality | 05-event-graph | 07-trace-loss | 08-microservice-rca | 10-causal-hypergraph | 11-missing-modality | 32-dynamic-causality | 36-causal-profiler,semantic-search,recent-2024-current,10,14.826624789529376,0.9824500775551757,B3,inspect-paper completed,inspect-arxiv_2406.19711.json,available-text,,inspect-arxiv_2406.19711.json,triaged,primary_assignment,b2/raw-q04-message-flow.txt | b2/raw-q11-failures.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q01-direct.json | b3/raw-q03-root-cause.json | b3/raw-q04-trace-causality.json | b3/raw-q05-event-graph.json | b3/raw-q07-trace-loss.json | b3/raw-q08-microservice-rca.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q11-missing-modality.json | b3/raw-q32-dynamic-causality.json | b3/raw-q36-causal-profiler.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b8/canonical-registry.json | b8/raw/adjacent-05.json,b3/triage.jsonl,complete,1
Tracing Distributed Algorithms Using Replay Clocks,arxiv:2407.00069,"In this thesis, we introduce replay clocks (RepCl), a novel clock infrastructure that allows us to do offline analyses of distributed computations. The replay clock structure provides a methodology to replay a computation as it happened, with the ability to represent concurrent events effectively. It builds on the structures introduced by vector clocks (VC) and the Hybrid Logical Clock (HLC), combining their infrastructures to provide efficient replay. With such a clock, a user can replay a computation whilst considering multiple paths of executions, and check for constraint violations and properties that potential pathways could take in the presence of concurrent events. Specifically, if event e must occur before f then the replay clock must ensure that e is replayed before f. On the other hand, if e and f could occur in any order, replay should not force an order between them. We demonstrate that RepCl can be implemented with less than four integers for 64 processes for various system parameters if clocks are synchronized within 1ms. Furthermore, the overhead of RepCl (for computing timestamps and message size) is proportional to the size of the clock. Using simulations in a custom distributed system and NS-3, a state-of-the-art network simulator, we identify the expected overhead of RepCl. We also identify how a user can then identify feasibility region for RepCl, where unabridged replay is possible. Using the RepCl, we provide a tracer for distributed computations, that allows any computation using the RepCl to be replayed efficiently. The visualization allows users to analyze specific properties and constraints in an online fashion, with the ability to consider concurrent paths independently. The visualization provides per-process views and an overarching view of the whole computation based on the time recorded by the RepCl for each event.",high,B3,primary_assignment,Combines vector and hybrid clocks into replay clocks that preserve concurrency and support constraint-aware distributed replay.,Provides a compact causal-clock option for reconstructing and replaying episode histories.,true,Ishaan Lagwankar,2024,arxiv:2407.00069,arxiv:2407.00069,8930589983887440089,cs.DC,05-event-graph | 14-async-critical | 25-replay | 27-unobserved | 34-vector-clocks,semantic-search,recent-2024-current,51,22.71299749416051,0.8726949619246283,B3,true,inspect-arxiv_2407.00069.json,available-text,false,inspect-arxiv_2407.00069.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q04-logical.json | b1/raw-q05-uncertainty.json | b1/raw-q06-monotonic.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q11-foundational.json | b1/raw-q14-lamport-exact.json | b2/raw-q03-causality.txt | b2/raw-q13-foundations.txt | b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q05-event-graph.json | b3/raw-q14-async-critical.json | b3/raw-q25-replay.json | b3/raw-q27-unobserved.json | b3/raw-q34-vector-clocks.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/adjacent-01.json | b8/raw/foundational-01.json | b8/targeted-read-manifest.json,b3/triage.jsonl,complete,1
Cloud Atlas: Efficient Fault Localization for Cloud Systems using Language Models and Causal Insight,arxiv:2407.08694,"Runtime failure and performance degradation is commonplace in modern cloud systems. For cloud providers, automatically determining the root cause of incidents is paramount to ensuring high reliability and availability as prompt fault localization can enable faster diagnosis and triage for timely resolution. A compelling solution explored in recent work is causal reasoning using causal graphs to capture relationships between varied cloud system performance metrics. To be effective, however, systems developers must correctly define the causal graph of their system, which is a time-consuming, brittle, and challenging task that increases in difficulty for large and dynamic systems and requires domain expertise. Alternatively, automated data-driven approaches have limited efficacy for cloud systems due to the inherent rarity of incidents. In this work, we present Atlas, a novel approach to automatically synthesizing causal graphs for cloud systems. Atlas leverages large language models (LLMs) to generate causal graphs using system documentation, telemetry, and deployment feedback. Atlas is complementary to data-driven causal discovery techniques, and we further enhance Atlas with a data-driven validation step. We evaluate Atlas across a range of fault localization scenarios and demonstrate that Atlas is capable of generating causal graphs in a scalable and generalizable manner, with performance that far surpasses that of data-driven algorithms and is commensurate to the ground-truth baseline.",high,B3,primary_assignment,"Synthesizes causal graphs from documentation, telemetry, and deployment feedback, then validates them with data-driven checks.",Shows how partial domain knowledge can seed auditable dependency graphs when a complete model is unavailable.,true,,,arxiv:2407.08694,arxiv:2407.08694,8080217501498385215,,03-root-cause | 10-causal-hypergraph | 13-causal-profiling | 24-fault-injection,,,7,,0.9332363674067763,B3,,inspect-arxiv_2407.08694.json,available-text,,inspect-arxiv_2407.08694.json,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q03-root-cause.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q13-causal-profiling.json | b3/raw-q24-fault-injection.json | b3/read-evidence-manifest.jsonl | b3/registry.json,b3/triage.jsonl,complete,1
Bridging the Gap between ROS 2 and Classical Real-Time Scheduling for Periodic Tasks,arxiv:2408.03696,"The Robot Operating System 2 (ROS 2) is a widely used middleware that provides software libraries and tools for developing robotic systems. In these systems, tasks are scheduled by ROS 2 executors. Since the scheduling behavior of the default ROS 2 executor is inherently different from classical real-time scheduling theory, dedicated analyses or alternative executors, requiring substantial changes to ROS 2, have been required. In 2023, the events executor, which features an events queue and allows the possibility to make scheduling decisions immediately after a job completes, was introduced into ROS 2. In this paper, we show that, with only minor modifications of the events executor, a large body of research results from classical real-time scheduling theory becomes applicable. Hence, this enables analytical bounds on the worst-case response time and the end-to-end latency, outperforming bounds for the default ROS 2 executor in many scenarios. Our solution is easy to integrate into existing ROS 2 systems since it requires only minor backend modifications of the events executor, which is natively included in ROS 2. The evaluation results show that our ROS 2 events executor with minor modifications can have significant improvement in terms of dropped jobs, worst-case response time, end-to-end latency, and performance compared to the default ROS 2 executor.",high,B3,primary_assignment,Adapts ROS 2 events-executor scheduling so classical response-time and end-to-end latency analyses apply.,Provides analyzable scheduling bounds and a way to attribute deadline variance to executor policy.,true,,2024,arxiv:2408.03696,arxiv:2408.03696,2485365029832433847,,16-ros2-causal | 17-ros2-flow | 18-ros2-timing | 20-robot-middleware,firecrawl research search-papers,recent,68,20.031840971858173,0.8438951025545426,B3,Firecrawl Research search-papers abstract; full text not assumed,inspect-arxiv_2408.03696.json,available-text,,inspect-arxiv_2408.03696.json,triaged,primary_assignment,b2/raw-q09-ros2.txt | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q20-robot-middleware.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q04-head-of-line-blocking-robotics.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q43-recent-robot.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q32-adjacent-ros1-ros2.json | b7/raw-retrieval/q33-foundational-ros.json | b7/raw-retrieval/q35-foundational-realtime.json | b7/raw-retrieval/q38-recent-tracing.json | b7/raw-retrieval/q39-recent-executor.json | b7/raw-retrieval/q42-recent-performance.json | b8/canonical-registry.json | b8/raw/mechanism-03.json | b8/raw/recent-02.json,b3/triage.jsonl,complete,1
FogROS2-PLR: Probabilistic Latency-Reliability For Cloud Robotics,arxiv:2410.05562,"Cloud robotics enables robots to offload computationally intensive tasks to cloud servers for performance, cost, and ease of management. However, the network and cloud computing infrastructure are not designed for reliable timing guarantees, due to fluctuating Quality-of-Service (QoS). In this work, we formulate an impossibility triangle theorem for: Latency reliability, Singleton server, and Commodity hardware. The LSC theorem suggests that providing replicated servers with uncorrelated failures can exponentially reduce the probability of missing a deadline. We present FogROS2-Probabilistic Latency Reliability (PLR) that uses multiple independent network interfaces to send requests to replicated cloud servers and uses the first response back. We design routing mechanisms to discover, connect, and route through non-default network interfaces on robots. FogROS2-PLR optimizes the selection of interfaces to servers to minimize the probability of missing a deadline. We conduct a cloud-connected driving experiment with two 5G service providers, demonstrating FogROS2-PLR effectively provides smooth service quality even if one of the service providers experiences low coverage and base station handover. We use 99 Percentile (P99) latency to evaluate anomalous long-tail latency behavior. In one experiment, FogROS2-PLR improves P99 latency by up to 3.7x compared to using one service provider. We deploy FogROS2-PLR on a physical Stretch 3 robot performing an indoor human-tracking task. Even in a fully covered Wi-Fi and 5G environment, FogROS2-PLR improves the responsiveness of the robot reducing mean latency by 36% and P99 latency by 33%.",high,B3,primary_assignment,Uses replicated cloud paths and multiple network interfaces to reduce deadline misses and long-tail latency in physical cloud robotics.,"Direct evidence for network-path variance, tail latency, and redundancy trade-offs in robot control.",true,,2024,arxiv:2410.05562,arxiv:2410.05562,1933595173721957862,,16-ros2-causal | 18-ros2-timing,firecrawl research search-papers,recent,89,114.583,0.5782576626712423,B3,Firecrawl Research search-papers abstract; full text not assumed,inspect-arxiv_2410.05562.json,available-text,,inspect-arxiv_2410.05562.json,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q18-ros2-timing.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q10-latency-distribution-measurement.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q03-direct-command.json | b5/raw-retrieval/q06-direct-manipulation.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q14-mech-dds-loss.json | b5/raw-retrieval/q17-mech-dedup.json | b5/raw-retrieval/q24-failure-retry.json | b5/raw-retrieval/q43-recent-robot.json | b5/raw-retrieval/q49-recent-transport.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/raw-retrieval/q12-mechanism-qos.json | b8/canonical-registry.json | b8/raw/failure-02.json,b3/triage.jsonl,complete,1
RADICE: Causal Graph Based Root Cause Analysis for System Performance Diagnostic,arxiv:2501.11545,"Root cause analysis is one of the most crucial operations in software reliability regarding system performance diagnostic. It aims to identify the root causes of system performance anomalies, allowing the resolution or the future prevention of issues that can cause millions of dollars in losses. Common existing approaches relying on data correlation or full domain expert knowledge are inaccurate or infeasible in most industrial cases, since correlation does not imply causation, and domain experts may not have full knowledge of complex and real-time systems. In this work, we define a novel causal domain knowledge model representing causal relations about the underlying system components to allow domain experts to contribute partial domain knowledge for root cause analysis. We then introduce RADICE, an algorithm that through the causal graph discovery, enhancement, refinement, and subtraction processes is able to output a root cause causal sub-graph showing the causal relations between the system components affected by the anomaly. We evaluated RADICE with simulated data and reported a real data use case, sharing the lessons we learned. The experiments show that RADICE provides better results than other baseline methods, including causal discovery algorithms and correlation based approaches for root cause analysis.",high,B3,primary_assignment,"Combines partial causal domain knowledge with discovery, refinement, and subtraction to produce a root-cause causal subgraph.",Provides a practical hybrid of expert constraints and learned dependencies for Reflex-specific stage graphs.,true,,,arxiv:2501.11545,arxiv:2501.11545,68673733352104227,,03-root-cause,,,13,,0.8991213772699436,B3,,inspect-arxiv_2501.11545.json,available-text,,inspect-arxiv_2501.11545.json,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q03-root-cause.json | b3/read-evidence-manifest.jsonl | b3/registry.json,b3/triage.jsonl,complete,1
