"pass2_index","paper_id","status","mechanism_count","processed_at","error_or_review_reason"
"156","arxiv:1704.02971","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"169","arxiv:1706.04261","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"182","arxiv:1707.06347","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"195","arxiv:1710.01813","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"208","arxiv:1712.00004","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"221","arxiv:1802.10567","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"234","arxiv:1806.00685","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"247","arxiv:1809.03371","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"260","arxiv:1810.11583","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"273","arxiv:1812.02690","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"286","arxiv:1903.02874","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"299","arxiv:1904.07846","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"312","arxiv:1906.05274","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"325","arxiv:1907.05518","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"338","arxiv:1909.12271","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"351","arxiv:1912.03095","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"364","arxiv:2002.12334","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"377","arxiv:2004.12570","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"390","arxiv:2007.04309","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"403","arxiv:2010.02193","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"416","arxiv:2010.10181","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"429","arxiv:2011.13885","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"442","arxiv:2102.08921","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"455","arxiv:2103.12021","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"468","arxiv:2106.03911","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"481","arxiv:2107.07746","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"494","arxiv:2108.06706","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"507","arxiv:2109.12098","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"520","arxiv:2110.09514","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"533","arxiv:2111.13680","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"546","arxiv:2201.12096","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"559","arxiv:2203.08949","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"572","arxiv:2204.08327","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"585","arxiv:2206.00667","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"598","arxiv:2207.10050","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"611","arxiv:2209.14792","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"624","arxiv:2210.08073","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"637","arxiv:2211.01724","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"650","arxiv:2212.04873","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"663","arxiv:2301.11520","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"676","arxiv:2302.03921","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"689","arxiv:2303.01514","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"702","arxiv:2303.14502","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"715","arxiv:2304.13265","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"728","arxiv:2305.11206","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"741","arxiv:2306.07919","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"754","arxiv:2307.05405","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"767","arxiv:2308.09346","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"780","arxiv:2309.17203","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"793","arxiv:2310.14386","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"806","arxiv:2311.04163","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"819","arxiv:2312.05024","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"832","arxiv:2401.14885","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"845","arxiv:2402.05476","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"858","arxiv:2402.14407","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"871","arxiv:2403.08946","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"884","arxiv:2404.03161","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"897","arxiv:2404.16823","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"910","arxiv:2405.12186","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"923","arxiv:2406.01586","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"936","arxiv:2406.13092","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"949","arxiv:2407.08735","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"962","arxiv:2408.01147","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"975","arxiv:2408.16944","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"988","arxiv:2409.14674","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1001","arxiv:2410.04275","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1014","arxiv:2410.14371","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1027","arxiv:2410.24221","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1040","arxiv:2411.16959","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1053","arxiv:2412.09265","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1066","arxiv:2501.02221","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1079","arxiv:2502.00835","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1092","arxiv:2502.06244","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1105","arxiv:2502.19645","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1118","arxiv:2503.05652","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1131","arxiv:2503.13441","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1144","arxiv:2503.21677","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1157","arxiv:2504.11493","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1170","arxiv:2505.01179","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1183","arxiv:2505.07813","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1196","arxiv:2505.12628","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1209","arxiv:2505.20425","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1222","arxiv:2506.02577","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1235","arxiv:2506.10288","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1248","arxiv:2506.14608","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1261","arxiv:2506.22242","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1274","arxiv:2507.07969","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1287","arxiv:2507.15062","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1300","arxiv:2508.05941","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1313","arxiv:2508.14542","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1326","arxiv:2509.01819","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1339","arxiv:2509.17057","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1352","arxiv:2509.23111","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1365","arxiv:2510.01661","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1378","arxiv:2510.11499","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1391","arxiv:2510.19495","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1404","arxiv:2510.25122","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1417","arxiv:2511.07295","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1430","arxiv:2511.19528","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1443","arxiv:2512.04958","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1456","arxiv:2512.12939","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1469","arxiv:2512.22824","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1482","arxiv:2601.03044","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1495","arxiv:2601.07821","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1508","arxiv:2601.12428","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1521","arxiv:2601.16065","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1534","arxiv:2601.20870","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1547","arxiv:2602.00401","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1560","arxiv:2602.03310","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1573","arxiv:2602.05441","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1586","arxiv:2602.10106","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1599","arxiv:2602.12978","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1612","arxiv:2602.16444","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1625","arxiv:2602.20231","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1638","arxiv:2603.01474","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1651","arxiv:2603.05113","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1664","arxiv:2603.09226","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1677","arxiv:2603.13524","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1690","arxiv:2603.18532","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1703","arxiv:2604.00557","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1716","arxiv:2604.13788","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1729","arxiv:2605.00159","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1742","arxiv:2605.19294","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1755","arxiv:2606.01098","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1768","arxiv:2606.14551","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1781","arxiv:2606.22480","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1794","arxiv:2606.29517","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1807","arxiv:2607.08751","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1820","arxiv:2607.18840","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1833","arxiv:2608.03089","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1846","arxiv:2608.19684","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1859","doi:10.1080/17588928.2015.1020053","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
"1872","doi:10.1109/tnnls.2023.3339770","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1885","doi:10.1186/1471-2105-7-246","NEEDS_DEEP_REVIEW","1","2026-08-30T00:00:00-04:00","What is the supported input-to-operation chain and its exact A1-A15 lane assignment?"
"1898","pmcid:pmc4451827","DROP","0","2026-08-30T00:00:00-04:00","The supplied title and abstract describe a benchmark, dataset, survey, or out-of-scope application rather than a concrete intervention for robot-learning data or training intelligence."
