"pass2_index","paper_id","status","mechanism_count","processed_at","error_or_review_reason"
"757","arxiv:2307.08274","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"770","arxiv:2308.14893","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"783","arxiv:2310.07143","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"796","arxiv:2310.16027","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"809","arxiv:2311.07822","DROP","0","2026-08-30T22:00:00Z","No concrete Program A mechanism established from available title-and-abstract evidence."
"822","arxiv:2312.11024","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"835","arxiv:2401.17981","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"848","arxiv:2402.06734","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"861","arxiv:2402.16075","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"874","arxiv:2403.12945","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"887","arxiv:2404.05249","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"900","arxiv:2405.01472","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"913","arxiv:2405.14093","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"926","arxiv:2406.04806","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"939","arxiv:2406.15833","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"952","arxiv:2407.12998","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"965","arxiv:2408.05610","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"978","arxiv:2409.03403","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"991","arxiv:2409.17356","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1004","arxiv:2410.07864","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1017","arxiv:2410.17413","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1030","arxiv:2411.00388","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1043","arxiv:2411.19650","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1056","arxiv:2412.12147","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1069","arxiv:2501.08259","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1082","arxiv:2502.01588","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1095","arxiv:2502.10040","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1108","arxiv:2503.00339","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1121","arxiv:2503.06960","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1134","arxiv:2503.14809","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1147","arxiv:2503.22524","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1160","arxiv:2504.13618","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1173","arxiv:2505.02094","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1186","arxiv:2505.08625","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1199","arxiv:2505.14266","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1212","arxiv:2505.20795","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1225","arxiv:2506.04168","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1238","arxiv:2506.11262","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1251","arxiv:2506.15654","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1264","arxiv:2507.01844","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1277","arxiv:2507.09371","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1290","arxiv:2507.17664","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1303","arxiv:2508.07770","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1316","arxiv:2508.17481","DROP","0","2026-08-30T22:00:00Z","No concrete Program A mechanism established from available title-and-abstract evidence."
"1329","arxiv:2509.07953","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1342","arxiv:2509.18631","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1355","arxiv:2509.23829","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1368","arxiv:2510.04978","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1381","arxiv:2510.14467","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1394","arxiv:2510.20774","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1407","arxiv:2510.26670","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1420","arxiv:2511.08732","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1433","arxiv:2511.22134","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1446","arxiv:2512.06315","DROP","0","2026-08-30T22:00:00Z","No concrete Program A mechanism established from available title-and-abstract evidence."
"1459","arxiv:2512.16861","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1472","arxiv:2512.23541","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1485","arxiv:2601.03509","DROP","0","2026-08-30T22:00:00Z","No concrete Program A mechanism established from available title-and-abstract evidence."
"1498","arxiv:2601.09163","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1511","arxiv:2601.12993","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1524","arxiv:2601.17287","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1537","arxiv:2601.21570","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1550","arxiv:2602.00678","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1563","arxiv:2602.03920","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1576","arxiv:2602.07256","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1589","arxiv:2602.10793","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1602","arxiv:2602.13764","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1615","arxiv:2602.17259","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1628","arxiv:2602.21302","DROP","0","2026-08-30T22:00:00Z","No concrete Program A mechanism established from available title-and-abstract evidence."
"1641","arxiv:2603.02139","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1654","arxiv:2603.06280","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1667","arxiv:2603.10422","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1680","arxiv:2603.13788","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1693","arxiv:2603.21539","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1706","arxiv:2604.03208","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1719","arxiv:2604.16683","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1732","arxiv:2605.07560","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1745","arxiv:2605.21719","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1758","arxiv:2606.04968","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1771","arxiv:2606.15587","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1784","arxiv:2606.24049","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1797","arxiv:2607.01586","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1810","arxiv:2607.09515","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1823","arxiv:2607.21111","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1836","arxiv:2608.05674","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1849","arxiv:2608.26067","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1862","doi:10.1101/331751","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1875","doi:10.1109/tpami.2008.167","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1888","doi:10.1186/s42490-026-00114-x","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
"1901","pmid:42268767","RESERVE","1","2026-08-30T22:00:00Z","Abstract-only mechanism triage; body-method evidence remains unresolved."
