"pass2_index","paper_id","status","mechanism_count","processed_at","error_or_review_reason"
"210","arxiv:1712.09716","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1152370Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"223","arxiv:1803.02603","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1207100Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"236","arxiv:1806.03107","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1323826Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"249","arxiv:1809.05819","DROP","0","2026-08-30T23:33:08.1355977Z","Title/abstract inspection did not establish a concrete operative intervention."
"262","arxiv:1810.12894","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1428588Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"275","arxiv:1812.05159","DROP","0","2026-08-30T23:33:08.1458425Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"288","arxiv:1903.03698","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1645928Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"301","arxiv:1905.02780","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1711347Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"314","arxiv:1906.05862","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1804352Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"327","arxiv:1907.09021","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1900647Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"340","arxiv:1910.00775","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.1967483Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"353","arxiv:1912.04443","DROP","0","2026-08-30T23:33:08.2002871Z","Title/abstract inspection did not establish a concrete operative intervention."
"366","arxiv:2003.02692","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2082241Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"379","arxiv:2005.03210","DROP","0","2026-08-30T23:33:08.2103920Z","Title/abstract inspection did not establish a concrete operative intervention."
"392","arxiv:2007.05929","DROP","0","2026-08-30T23:33:08.2138552Z","Title/abstract inspection did not establish a concrete operative intervention."
"405","arxiv:2010.03133","DROP","0","2026-08-30T23:33:08.2161613Z","Title/abstract inspection did not establish a concrete operative intervention."
"418","arxiv:2010.11944","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2298178Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"431","arxiv:2012.06733","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2332732Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"444","arxiv:2102.11271","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2457645Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"457","arxiv:2103.17098","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2491360Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"470","arxiv:2106.05091","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2606646Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"483","arxiv:2107.09650","DROP","0","2026-08-30T23:33:08.2629872Z","Title/abstract inspection did not establish a concrete operative intervention."
"496","arxiv:2108.10470","DROP","0","2026-08-30T23:33:08.2655463Z","Title/abstract inspection did not establish a concrete operative intervention."
"509","arxiv:2109.13841","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2678962Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"522","arxiv:2110.12358","DROP","0","2026-08-30T23:33:08.2706225Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"535","arxiv:2112.03227","DROP","0","2026-08-30T23:33:08.2716875Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"548","arxiv:2201.13372","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2787782Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"561","arxiv:2203.12601","DROP","0","2026-08-30T23:33:08.2809583Z","Title/abstract inspection did not establish a concrete operative intervention."
"574","arxiv:2204.13423","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2912881Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"587","arxiv:2206.03597","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.2976505Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"600","arxiv:2208.00478","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3014488Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"613","arxiv:2210.01379","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3037171Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"626","arxiv:2210.10047","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3071179Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"639","arxiv:2211.06839","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3107687Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"652","arxiv:2212.06817","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3153401Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"665","arxiv:2301.11734","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3187667Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"678","arxiv:2302.04659","DROP","0","2026-08-30T23:33:08.3201395Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"691","arxiv:2303.02982","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3317097Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"704","arxiv:2303.16084","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3385434Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"717","arxiv:2304.13705","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3530377Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"730","arxiv:2305.16309","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3563998Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"743","arxiv:2306.13085","DROP","0","2026-08-30T23:33:08.3628846Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"756","arxiv:2307.07907","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.3888369Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"769","arxiv:2308.13661","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.4048538Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"782","arxiv:2310.06171","DROP","0","2026-08-30T23:33:08.4122291Z","Title/abstract inspection did not establish a concrete operative intervention."
"795","arxiv:2310.16014","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.4145497Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"808","arxiv:2311.07226","DROP","0","2026-08-30T23:33:08.4208191Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"821","arxiv:2312.09394","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.4232322Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"834","arxiv:2401.16013","DROP","0","2026-08-30T23:33:08.4281226Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"847","arxiv:2402.06287","DROP","0","2026-08-30T23:33:08.4312512Z","Title/abstract inspection did not establish a concrete operative intervention."
"860","arxiv:2402.15567","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.4481422Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"873","arxiv:2403.12910","DROP","0","2026-08-30T23:33:08.4554774Z","Title/abstract inspection did not establish a concrete operative intervention."
"886","arxiv:2404.04698","DROP","0","2026-08-30T23:33:08.4613355Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"899","arxiv:2404.18201","DROP","0","2026-08-30T23:33:08.4663705Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"912","arxiv:2405.14073","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.4693399Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"925","arxiv:2406.02523","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.4864411Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"938","arxiv:2406.14473","DROP","0","2026-08-30T23:33:08.4936230Z","Title/abstract inspection did not establish a concrete operative intervention."
"951","arxiv:2407.12381","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.5048205Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"964","arxiv:2408.05541","DROP","0","2026-08-30T23:33:08.5127769Z","Title/abstract inspection did not establish a concrete operative intervention."
"977","arxiv:2409.01725","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.5324197Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"990","arxiv:2409.16978","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.5435868Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1003","arxiv:2410.04855","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.5622380Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1016","arxiv:2410.17246","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.5826808Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1029","arxiv:2411.00361","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.5914001Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1042","arxiv:2411.17690","DROP","0","2026-08-30T23:33:08.6008864Z","Title/abstract inspection did not establish a concrete operative intervention."
"1055","arxiv:2412.11974","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6064906Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1068","arxiv:2501.06554","DROP","0","2026-08-30T23:33:08.6110107Z","Title/abstract inspection did not establish a concrete operative intervention."
"1081","arxiv:2502.01218","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6160247Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1094","arxiv:2502.08623","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6233248Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1107","arxiv:2502.20630","DROP","0","2026-08-30T23:33:08.6305428Z","Title/abstract inspection did not establish a concrete operative intervention."
"1120","arxiv:2503.06669","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6361493Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1133","arxiv:2503.14734","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6517718Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1146","arxiv:2503.22145","DROP","0","2026-08-30T23:33:08.6556574Z","Title/abstract inspection did not establish a concrete operative intervention."
"1159","arxiv:2504.12609","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6581725Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1172","arxiv:2505.01974","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6619744Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1185","arxiv:2505.08453","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6854287Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1198","arxiv:2505.13982","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.6961412Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1211","arxiv:2505.20503","DROP","0","2026-08-30T23:33:08.7001280Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"1224","arxiv:2506.04147","DROP","0","2026-08-30T23:33:08.7052340Z","Title/abstract inspection did not establish a concrete operative intervention."
"1237","arxiv:2506.10790","DROP","0","2026-08-30T23:33:08.7091417Z","Title/abstract inspection did not establish a concrete operative intervention."
"1250","arxiv:2506.15157","DROP","0","2026-08-30T23:33:08.7121226Z","Title/abstract inspection did not establish a concrete operative intervention."
"1263","arxiv:2506.24113","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.7240154Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1276","arxiv:2507.08707","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.7286223Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1289","arxiv:2507.17294","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.7321043Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1302","arxiv:2508.06426","DROP","0","2026-08-30T23:33:08.7374827Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"1315","arxiv:2508.15669","DROP","0","2026-08-30T23:33:08.7438853Z","Title/abstract inspection did not establish a concrete operative intervention."
"1328","arxiv:2509.04018","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.7587575Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1341","arxiv:2509.17666","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.7743463Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1354","arxiv:2509.23308","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.8011828Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1367","arxiv:2510.03011","DROP","0","2026-08-30T23:33:08.8050101Z","Title/abstract inspection did not establish a concrete operative intervention."
"1380","arxiv:2510.13324","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.8171709Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1393","arxiv:2510.20542","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.8396239Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1406","arxiv:2510.26656","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.8591117Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1419","arxiv:2511.08583","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.8722695Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1432","arxiv:2511.20050","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.9035865Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1445","arxiv:2512.05953","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.9284795Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1458","arxiv:2512.14115","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.9325926Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1471","arxiv:2512.23239","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.9638364Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1484","arxiv:2601.03309","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:08.9959997Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1497","arxiv:2601.08828","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0068766Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1510","arxiv:2601.12988","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0396378Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1523","arxiv:2601.16651","DROP","0","2026-08-30T23:33:09.0442608Z","Title/abstract inspection did not establish a concrete operative intervention."
"1536","arxiv:2601.21449","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0553949Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1549","arxiv:2602.00557","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0578620Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1562","arxiv:2602.03793","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0696995Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1575","arxiv:2602.06556","DROP","0","2026-08-30T23:33:09.0726326Z","Title/abstract inspection did not establish a concrete operative intervention."
"1588","arxiv:2602.10458","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0858242Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1601","arxiv:2602.13718","DROP","0","2026-08-30T23:33:09.0885240Z","Title/abstract inspection did not establish a concrete operative intervention."
"1614","arxiv:2602.17206","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0956241Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1627","arxiv:2602.21013","DROP","0","2026-08-30T23:33:09.0976391Z","Title/abstract inspection did not establish a concrete operative intervention."
"1640","arxiv:2603.02115","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.0993107Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1653","arxiv:2603.05670","DROP","0","2026-08-30T23:33:09.1025313Z","Title/abstract inspection did not establish a concrete operative intervention."
"1666","arxiv:2603.09741","DROP","0","2026-08-30T23:33:09.1035200Z","Title/abstract inspection identifies a survey, benchmark, dataset, or analysis rather than an independently supported Program A mechanism."
"1679","arxiv:2603.13708","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1065082Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1692","arxiv:2603.19199","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1187566Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1705","arxiv:2604.03037","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1214346Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1718","arxiv:2604.15938","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1255697Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1731","arxiv:2605.01544","DROP","0","2026-08-30T23:33:09.1278221Z","Title/abstract inspection did not establish a concrete operative intervention."
"1744","arxiv:2605.20811","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1301554Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1757","arxiv:2606.04708","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1416410Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1770","arxiv:2606.15514","DROP","0","2026-08-30T23:33:09.1457320Z","Title/abstract inspection did not establish a concrete operative intervention."
"1783","arxiv:2606.23617","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1476708Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1796","arxiv:2607.01225","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1490558Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1809","arxiv:2607.09428","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1595200Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1822","arxiv:2607.19745","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1636024Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1835","arxiv:2608.04425","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1650004Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1848","arxiv:2608.26058","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1754091Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1861","doi:10.1093/bioinformatics/bth141","DROP","0","2026-08-30T23:33:09.1769990Z","Title/abstract inspection did not establish a concrete operative intervention."
"1874","doi:10.1109/tnnls.2026.3717134","NEEDS_DEEP_REVIEW","1","2026-08-30T23:33:09.1797728Z","Can full-text method evidence establish the signal, operation boundary, and empirical support?"
"1887","doi:10.1186/1759-4499-2-1","DROP","0","2026-08-30T23:33:09.1806061Z","Title/abstract inspection did not establish a concrete operative intervention."
"1900","pmid:40602234","DROP","0","2026-08-30T23:33:09.1813095Z","Title/abstract inspection did not establish a concrete operative intervention."
