paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Object Manipulation Learning by Imitation,arxiv:1603.00964,"We aim to enable robot to learn object manipulation by imitation. Given external observations of demonstrations on object manipulations, we believe that two underlying problems to address in learning by imitation is 1) segment a given demonstration into skills that can be individually learned and reused, and 2) formulate the correct RL (Reinforcement Learning) problem that only considers the relevant aspects of each skill so that the policy for each skill can be effectively learned. Previous works made certain progress in this direction, but none has taken private information into account. The public information is the information that is available in the external observations of demonstration, and the private information is the information that are only available to the agent that executes the actions, such as tactile sensations. Our contribution is that we provide a method for the robot to automatically segment the demonstration of object manipulations into multiple skills, and formulate the correct RL problem for each skill, and automatically decide whether the private information is an important aspect of each skill based on interaction with the world. Our experiment shows that our robot learns to pick up a block, and stack it onto another block by imitating an observed demonstration. The evaluation is based on 1) whether the demonstration is reasonably segmented, 2) whether the correct RL problems are formulated, 3) and whether a good policy is learned.",high,A2,primary_assignment,"Localizes event, phase, or subtask boundaries by modeling changes in multimodal observations, dynamics, language, or latent sequence structure.","Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.",true,"Zhen Zeng, Benjamin Kuipers",2016,arxiv:1603.00964,arxiv:1603.00964,1559096342749981196,cs.RO | cs.AI,robot learning trajectory segmentation event boundaries action sequences | robot manipulation demonstration segmentation subtask boundaries temporally extended actions | trajectory segmentation imitation learning demonstrations event detection | learning to segment demonstrations programming by demonstration,search-papers,true,78,26.233,0.9232608643662287,A2,metadata-inspected,pending,,,pending,triaged,primary_assignment,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q01-direct.json | A2/raw/q02-direct.json | A2/raw/q03-direct.json | A2/raw/q29-programming-by-demo.json | A6/raw-retrieval/q09-mech-segmentation.json | A6/work/canonical-pool.jsonl,A2/assigned-abstracts.jsonl | A2/triage.jsonl,complete,2
Hierarchical Deep Reinforcement Learning: Integrating Temporal Abstraction and Intrinsic Motivation,arxiv:1604.06057,"Learning goal-directed behavior in environments with sparse feedback is a major challenge for reinforcement learning algorithms. The primary difficulty arises due to insufficient exploration, resulting in an agent being unable to learn robust value functions. Intrinsically motivated agents can explore new behavior for its own sake rather than to directly solve problems. Such intrinsic behaviors could eventually help the agent solve tasks posed by the environment. We present hierarchical-DQN (h-DQN), a framework to integrate hierarchical value functions, operating at different temporal scales, with intrinsically motivated deep reinforcement learning. A top-level value function learns a policy over intrinsic goals, and a lower-level function learns a policy over atomic actions to satisfy the given goals. h-DQN allows for flexible goal specifications, such as functions over entities and relations. This provides an efficient space for exploration in complicated environments. We demonstrate the strength of our approach on two problems with very sparse, delayed feedback: (1) a complex discrete stochastic decision process, and (2) the classic ATARI game `Montezuma's Revenge'.",high,A2,expansion_round_1,"Uses temporally extended actions, keyposes, or learned macro-actions to expose multi-step structure while retaining feedback or planning control.","The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",true,,2016,arxiv:1604.06057,arxiv:1604.06057,8061783887413303394,,temporal abstraction long horizon manipulation sparse reward credit assignment,search-papers,true,,,0.014492754,A2,,,,,,triaged,expansion_round_1,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q20-sparse-reward.json,A2/expansion-triage.jsonl,complete,1
A Deep Hierarchical Approach to Lifelong Learning in Minecraft,arxiv:1604.07255,"We propose a lifelong learning system that has the ability to reuse and transfer knowledge from one task to another while efficiently retaining the previously learned knowledge-base. Knowledge is transferred by learning reusable skills to solve tasks in Minecraft, a popular video game which is an unsolved and high-dimensional lifelong learning problem. These reusable skills, which we refer to as Deep Skill Networks, are then incorporated into our novel Hierarchical Deep Reinforcement Learning Network (H-DRLN) architecture using two techniques: (1) a deep skill array and (2) skill distillation, our novel variation of policy distillation (Rusu et. al. 2015) for learning skills. Skill distillation enables the HDRLN to efficiently retain knowledge and therefore scale in lifelong learning, by accumulating knowledge and encapsulating multiple reusable skills into a single distilled network. The H-DRLN exhibits superior performance and lower learning sample complexity compared to the regular Deep Q Network (Mnih et. al. 2015) in sub-domains of Minecraft.",high,A2,expansion_round_1,Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.,The mechanism connects temporal structure to data selection or learning efficiency in the Program A loop.,true,,2016,arxiv:1604.07255,,,,,,,,,0.02004387714399681,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl,complete,1
Strategic Attentive Writer for Learning Macro-Actions,arxiv:1606.04695,"We present a novel deep recurrent neural network architecture that learns to build implicit plans in an end-to-end manner by purely interacting with an environment in reinforcement learning setting. The network builds an internal plan, which is continuously updated upon observation of the next input from the environment. It can also partition this internal representation into contiguous sub- sequences by learning for how long the plan can be committed to - i.e. followed without re-planing. Combining these properties, the proposed model, dubbed STRategic Attentive Writer (STRAW) can learn high-level, temporally abstracted macro- actions of varying lengths that are solely learnt from data without any prior information. These macro-actions enable both structured exploration and economic computation. We experimentally demonstrate that STRAW delivers strong improvements on several ATARI games by employing temporally extended planning strategies (e.g. Ms. Pacman and Frostbite). It is at the same time a general algorithm that can be applied on any sequence data. To that end, we also show that when trained on text prediction task, STRAW naturally predicts frequent n-grams (instead of macro-actions), demonstrating the generality of the approach.",high,A2,expansion_round_1,"Uses temporally extended actions, keyposes, or learned macro-actions to expose multi-step structure while retaining feedback or planning control.","The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",true,,2016,arxiv:1606.04695,,,,,,,,,0.020604395604395608,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl,complete,1
The Option-Critic Architecture,arxiv:1609.05140,"Temporal abstraction is key to scaling up learning and planning in reinforcement learning. While planning with temporally extended actions is well understood, creating such abstractions autonomously from data has remained challenging. We tackle this problem in the framework of options [Sutton, Precup & Singh, 1999; Precup, 2000]. We derive policy gradient theorems for options and propose a new option-critic architecture capable of learning both the internal policies and the termination conditions of options, in tandem with the policy over options, and without the need to provide any additional rewards or subgoals. Experimental results in both discrete and continuous environments showcase the flexibility and efficiency of the framework.",high,A2,expansion_round_1,"Uses temporally extended actions, keyposes, or learned macro-actions to expose multi-step structure while retaining feedback or planning control.",The mechanism connects temporal structure to data selection or learning efficiency in the Program A loop.,true,,2016,arxiv:1609.05140,arxiv:1609.05140,666506910005674829,,temporally abstract actions robot learning action chunks | macro-actions options skills temporal abstraction sequential robot control | options framework temporal abstraction reinforcement learning | 2024 robot learning action chunking temporal abstraction trajectory,search-papers,true,,,0.9770226300899744,A2,,,,,,triaged,expansion_round_1,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q04-direct.json | A2/raw/q08-synonyms.json | A2/raw/q31-options.json | A2/raw/q38-2024-action-chunking.json,A2/expansion-triage.jsonl,complete,1
Learning Feedback Terms for Reactive Planning and Control,arxiv:1610.03557,"With the advancement of robotics, machine learning, and machine perception, increasingly more robots will enter human environments to assist with daily tasks. However, dynamically-changing human environments requires reactive motion plans. Reactivity can be accomplished through replanning, e.g. model-predictive control, or through a reactive feedback policy that modifies on-going behavior in response to sensory events. In this paper, we investigate how to use machine learning to add reactivity to a previously learned nominal skilled behavior. We approach this by learning a reactive modification term for movement plans represented by nonlinear differential equations. In particular, we use dynamic movement primitives (DMPs) to represent a skill and a neural network to learn a reactive policy from human demonstrations. We use the well explored domain of obstacle avoidance for robot manipulation as a test bed. Our approach demonstrates how a neural network can be combined with physical insights to ensure robust behavior across different obstacle settings and movement durations. Evaluations on an anthropomorphic robotic system demonstrate the effectiveness of our work.",high,A2,primary_assignment,"Discovers, represents, or composes reusable skills, motion primitives, subgoals, or macro-actions from sequential experience.","A reusable segment or skill representation can support retrieval, recombination, coverage, and transfer across tasks or embodiments.",true,"Akshara Rai, Giovanni Sutanto, Stefan Schaal, Franziska Meier",2016,arxiv:1610.03557,arxiv:1610.03557,5452782114455460477,cs.RO,dynamic movement primitives robot trajectories skill representation,search-papers,true,65,30.692,0.9292351881438593,A2,metadata-inspected,pending,,,pending,triaged,primary_assignment,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q33-dmp.json,A2/assigned-abstracts.jsonl | A2/triage.jsonl,complete,2
Learning and Transfer of Modulated Locomotor Controllers,arxiv:1610.05182,"We study a novel architecture and training procedure for locomotion tasks. A high-frequency, low-level ""spinal"" network with access to proprioceptive sensors learns sensorimotor primitives by training on simple tasks. This pre-trained module is fixed and connected to a low-frequency, high-level ""cortical"" network, with access to all sensors, which drives behavior by modulating the inputs to the spinal network. Where a monolithic end-to-end architecture fails completely, learning with a pre-trained spinal module succeeds at multiple high-level tasks, and enables the effective exploration required to learn from sparse rewards. We test our proposed architecture on three simulated bodies: a 16-dimensional swimming snake, a 20-dimensional quadruped, and a 54-dimensional humanoid. Our results are illustrated in the accompanying video at https://youtu.be/sboPYvhpraQ",high,A2,expansion_round_1,Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.,The mechanism connects temporal structure to data selection or learning efficiency in the Program A loop.,true,,2016,arxiv:1610.05182,arxiv:1610.05182,5986235251625906065,,,,,,,0.024501173708920188,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl | A5/expansion/raw/round2-references.json,A2/expansion-triage.jsonl,complete,1
The Concrete Distribution: A Continuous Relaxation of Discrete Random Variables,arxiv:1611.00712,"The reparameterization trick enables optimizing large scale stochastic computation graphs via gradient descent. The essence of the trick is to refactor each stochastic node into a differentiable function of its parameters and a random variable with fixed distribution. After refactoring, the gradients of the loss propagated by the chain rule through the graph are low variance unbiased estimators of the gradients of the expected loss. While many continuous random variables have such reparameterizations, discrete random variables lack useful reparameterizations due to the discontinuous nature of discrete states. In this work we introduce Concrete random variables---continuous relaxations of discrete random variables. The Concrete distribution is a new family of distributions with closed form densities and a simple reparameterization. Whenever a discrete stochastic node of a computation graph can be refactored into a one-hot bit representation that is treated continuously, Concrete stochastic nodes can be used with automatic differentiation to produce low-variance biased gradients of objectives (including objectives that depend on the log-probability of latent stochastic nodes) on the corresponding discrete graph. We demonstrate the effectiveness of Concrete relaxations on density estimation and structured prediction tasks using neural networks.",high,A2,expansion_round_1,"Encodes or selects compact trajectory segments or latent plans so sequential experience can be retrieved, recombined, or reused.","The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",true,,2016,arxiv:1611.00712,,,,,,,,,0.024610822831727205,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl,complete,1
Modular Multitask Reinforcement Learning with Policy Sketches,arxiv:1611.01796,"We describe a framework for multitask deep reinforcement learning guided by policy sketches. Sketches annotate tasks with sequences of named subtasks, providing information about high-level structural relationships among tasks but not how to implement them---specifically not providing the detailed guidance used by much previous work on learning policy abstractions for RL (e.g. intermediate rewards, subtask completion signals, or intrinsic motivations). To learn from sketches, we present a model that associates every subtask with a modular subpolicy, and jointly maximizes reward over full task-specific policies by tying parameters across shared subpolicies. Optimization is accomplished via a decoupled actor--critic training objective that facilitates learning common behaviors from multiple dissimilar reward functions. We evaluate the effectiveness of our approach in three environments featuring both discrete and continuous control, and with sparse rewards that can be obtained only after completing a number of high-level subgoals. Experiments show that using our approach to learn policies guided by sketches gives better performance than existing techniques for learning task-specific or shared policies, while naturally inducing a library of interpretable primitive behaviors that can be recombined to rapidly adapt to new tasks.",high,A2,expansion_round_1,"Finds event, phase, or subtask boundaries by modeling temporal changes in observations, dynamics, language, or latent sequence variables.",The mechanism connects temporal structure to data selection or learning efficiency in the Program A loop.,true,,2016,arxiv:1611.01796,,,,,,,,,0.025774005972025775,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl,complete,1
Variational Intrinsic Control,arxiv:1611.07507,"In this paper we introduce a new unsupervised reinforcement learning method for discovering the set of intrinsic options available to an agent. This set is learned by maximizing the number of different states an agent can reliably reach, as measured by the mutual information between the set of options and option termination states. To this end, we instantiate two policy gradient based algorithms, one that creates an explicit embedding space of options and one that represents options implicitly. The algorithms also provide an explicit measure of empowerment in a given state that can be used by an empowerment maximizing agent. The algorithm scales well with function approximation and we demonstrate the applicability of the algorithm on a range of tasks.",high,A2,expansion_round_1,Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.,"The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",true,,2016,arxiv:1611.07507,,,,,,,,,0.0239010989010989,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl | A8/work/expansion-round2-novel.jsonl,A2/expansion-triage.jsonl,complete,1
A Laplacian Framework for Option Discovery in Reinforcement Learning,arxiv:1703.00956,"Representation learning and option discovery are two of the biggest challenges in reinforcement learning (RL). Proto-value functions (PVFs) are a well-known approach for representation learning in MDPs. In this paper we address the option discovery problem by showing how PVFs implicitly define options. We do it by introducing eigenpurposes, intrinsic reward functions derived from the learned representations. The options discovered from eigenpurposes traverse the principal directions of the state space. They are useful for multiple tasks because they are discovered without taking the environment's rewards into consideration. Moreover, different options act at different time scales, making them helpful for exploration. We demonstrate features of eigenpurposes in traditional tabular domains as well as in Atari 2600 games.",high,A2,expansion_round_1,"Encodes or selects compact trajectory segments or latent plans so sequential experience can be retrieved, recombined, or reused.","The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",true,,2017,arxiv:1703.00956,,,,,,,,,0.022417153996101363,A2,,,,,,triaged,expansion_round_1,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl,complete,1
FeUdal Networks for Hierarchical Reinforcement Learning,arxiv:1703.01161,"We introduce FeUdal Networks (FuNs): a novel architecture for hierarchical reinforcement learning. Our approach is inspired by the feudal reinforcement learning proposal of Dayan and Hinton, and gains power and efficacy by decoupling end-to-end learning across multiple levels -- allowing it to utilise different resolutions of time. Our framework employs a Manager module and a Worker module. The Manager operates at a lower temporal resolution and sets abstract goals which are conveyed to and enacted by the Worker. The Worker generates primitive actions at every tick of the environment. The decoupled structure of FuN conveys several benefits -- in addition to facilitating very long timescale credit assignment it also encourages the emergence of sub-policies associated with different goals set by the Manager. These properties allow FuN to dramatically outperform a strong baseline agent on tasks that involve long-term credit assignment or memorisation. We demonstrate the performance of our proposed system on a range of tasks from the ATARI suite and also from a 3D DeepMind Lab environment.",high,A2,expansion_round_1,Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.,"The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",true,,2017,arxiv:1703.01161,arxiv:1703.01161,2150078475414253977,,temporal abstraction long horizon manipulation sparse reward credit assignment | hierarchical reinforcement learning options subgoals initiation termination,search-papers,true,,,0.8821032633929808,A2,,,,,,triaged,expansion_round_1,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q20-sparse-reward.json | A2/raw/q32-hierarchical-rl.json,A2/expansion-triage.jsonl,complete,1
