paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
GR00T N1: An Open Foundation Model for Generalist Humanoid Robots,arxiv:2503.14734,"General-purpose robots need a versatile body and an intelligent mind. Recent advancements in humanoid robots have shown great promise as a hardware platform for building generalist autonomy in the human world. A robot foundation model, trained on massive and diverse data sources, is essential for enabling the robots to reason about novel situations, robustly handle real-world variability, and rapidly learn new tasks. To this end, we introduce GR00T N1, an open foundation model for humanoid robots. GR00T N1 is a Vision-Language-Action (VLA) model with a dual-system architecture. The vision-language module (System 2) interprets the environment through vision and language instructions. The subsequent diffusion transformer module (System 1) generates fluid motor actions in real time. Both modules are tightly coupled and jointly trained end-to-end. We train GR00T N1 with a heterogeneous mixture of real-robot trajectories, human videos, and synthetically generated datasets. We show that our generalist robot model GR00T N1 outperforms the state-of-the-art imitation learning baselines on standard simulation benchmarks across multiple robot embodiments. Furthermore, we deploy our model on the Fourier GR-1 humanoid robot for language-conditioned bimanual manipulation tasks, achieving strong performance with high data efficiency.",high,A4,expansion_round_1,Connects trajectory or dataset composition to downstream policy or model behavior.,It directly informs curation of robot experience or a transferable policy-data loop.,true,,,arxiv:2503.14734 | paper:2883908745751492350,arxiv:2503.14734,paper:2883908745751492350,,60 | 68,related-paper-expansion,general | recent,,,0.019234622320176316,A4,,not-inspected,,unverified-abstract-only,not-inspected,triaged,expansion_round_1,A4/expansion/expansion-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/canonical-pool.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json | A5/paper-registry.json | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A4/expansion/expansion-triage.jsonl,complete,1
Next-Future: Sample-Efficient Policy Learning for Robotic-Arm Tasks,arxiv:2504.11247,"Hindsight Experience Replay (HER) is widely regarded as the state-of-the-art algorithm for achieving sample-efficient multi-goal reinforcement learning (RL) in robotic manipulation tasks with binary rewards. HER facilitates learning from failed attempts by replaying trajectories with redefined goals. However, it relies on a heuristic-based replay method that lacks a principled framework. To address this limitation, we introduce a novel replay strategy, ""Next-Future"", which focuses on rewarding single-step transitions. This approach significantly enhances sample efficiency and accuracy in learning multi-goal Markov decision processes (MDPs), particularly under stringent accuracy requirements -- a critical aspect for performing complex and precise robotic-arm tasks. We demonstrate the efficacy of our method by highlighting how single-step learning enables improved value approximation within the multi-goal RL framework. The performance of the proposed replay strategy is evaluated across eight challenging robotic manipulation tasks, using ten random seeds for training. Our results indicate substantial improvements in sample efficiency for seven out of eight tasks and higher success rates in six tasks. Furthermore, real-world experiments validate the practical feasibility of the learned policies, demonstrating the potential of ""Next-Future"" in solving complex robotic-arm tasks.",high,A4,primary_assignment,"Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning.",It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,,,arxiv:2504.11247 | paper:8568763977359641435,arxiv:2504.11247,8568763977359641435,,q31-trajectory-rank,semantic-search,general | foundational | recent,,,25,A4,,not-inspected,,unverified-abstract-only,not-inspected,triaged,primary_assignment,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q31-trajectory-rank.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q10-mech-hindsight.json | A6/raw-retrieval/q17-failure-negative-visuomotor.json | A6/raw-retrieval/q28-found-her.json | A6/work/canonical-pool.jsonl,A4/abstract-triage.jsonl,complete,1
Guiding Data Collection via Factored Scaling Curves,arxiv:2505.07728,"Generalist imitation learning policies trained on large datasets show great promise for solving diverse manipulation tasks. However, to ensure generalization to different conditions, policies need to be trained with data collected across a large set of environmental factor variations (e.g., camera pose, table height, distractors) - a prohibitively expensive undertaking, if done exhaustively. We introduce a principled method for deciding what data to collect and how much to collect for each factor by constructing factored scaling curves (FSC), which quantify how policy performance varies as data scales along individual or paired factors. These curves enable targeted data acquisition for the most influential factor combinations within a given budget. We evaluate the proposed method through extensive simulated and real-world experiments, across both training-from-scratch and fine-tuning settings, and show that it boosts success rates in real-world tasks in new environments by up to 26% over existing data-collection strategies. We further demonstrate how factored scaling curves can effectively guide data collection using an offline metric, without requiring real-world evaluation at scale.",high,A4,expansion_round_1,Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,It directly informs curation of robot experience or a transferable policy-data loop.,true,,2025,arxiv:2505.07728 | paper:1446593011478687577,arxiv:2505.07728,1446593011478687577,,,related-paper-expansion,recent,,,0.019318181818181818,A4,,false,false,,false,triaged,expansion_round_1,A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A6/expansion/canonical-pool.jsonl | A7/raw/q39-quality-vs-diversity.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A4/expansion/expansion-triage.jsonl,complete,1
ReWiND: Language-Guided Rewards Teach Robot Policies without New Demonstrations,arxiv:2505.10911,"We introduce ReWiND, a framework for learning robot manipulation tasks solely from language instructions without per-task demonstrations. Standard reinforcement learning (RL) and imitation learning methods require expert supervision through human-designed reward functions or demonstrations for every new task. In contrast, ReWiND starts from a small demonstration dataset to learn: (1) a data-efficient, language-conditioned reward function that labels the dataset with rewards, and (2) a language-conditioned policy pre-trained with offline RL using these rewards. Given an unseen task variation, ReWiND fine-tunes the pre-trained policy using the learned reward function, requiring minimal online interaction. We show that ReWiND's reward model generalizes effectively to unseen tasks, outperforming baselines by up to 2.4x in reward generalization and policy alignment metrics. Finally, we demonstrate that ReWiND enables sample-efficient adaptation to new tasks, beating baselines by 2x in simulation and improving real-world pretrained bimanual policies by 5x, taking a step towards scalable, real-world robot learning. See website at https://rewind-reward.github.io/.",high,A4,primary_assignment,"Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning.",It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,,,arxiv:2505.10911 | paper:4750432914262057927,arxiv:2505.10911,4750432914262057927,,q01-direct | q33-recent-robot,semantic-search,general | recent,,,28,A4,,not-inspected,,unverified-abstract-only,not-inspected,triaged,primary_assignment,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q01-direct.json | A4/raw/q33-recent-robot.json | A5/canonical-pool.jsonl | A5/paper-registry.json,A4/abstract-triage.jsonl,complete,1
SCIZOR: A Self-Supervised Approach to Data Curation for Large-Scale Imitation Learning,arxiv:2505.22626,"Imitation learning advances robot capabilities by enabling the acquisition of diverse behaviors from human demonstrations. However, large-scale datasets used for policy training often introduce substantial variability in quality, which can negatively impact performance. As a result, automatically curating datasets by filtering low-quality samples to improve quality becomes essential. Existing robotic curation approaches rely on costly manual annotations and perform curation at a coarse granularity, such as the dataset or trajectory level, failing to account for the quality of individual state-action pairs. To address this, we introduce SCIZOR, a self-supervised data curation framework that filters out low-quality state-action pairs to improve the performance of imitation learning policies. SCIZOR targets two complementary sources of low-quality data: suboptimal data, which hinders learning with undesirable actions, and redundant data, which dilutes training with repetitive patterns. SCIZOR leverages a self-supervised task progress predictor for suboptimal data to remove samples lacking task progression, and a deduplication module operating on joint state-action representation for samples with redundant patterns. Empirically, we show that SCIZOR enables imitation learning policies to achieve higher performance with less data, yielding an average improvement of 15.4% across multiple benchmarks. More information is available at: https://ut-austin-rpl.github.io/SCIZOR/",high,A4,primary_assignment,Removes redundant or near-duplicate examples to improve information density and reduce wasted training capacity.,It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,Yu Zhang | Yuqi Xie | Huihan Liu | Rutav Shah | Michael Wan | Linxi Fan | Yuke Zhu,2025,arxiv:2505.22626 | paper:7626502141917090167,arxiv:2505.22626,7626502141917090167,cs.RO | cs.AI | cs.LG,q08-information-gain | q09-dedup | q13-harmful-demo | q33-recent-robot | q37-recent-dedup,semantic-search,false,6,68,35,A4,,,,,,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q21-bad-segments.json | A2/raw/q42-2024-2025-subsequence.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q05-quality-scoring.txt | A3/raw/q24-recent-quality.txt | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q08-information-gain.json | A4/raw/q09-dedup.json | A4/raw/q13-harmful-demo.json | A4/raw/q33-recent-robot.json | A4/raw/q37-recent-dedup.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/work/canonical-pool.jsonl | A8/raw/q01-direct.json | A8/raw/q02-direct.json | A8/raw/q05-synonyms.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A4/abstract-triage.jsonl,complete,1
Data Pruning by Information Maximization,arxiv:2506.01701,"In this paper, we present InfoMax, a novel data pruning method, also known as coreset selection, designed to maximize the information content of selected samples while minimizing redundancy. By doing so, InfoMax enhances the overall informativeness of the coreset. The information of individual samples is measured by importance scores, which capture their influence or difficulty in model learning. To quantify redundancy, we use pairwise sample similarities, based on the premise that similar samples contribute similarly to the learning process. We formalize the coreset selection problem as a discrete quadratic programming (DQP) task, with the objective of maximizing the total information content, represented as the sum of individual sample contributions minus the redundancies introduced by similar samples within the coreset. To ensure practical scalability, we introduce an efficient gradient-based solver, complemented by sparsification techniques applied to the similarity matrix and dataset partitioning strategies. This enables InfoMax to seamlessly scale to datasets with millions of samples. Extensive experiments demonstrate the superior performance of InfoMax in various data pruning tasks, including image classification, vision-language pre-training, and instruction tuning for large language models. Code is available at https://github.com/hrtan/InfoMax.",high,A4,primary_assignment,"Constructs a smaller or weighted training subset by matching gradients, coverage, representativeness, or expected utility.",It supplies an explicit data-centric mechanism for deciding which examples matter to training or evaluation outcomes.,true,,,arxiv:2506.01701 | paper:7799459892361337103,arxiv:2506.01701,7799459892361337103,,q03-selection | q06-coreset,semantic-search,,,,26,A4,,,,,,triaged,primary_assignment,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q03-selection.json | A4/raw/q06-coreset.json,A4/abstract-triage.jsonl,complete,1
BiTrajDiff: Bidirectional Trajectory Generation with Diffusion Models for Offline Reinforcement Learning,arxiv:2506.05762,"Recent advances in offline Reinforcement Learning (RL) have proven that effective policy learning can benefit from imposing conservative constraints on pre-collected datasets. However, such static datasets often exhibit distribution bias, resulting in limited generalizability. To address this limitation, a straightforward solution is data augmentation (DA), which leverages generative models to enrich data distribution. Despite the promising results, current DA techniques focus solely on reconstructing future trajectories from given states, while ignoring the exploration of history transitions that reach them. This single-direction paradigm inevitably hinders the discovery of diverse behavior patterns, especially those leading to critical states that may have yielded high-reward outcomes. In this work, we introduce Bidirectional Trajectory Diffusion (BiTrajDiff), a novel DA framework for offline RL that models both future and history trajectories from any intermediate states. Specifically, we decompose the trajectory generation task into two independent yet complementary diffusion processes: one generating forward trajectories to predict future dynamics, and the other generating backward trajectories to trace essential history transitions.BiTrajDiff can efficiently leverage critical states as anchors to expand into potentially valuable yet underexplored regions of the state space, thereby facilitating dataset diversity. Extensive experiments on the D4RL benchmark suite demonstrate that BiTrajDiff achieves superior performance compared to other advanced DA methods across various offline RL backbones.",high,A4,primary_assignment,"Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning.",It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,,,arxiv:2506.05762 | paper:2775159188427758488,arxiv:2506.05762,2775159188427758488,,q18-offline-rl | q36-recent-offline,semantic-search,,,,29,A4,,,,,,triaged,primary_assignment,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q18-offline-rl.json | A4/raw/q36-recent-offline.json,A4/abstract-triage.jsonl,complete,1
ClusterUCB: Efficient Gradient-Based Data Selection for Targeted Fine-Tuning of LLMs,arxiv:2506.10288,"Gradient-based data influence approximation has been leveraged to select useful data samples in the supervised fine-tuning of large language models. However, the computation of gradients throughout the fine-tuning process requires too many resources to be feasible in practice. In this paper, we propose an efficient gradient-based data selection framework with clustering and a modified Upper Confidence Bound (UCB) algorithm. Based on the intuition that data samples with similar gradient features will have similar influences, we first perform clustering on the training data pool. Then, we frame the inter-cluster data selection as a constrained computing budget allocation problem and consider it a multi-armed bandit problem. A modified UCB algorithm is leveraged to solve this problem. Specifically, during the iterative sampling process, historical data influence information is recorded to directly estimate the distributions of each cluster, and a cold start is adopted to balance exploration and exploitation. Experimental results on various benchmarks show that our proposed framework, ClusterUCB, can achieve comparable results to the original gradient-based data selection methods while greatly reducing computing consumption.",high,A4,expansion_round_1,Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,It provides adjacent evidence for data-efficient training intelligence.,true,,,arxiv:2506.10288 | paper:5658198385946810121,,,,,related-paper-expansion,,,,,A4,,,,,,triaged,expansion_round_1,A4/expansion/expansion-registry.jsonl,A4/expansion/expansion-triage.jsonl,complete,1
Distributional Training Data Attribution: What do Influence Functions Sample?,arxiv:2506.12965,"Randomness is an unavoidable part of training deep learning models, yet something that traditional training data attribution algorithms fail to rigorously account for. They ignore the fact that, due to stochasticity in the initialisation and batching, training on the same dataset can yield different models. In this paper, we address this shortcoming through introducing distributional training data attribution (d-TDA), the goal of which is to predict how the distribution of model outputs (over training runs) depends upon the dataset. Intriguingly, we find that influence functions (IFs), a popular data attribution tool, are 'secretly distributional': they emerge from our framework as the limit to unrolled differentiation, without requiring restrictive convexity assumptions. This provides a new perspective on the effectiveness of IFs in deep learning. We demonstrate the practical utility of d-TDA in experiments, including improving data pruning for vision transformers and identifying influential examples with diffusion models.",high,A4,primary_assignment,"Estimates how an individual training example changes a validation loss or downstream policy outcome, enabling example ranking or curation.",It supplies an explicit data-centric mechanism for deciding which examples matter to training or evaluation outcomes.,true,Bruno Mlodozeniec | Isaac Reid | Sam Power | David Krueger | Murat Erdogdu | Richard E. Turner | Roger Grosse,2025,arxiv:2506.12965 | paper:1042685990571360887,arxiv:2506.12965,1042685990571360887,cs.LG | cs.AI | stat.ML,q21-influence-foundation | q34-recent-attribution,semantic-search,,,,28,A4,,,,,,triaged,primary_assignment,A3/paper-registry.json | A3/round2-registry.json | A3/round3-registry.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/raw/q21-influence-foundation.json | A4/raw/q34-recent-attribution.json,A4/abstract-triage.jsonl,complete,1
CAWR: Corruption-Averse Advantage-Weighted Regression for Robust Policy Optimization,arxiv:2506.15654,"Offline reinforcement learning (offline RL) algorithms often require additional constraints or penalty terms to address distribution shift issues, such as adding implicit or explicit policy constraints during policy optimization to reduce the estimation bias of functions. This paper focuses on a limitation of the Advantage-Weighted Regression family (AWRs), i.e., the potential for learning over-conservative policies due to data corruption, specifically the poor explorations in suboptimal offline data. We study it from two perspectives: (1) how poor explorations impact the theoretically optimal policy based on KL divergence, and (2) how such poor explorations affect the approximation of the theoretically optimal policy. We prove that such over-conservatism is mainly caused by the sensitivity of the loss function for policy optimization to poor explorations, and the proportion of poor explorations in offline datasets. To address this concern, we propose Corruption-Averse Advantage-Weighted Regression (CAWR), which incorporates a set of robust loss functions during policy optimization and an advantage-based prioritized experience replay method to filter out poor explorations. Numerical experiments on the D4RL benchmark show that our method can learn superior policies from suboptimal offline data, significantly enhancing the performance of policy optimization.",high,A4,primary_assignment,"Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning.",It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,,,arxiv:2506.15654 | paper:314904029621309213,arxiv:2506.15654,314904029621309213,,q26-per-replay,semantic-search,general | recent,,,25,A4,,not-inspected,,unverified-abstract-only,not-inspected,triaged,primary_assignment,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q26-per-replay.json | A5/canonical-pool.jsonl | A5/expansion/raw/round1-citers.json | A5/paper-registry.json | A5/raw/q04-direct-replay.json | A6/raw-retrieval/q12-mech-offline-failures.json | A6/work/canonical-pool.jsonl,A4/abstract-triage.jsonl,complete,1
CUPID: Curating Data your Robot Loves with Influence Functions,arxiv:2506.19121,"In robot imitation learning, policy performance is tightly coupled with the quality and composition of the demonstration data. Yet, developing a precise understanding of how individual demonstrations contribute to downstream outcomes - such as closed-loop task success or failure - remains a persistent challenge. We propose CUPID, a robot data curation method based on a novel influence function-theoretic formulation for imitation learning policies. Given a set of evaluation rollouts, CUPID estimates the influence of each training demonstration on the policy's expected return. This enables ranking and selection of demonstrations according to their impact on the policy's closed-loop performance. We use CUPID to curate data by 1) filtering out training demonstrations that harm policy performance and 2) subselecting newly collected trajectories that will most improve the policy. Extensive simulated and hardware experiments show that our approach consistently identifies which data drives test-time performance. For example, training with less than 33% of curated data can yield state-of-the-art diffusion policies on the simulated RoboMimic benchmark, with similar gains observed in hardware. Furthermore, hardware experiments show that our method can identify robust strategies under distribution shift, isolate spurious correlations, and even enhance the post-training of generalist robot policies. Videos and code are made available at: https://cupid-curation.github.io.",high,A4,primary_assignment,"Estimates how an individual training example changes a validation loss or downstream policy outcome, enabling example ranking or curation.",It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,Christopher Agia | Rohan Sinha | Jingyun Yang | Rika Antonova | Marco Pavone | Haruki Nishimura | Masha Itkina | Jeannette Bohg,2025,arxiv:2506.19121 | paper:8820987808988696036,arxiv:2506.19121,8820987808988696036,cs.RO | cs.AI | cs.LG,q01-direct | q03-selection | q11-help-harm | q12-remove-trajectories | q13-harmful-demo | q20-driving | q33-recent-robot,semantic-search,false,16,61,33,A4,,not-inspected,,unverified-abstract-only,not-inspected,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q12-compression.json | A2/raw/q21-bad-segments.json | A2/raw/q42-2024-2025-subsequence.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q05-quality-scoring.txt | A3/raw/q06-trajectory-quality.txt | A3/raw/q08-influence.txt | A3/raw/q24-recent-quality.txt | A3/round2-registry.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/raw/q01-direct.json | A4/raw/q03-selection.json | A4/raw/q11-help-harm.json | A4/raw/q12-remove-trajectories.json | A4/raw/q13-harmful-demo.json | A4/raw/q20-driving.json | A4/raw/q33-recent-robot.json | A5/canonical-pool.jsonl | A5/expansion/raw/round2-similar.json | A5/paper-registry.json | A5/raw/q01-direct.json | A5/raw/q03-direct-hard.json | A5/raw/q05-direct-mixture.json | A6/raw-retrieval/q03-direct-partial-success.json | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/raw-retrieval/q33-recent-diffusion-recovery.json | A6/work/canonical-pool.jsonl | A8/raw/q01-direct.json | A8/raw/q05-synonyms.json | A8/raw/q09-mechanism.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A4/abstract-triage.jsonl,complete,1
Attributing Data for Sharpness-Aware Minimization,arxiv:2507.04059,"Sharpness-aware Minimization (SAM) improves generalization in large-scale model training by linking loss landscape geometry to generalization. However, challenges such as mislabeled noisy data and privacy concerns have emerged as significant issues. Data attribution, which identifies the contributions of specific training samples, offers a promising solution. However, directly rendering existing data influence evaluation tools such as influence functions (IF) to SAM will be inapplicable or inaccurate as SAM utilizes an inner loop to find model perturbations that maximize loss, which the outer loop then minimizes, resulting in a doubled computational structure. Additionally, this bilevel structure complicates the modeling of data influence on the parameters. In this paper, based on the IF, we develop two innovative data valuation methods for SAM, each offering unique benefits in different scenarios: the Hessian-based IF and the Gradient Trajectory-based IF. The first one provides a comprehensive estimation of data influence using a closed-form measure that relies only on the trained model weights. In contrast, the other IF for SAM utilizes gradient trajectory information during training for more accurate and efficient data assessment. Extensive experiments demonstrate their effectiveness in data evaluation and parameter tuning, with applications in identifying mislabeled data, model editing, and enhancing interpretability.",high,A4,primary_assignment,"Estimates how an individual training example changes a validation loss or downstream policy outcome, enabling example ranking or curation.",It supplies an explicit data-centric mechanism for deciding which examples matter to training or evaluation outcomes.,true,,2025,arxiv:2507.04059 | paper:1450766783386017769,arxiv:2507.04059,1450766783386017769,,q05-gradient-influence,semantic-search,,,,30,A4,,,,,,triaged,primary_assignment,A3/paper-registry.json | A3/round3-registry.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q05-gradient-influence.json,A4/abstract-triage.jsonl,complete,1
Newfluence: Boosting Model interpretability and Understanding in High Dimensions,arxiv:2507.11895,"The increasing complexity of machine learning (ML) and artificial intelligence (AI) models has created a pressing need for tools that help scientists, engineers, and policymakers interpret and refine model decisions and predictions. Influence functions, originating from robust statistics, have emerged as a popular approach for this purpose. However, the heuristic foundations of influence functions rely on low-dimensional assumptions where the number of parameters p is much smaller than the number of observations n. In contrast, modern AI models often operate in high-dimensional regimes with large p, challenging these assumptions. In this paper, we examine the accuracy of influence functions in high-dimensional settings. Our theoretical and empirical analyses reveal that influence functions cannot reliably fulfill their intended purpose. We then introduce an alternative approximation, called Newfluence, that maintains similar computational efficiency while offering significantly improved accuracy. Newfluence is expected to provide more accurate insights than many existing methods for interpreting complex AI models and diagnosing their issues. Moreover, the high-dimensional framework we develop in this paper can also be applied to analyze other popular techniques, such as Shapley values.",high,A4,expansion_round_1,Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,It directly informs curation of robot experience or a transferable policy-data loop.,true,,,arxiv:2507.11895 | paper:8735334734861603315,,,,,related-paper-expansion,,,,,A4,,,,,,triaged,expansion_round_1,A4/expansion/expansion-registry.jsonl,A4/expansion/expansion-triage.jsonl,complete,1
Towards Balanced Behavior Cloning from Imbalanced Datasets,arxiv:2508.06319,"Robots should be able to learn complex behaviors from human demonstrations. In practice, these human-provided datasets are inevitably imbalanced: i.e., the human demonstrates some subtasks more frequently than others. State-of-the-art methods default to treating each element of the human's dataset as equally important. So if -- for instance -- the majority of the human's data focuses on reaching a goal, and only a few state-action pairs move to avoid an obstacle, the learning algorithm will place greater emphasis on goal reaching. More generally, misalignment between the relative amounts of data and the importance of that data causes fundamental problems for imitation learning approaches. In this paper we analyze and develop learning methods that automatically account for mixed datasets. We formally prove that imbalanced data leads to imbalanced policies when each state-action pair is weighted equally; these policies emulate the most represented behaviors, and not the human's complex, multi-task demonstrations. We next explore algorithms that rebalance offline datasets (i.e., reweight the importance of different state-action pairs) without human oversight. Reweighting the dataset can enhance the overall policy performance. However, there is no free lunch: each method for autonomously rebalancing brings its own pros and cons. We formulate these advantages and disadvantages, helping other researchers identify when each type of approach is most appropriate. We conclude by introducing a novel meta-gradient rebalancing algorithm that addresses the primary limitations behind existing approaches. Our experiments show that dataset rebalancing leads to better downstream learning, improving the performance of general imitation learning algorithms without requiring additional data collection. See our project website: https://collab.me.vt.edu/datacuration/.",high,A4,primary_assignment,Relates data composition or example properties to downstream model or policy behavior and provides a mechanism for selecting or weighting experience.,It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,Sagar Parekh | Heramb Nemlekar | Dylan P. Losey,2025,arxiv:2508.06319 | paper:4751591944980218663,arxiv:2508.06319,4751591944980218663,cs.RO,q11-help-harm,semantic-search,general | recent,3,48,28,A4,,pending,body-passages-returned,abstract-only-unverified-before-inspection,pending,triaged,primary_assignment,A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/raw/q11-help-harm.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/raw/q01-direct.json | A5/read-manifest.json | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/work/canonical-pool.jsonl | A7/raw/q10-mixture-balance.json | A7/raw/q15-long-tail-failure.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A4/abstract-triage.jsonl,complete,1
KDPE: A Kernel Density Estimation Strategy for Diffusion Policy Trajectory Selection,arxiv:2508.10511,"Learning robot policies that capture multimodality in the training data has been a long-standing open challenge for behavior cloning. Recent approaches tackle the problem by modeling the conditional action distribution with generative models. One of these approaches is Diffusion Policy, which relies on a diffusion model to denoise random points into robot action trajectories. While achieving state-of-the-art performance, it has two main drawbacks that may lead the robot out of the data distribution during policy execution. First, the stochasticity of the denoising process can highly impact on the quality of generated trajectory of actions. Second, being a supervised learning approach, it can learn data outliers from the dataset used for training. Recent work focuses on mitigating these limitations by combining Diffusion Policy either with large-scale training or with classical behavior cloning algorithms. Instead, we propose KDPE, a Kernel Density Estimation-based strategy that filters out potentially harmful trajectories output of Diffusion Policy while keeping a low test-time computational overhead. For Kernel Density Estimation, we propose a manifold-aware kernel to model a probability density function for actions composed of end-effector Cartesian position, orientation, and gripper state. KDPE overall achieves better performance than Diffusion Policy on simulated single-arm tasks and real robot experiments. Additional material and code are available on our project page at https://hsp-iit.github.io/KDPE/.",high,A4,primary_assignment,"Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning.",It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,true,,2025,arxiv:2508.10511 | paper:2318330897359775204,arxiv:2508.10511,2318330897359775204,,q12-remove-trajectories,semantic-search,false,,,31,A4,,not-inspected,,unverified-abstract-only,not-inspected,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q42-2024-2025-subsequence.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q12-remove-trajectories.json | A5/canonical-pool.jsonl | A5/paper-registry.json,A4/abstract-triage.jsonl,complete,1
