paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
OpenVLA: An Open-Source Vision-Language-Action Model,arxiv:2406.09246,"Large policies pretrained on a combination of Internet-scale vision-language data and diverse robot demonstrations have the potential to change how we teach robots new skills: rather than training new behaviors from scratch, we can fine-tune such vision-language-action (VLA) models to obtain robust, generalizable policies for visuomotor control. Yet, widespread adoption of VLAs for robotics has been challenging as 1) existing VLAs are largely closed and inaccessible to the public, and 2) prior work fails to explore methods for efficiently fine-tuning VLAs for new tasks, a key component for adoption. Addressing these challenges, we introduce OpenVLA, a 7B-parameter open-source VLA trained on a diverse collection of 970k real-world robot demonstrations. OpenVLA builds on a Llama 2 language model combined with a visual encoder that fuses pretrained features from DINOv2 and SigLIP. As a product of the added data diversity and new model components, OpenVLA demonstrates strong results for generalist manipulation, outperforming closed models such as RT-2-X (55B) by 16.5% in absolute task success rate across 29 tasks and multiple robot embodiments, with 7x fewer parameters. We further show that we can effectively fine-tune OpenVLA for new settings, with especially strong generalization results in multi-task environments involving multiple objects and strong language grounding abilities, and outperform expressive from-scratch imitation learning methods such as Diffusion Policy by 20.4%. We also explore compute efficiency; as a separate contribution, we show that OpenVLA can be fine-tuned on consumer GPUs via modern low-rank adaptation methods and served efficiently via quantization without a hit to downstream success rate. Finally, we release model checkpoints, fine-tuning notebooks, and our PyTorch codebase with built-in support for training VLAs at scale on Open X-Embodiment datasets.",high,A7,expansion_round_1,"Large policies pretrained on a combination of Internet-scale vision-language data and diverse robot demonstrations have the potential to change how we teach robots new skills: rather than training new behaviors from scratch, we can fine-tune such vision-lan...",It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,,arxiv:2406.09246,arxiv:2406.09246,5132708402897817870,,,references | similar,,,,0.027046783625730993,A1,,,,,,triaged,expansion_round_1,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A4/expansion/expansion-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-references.json | A5/expansion/raw/round3-similar.json | A5/expansion/read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Tackling Data Corruption in Offline Reinforcement Learning via Sequence Modeling,arxiv:2407.04285,"Learning policy from offline datasets through offline reinforcement learning (RL) holds promise for scaling data-driven decision-making while avoiding unsafe and costly online interactions. However, real-world data collected from sensors or humans often contains noise and errors, posing a significant challenge for existing offline RL methods, particularly when the real-world data is limited. Our study reveals that prior research focusing on adapting predominant offline RL methods based on temporal difference learning still falls short under data corruption when the dataset is limited. In contrast, we discover that vanilla sequence modeling methods, such as Decision Transformer, exhibit robustness against data corruption, even without specialized modifications. To unlock the full potential of sequence modeling, we propose Robust Decision Rransformer (RDT) by incorporating three simple yet effective robust techniques: embedding dropout to improve the model's robustness against erroneous inputs, Gaussian weighted learning to mitigate the effects of corrupted labels, and iterative data correction to eliminate corrupted data from the source. Extensive experiments on MuJoCo, Kitchen, and Adroit tasks demonstrate RDT's superior performance under various data corruption scenarios compared to prior methods. Furthermore, RDT exhibits remarkable robustness in a more challenging setting that combines training-time data corruption with test-time observation perturbations. These results highlight the potential of sequence modeling for learning from noisy or corrupted offline datasets, thereby promoting the reliable application of offline RL in real-world scenarios. Our code is available at https://github.com/jiawei415/RobustDecisionTransformer.",high,A7,expansion_round_1,Learning policy from offline datasets through offline reinforcement learning (RL) holds promise for scaling data-driven decision-making while avoiding unsafe and costly online interactions.,It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,,arxiv:2407.04285,arxiv:2407.04285,8678975684725404177,,q06-syn-noisy-demo,similar,,,,0.02574682290807064,A7,,,,,,triaged,expansion_round_1,A6/raw-retrieval/q06-syn-noisy-demo.json | A6/work/canonical-pool.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Green Screen Augmentation Enables Scene Generalisation in Robotic Manipulation,arxiv:2407.07868,"Generalising vision-based manipulation policies to novel environments remains a challenging area with limited exploration. Current practices involve collecting data in one location, training imitation learning or reinforcement learning policies with this data, and deploying the policy in the same location. However, this approach lacks scalability as it necessitates data collection in multiple locations for each task. This paper proposes a novel approach where data is collected in a location predominantly featuring green screens. We introduce Green-screen Augmentation (GreenAug), employing a chroma key algorithm to overlay background textures onto a green screen. Through extensive real-world empirical studies with over 850 training demonstrations and 8.2k evaluation episodes, we demonstrate that GreenAug surpasses no augmentation, standard computer vision augmentation, and prior generative augmentation methods in performance. While no algorithmic novelties are claimed, our paper advocates for a fundamental shift in data collection practices. We propose that real-world demonstrations in future research should utilise green screens, followed by the application of GreenAug. We believe GreenAug unlocks policy generalisation to visually distinct novel locations, addressing the current scene generalisation limitations in robot learning.",high,A7,expansion_round_1,Generalising vision-based manipulation policies to novel environments remains a challenging area with limited exploration.,It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,,arxiv:2407.07868,,,,,references,,,,0.024540682414698162,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Representation Alignment from Human Feedback for Cross-Embodiment Reward Learning from Mixed-Quality Demonstrations,arxiv:2408.05610,"We study the problem of cross-embodiment inverse reinforcement learning, where we wish to learn a reward function from video demonstrations in one or more embodiments and then transfer the learned reward to a different embodiment (e.g., different action space, dynamics, size, shape, etc.). Learning reward functions that transfer across embodiments is important in settings such as teaching a robot a policy via human video demonstrations or teaching a robot to imitate a policy from another robot with a different embodiment. However, prior work has only focused on cases where near-optimal demonstrations are available, which is often difficult to ensure. By contrast, we study the setting of cross-embodiment reward learning from mixed-quality demonstrations. We demonstrate that prior work struggles to learn generalizable reward representations when learning from mixed-quality data. We then analyze several techniques that leverage human feedback for representation learning and alignment to enable effective cross-embodiment learning. Our results give insight into how different representation learning techniques lead to qualitatively different reward shaping behaviors and the importance of human feedback when learning from mixed-quality, mixed-embodiment data.",high,A7,primary_assignment,Uses human feedback to align reward representations when demonstrations vary in quality and embodiment.,It shows that heterogeneous data quality and embodiment can interact and may need representation-level supervision.,true,"Connor Mattson, Anurag Aribandi, Daniel S. Brown",2024,arxiv:2408.05610,arxiv:2408.05610,3382164174043790711,cs.RO | cs.AI,q01-direct | A8,search-papers,foundational | recent,37,,0.9644288107273639,A7,,true,true,,true,triaged,primary_assignment,A7/raw/q03-heterogeneous.json | A7/raw/q14-space-coverage.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q01-direct.json | A8/work/canonical-pool.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl,complete,2
"Scaling Cross-Embodied Learning: One Policy for Manipulation, Navigation, Locomotion and Aviation",arxiv:2408.11812,"Modern machine learning systems rely on large datasets to attain broad generalization, and this often poses a challenge in robot learning, where each robotic platform and task might have only a small dataset. By training a single policy across many different kinds of robots, a robot learning method can leverage much broader and more diverse datasets, which in turn can lead to better generalization and robustness. However, training a single policy on multi-robot data is challenging because robots can have widely varying sensors, actuators, and control frequencies. We propose CrossFormer, a scalable and flexible transformer-based policy that can consume data from any embodiment. We train CrossFormer on the largest and most diverse dataset to date, 900K trajectories across 20 different robot embodiments. We demonstrate that the same network weights can control vastly different robots, including single and dual arm manipulation systems, wheeled robots, quadcopters, and quadrupeds. Unlike prior work, our model does not require manual alignment of the observation or action spaces. Extensive experiments in the real world show that our method matches the performance of specialist policies tailored for each embodiment, while also significantly outperforming the prior state of the art in cross-embodiment learning.",high,A7,primary_assignment,Trains one transformer across 20 highly different embodiments without manual observation/action alignment.,It tests the outer limit of cross-domain coverage and whether broad embodiment mixtures can share one policy.,true,"Ria Doshi, Homer Walke, Oier Mees, Sudeep Dasari, Sergey Levine",2024,arxiv:2408.11812,arxiv:2408.11812,4893179871185490616,cs.RO | cs.LG,5,search-papers,foundational | recent,10,,0.9635611345791598,A7,,true,true,unverified-abstract-only,true,triaged,primary_assignment,A5/canonical-pool.jsonl | A5/paper-registry.json | A7/raw/q03-heterogeneous.json | A7/raw/q07-multitask.json | A7/raw/q08-transfer.json | A7/raw/q09-mechanism-generalization.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q30-recent-generalist.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl,complete,2
RoVi-Aug: Robot and Viewpoint Augmentation for Cross-Embodiment Robot Learning,arxiv:2409.03403,"Scaling up robot learning requires large and diverse datasets, and how to efficiently reuse collected data and transfer policies to new embodiments remains an open question. Emerging research such as the Open-X Embodiment (OXE) project has shown promise in leveraging skills by combining datasets including different robots. However, imbalances in the distribution of robot types and camera angles in many datasets make policies prone to overfit. To mitigate this issue, we propose RoVi-Aug, which leverages state-of-the-art image-to-image generative models to augment robot data by synthesizing demonstrations with different robots and camera views. Through extensive physical experiments, we show that, by training on robot- and viewpoint-augmented data, RoVi-Aug can zero-shot deploy on an unseen robot with significantly different camera angles. Compared to test-time adaptation algorithms such as Mirage, RoVi-Aug requires no extra processing at test time, does not assume known camera angles, and allows policy fine-tuning. Moreover, by co-training on both the original and augmented robot datasets, RoVi-Aug can learn multi-robot and multi-task policies, enabling more efficient transfer between robots and skills and improving success rates by up to 30%. Project website: https://rovi-aug.github.io.",high,A7,primary_assignment,Synthesizes robot and camera-view variants to reduce embodiment and viewpoint imbalance before policy training.,It shows how data transformation can repair coverage gaps without collecting every hardware/viewpoint combination.,true,"Lawrence Yunliang Chen, Chenfeng Xu, Karthik Dharmarajan, Muhammad Zubair Irshad, Richard Cheng, Kurt Keutzer, Masayoshi Tomizuka, Quan Vuong, Ken Goldberg",2024,arxiv:2409.03403,arxiv:2409.03403,8927379962064983548,cs.RO,,search-papers,foundational | recent,34,,0.9635611345791598,A7,,true,true,,true,triaged,primary_assignment,A7/raw/q03-heterogeneous.json | A7/raw/q05-synonyms.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl,complete,2
View-Invariant Policy Learning via Zero-Shot Novel View Synthesis,arxiv:2409.03685,"Large-scale visuomotor policy learning is a promising approach toward developing generalizable manipulation systems. Yet, policies that can be deployed on diverse embodiments, environments, and observational modalities remain elusive. In this work, we investigate how knowledge from large-scale visual data of the world may be used to address one axis of variation for generalizable manipulation: observational viewpoint. Specifically, we study single-image novel view synthesis models, which learn 3D-aware scene-level priors by rendering images of the same scene from alternate camera viewpoints given a single input image. For practical application to diverse robotic data, these models must operate zero-shot, performing view synthesis on unseen tasks and environments. We empirically analyze view synthesis models within a simple data-augmentation scheme that we call View Synthesis Augmentation (VISTA) to understand their capabilities for learning viewpoint-invariant policies from single-viewpoint demonstration data. Upon evaluating the robustness of policies trained with our method to out-of-distribution camera viewpoints, we find that they outperform baselines in both simulated and real-world manipulation tasks. Videos and additional visualizations are available at https://s-tian.github.io/projects/vista.",high,A7,expansion_round_1,Large-scale visuomotor policy learning is a promising approach toward developing generalizable manipulation systems.,It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,,arxiv:2409.03685,,,,,references,,,,0.02565270188221008,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Closed-Loop Visuomotor Control with Generative Expectation for Robotic Manipulation,arxiv:2409.09016,"Despite significant progress in robotics and embodied AI in recent years, deploying robots for long-horizon tasks remains a great challenge. Majority of prior arts adhere to an open-loop philosophy and lack real-time feedback, leading to error accumulation and undesirable robustness. A handful of approaches have endeavored to establish feedback mechanisms leveraging pixel-level differences or pre-trained visual representations, yet their efficacy and adaptability have been found to be constrained. Inspired by classic closed-loop control systems, we propose CLOVER, a closed-loop visuomotor control framework that incorporates feedback mechanisms to improve adaptive robotic control. CLOVER consists of a text-conditioned video diffusion model for generating visual plans as reference inputs, a measurable embedding space for accurate error quantification, and a feedback-driven controller that refines actions from feedback and initiates replans as needed. Our framework exhibits notable advancement in real-world robotic tasks and achieves state-of-the-art on CALVIN benchmark, improving by 8% over previous open-loop counterparts. Code and checkpoints are maintained at https://github.com/OpenDriveLab/CLOVER.",high,A7,expansion_round_1,"Despite significant progress in robotics and embodied AI in recent years, deploying robots for long-horizon tasks remains a great challenge.",It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,,arxiv:2409.09016,,,,,references,,,,0.02378987898789879,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Scaling Proprioceptive-Visual Learning with Heterogeneous Pre-trained Transformers,arxiv:2409.20537,"One of the roadblocks for training generalist robotic models today is heterogeneity. Previous robot learning methods often collect data to train with one specific embodiment for one task, which is expensive and prone to overfitting. This work studies the problem of learning policy representations through heterogeneous pre-training on robot data across different embodiments and tasks at scale. We propose Heterogeneous Pre-trained Transformers (HPT), which pre-train a large, shareable trunk of a policy neural network to learn a task and embodiment agnostic shared representation. This general architecture aligns the specific proprioception and vision inputs from distinct embodiments to a short sequence of tokens and then processes such tokens to map to control robots for different tasks. Leveraging the recent large-scale multi-embodiment real-world robotic datasets as well as simulation, deployed robots, and human video datasets, we investigate pre-training policies across heterogeneity. We conduct experiments to investigate the scaling behaviors of training objectives, to the extent of 52 datasets. HPTs outperform several baselines and enhance the fine-tuned policy performance by over 20% on unseen tasks in multiple simulator benchmarks and real-world settings. See the project website (https://liruiw.github.io/hpt/) for code and videos.",high,A7,primary_assignment,Tokenizes distinct proprioceptive and visual inputs into a shared trunk that learns task- and embodiment-agnostic representations across many datasets.,It studies how representation sharing scales with heterogeneous dataset count and transfers to unseen tasks.,true,"Lirui Wang, Xinlei Chen, Jialiang Zhao, Kaiming He",2024,arxiv:2409.20537,arxiv:2409.20537,1791007196094639901,cs.RO | cs.CV | cs.LG,,search-papers,recent,26,,0.9598825680419544,A7,,true,true,,true,triaged,primary_assignment,A7/raw/q03-heterogeneous.json | A7/raw/q07-multitask.json | A7/raw/q08-transfer.json | A7/raw/q30-recent-generalist.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl,complete,2
Steering Your Generalists: Improving Robotic Foundation Models via Value Guidance,arxiv:2410.13816,"Large, general-purpose robotic policies trained on diverse demonstration datasets have been shown to be remarkably effective both for controlling a variety of robots in a range of different scenes, and for acquiring broad repertoires of manipulation skills. However, the data that such policies are trained on is generally of mixed quality -- not only are human-collected demonstrations unlikely to perform the task perfectly, but the larger the dataset is, the harder it is to curate only the highest quality examples. It also remains unclear how optimal data from one embodiment is for training on another embodiment. In this paper, we present a general and broadly applicable approach that enhances the performance of such generalist robot policies at deployment time by re-ranking their actions according to a value function learned via offline RL. This approach, which we call Value-Guided Policy Steering (V-GPS), is compatible with a wide range of different generalist policies, without needing to fine-tune or even access the weights of the policy. We show that the same value function can improve the performance of five different state-of-the-art policies with different architectures, even though they were trained on distinct datasets, attaining consistent performance improvement on multiple robotic platforms across a total of 12 tasks. Code and videos can be found at: https://nakamotoo.github.io/V-GPS",high,A7,expansion_round_1,"Large, general-purpose robotic policies trained on diverse demonstration datasets have been shown to be remarkably effective both for controlling a variety of robots in a range of different scenes, and for acquiring broad repertoires of manipulation skills.",It provides a route to reuse heterogeneous experience across embodiments or data sources.,true,,,arxiv:2410.13816,,paper:2441654152857921599,,56,references,general,,,0.02886002886002886,A7,,not-inspected,,unverified-abstract-only,not-inspected,triaged,expansion_round_1,A5/canonical-pool.jsonl | A5/paper-registry.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Interpretable end-to-end Neurosymbolic Reinforcement Learning agents,arxiv:2410.14371,"Deep reinforcement learning (RL) agents rely on shortcut learning, preventing them from generalizing to slightly different environments. To address this problem, symbolic method, that use object-centric states, have been developed. However, comparing these methods to deep agents is not fair, as these last operate from raw pixel-based states. In this work, we instantiate the symbolic SCoBots framework. SCoBots decompose RL tasks into intermediate, interpretable representations, culminating in action decisions based on a comprehensible set of object-centric relational concepts. This architecture aids in demystifying agent decisions. By explicitly learning to extract object-centric representations from raw states, object-centric RL, and policy distillation via rule extraction, this work places itself within the neurosymbolic AI paradigm, blending the strengths of neural networks with symbolic AI. We present the first implementation of an end-to-end trained SCoBot, separately evaluate of its components, on different Atari games. The results demonstrate the framework's potential to create interpretable and performing RL systems, and pave the way for future research directions in obtaining end-to-end interpretable RL agents.",high,A7,expansion_round_1,"Deep reinforcement learning (RL) agents rely on shortcut learning, preventing them from generalizing to slightly different environments.",It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,,arxiv:2410.14371,,,,,references,,,,0.023912239615432023,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Data Scaling Laws in Imitation Learning for Robotic Manipulation,arxiv:2410.18647,"Data scaling has revolutionized fields like natural language processing and computer vision, providing models with remarkable generalization capabilities. In this paper, we investigate whether similar data scaling laws exist in robotics, particularly in robotic manipulation, and whether appropriate data scaling can yield single-task robot policies that can be deployed zero-shot for any object within the same category in any environment. To this end, we conduct a comprehensive empirical study on data scaling in imitation learning. By collecting data across numerous environments and objects, we study how a policy's generalization performance changes with the number of training environments, objects, and demonstrations. Throughout our research, we collect over 40,000 demonstrations and execute more than 15,000 real-world robot rollouts under a rigorous evaluation protocol. Our findings reveal several intriguing results: the generalization performance of the policy follows a roughly power-law relationship with the number of environments and objects. The diversity of environments and objects is far more important than the absolute number of demonstrations; once the number of demonstrations per environment or object reaches a certain threshold, additional demonstrations have minimal effect. Based on these insights, we propose an efficient data collection strategy. With four data collectors working for one afternoon, we collect sufficient data to enable the policies for two tasks to achieve approximately 90% success rates in novel environments with unseen objects.",high,A7,primary_assignment,Fits performance scaling against environment and object diversity and finds diversity matters more than extra demonstrations after per-factor saturation.,It provides direct evidence for balancing environment/object coverage instead of counting trajectories alone.,true,"Fanqi Lin, Yingdong Hu, Pingyue Sheng, Chuan Wen, Jiacheng You, Yang Gao",2024,arxiv:2410.18647,arxiv:2410.18647,8907449749865847396,cs.RO,,search-papers,recent,33,,0.8794783984642804,A7,,true,true,,true,triaged,primary_assignment,A3/expansion-registry.json | A3/paper-registry.json | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A6/expansion/canonical-pool.jsonl | A7/raw/q01-direct-terms.json | A7/raw/q02-synonyms.json | A7/raw/q04-composition.json | A7/raw/q09-mechanism-generalization.json | A7/raw/q11-scaling-laws.json | A7/raw/q29-scaling-foundations.json | A7/raw/q32-recent-scaling.json | A7/raw/q33-recent-longtail.json | A7/raw/q39-quality-vs-diversity.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl,complete,2
LEGATO: Cross-Embodiment Imitation Using a Grasping Tool,arxiv:2411.03682,"Cross-embodiment imitation learning enables policies trained on specific embodiments to transfer across different robots, unlocking the potential for large-scale imitation learning that is both cost-effective and highly reusable. This paper presents LEGATO, a cross-embodiment imitation learning framework for visuomotor skill transfer across varied kinematic morphologies. We introduce a handheld gripper that unifies action and observation spaces, allowing tasks to be defined consistently across robots. We train visuomotor policies on task demonstrations using this gripper through imitation learning, applying transformation to a motion-invariant space for computing the training loss. Gripper motions generated by the policies are retargeted into high-degree-of-freedom whole-body motions using inverse kinematics for deployment across diverse embodiments. Our evaluations in simulation and real-robot experiments highlight the framework's effectiveness in learning and transferring visuomotor skills across various robots. More information can be found on the project page: https://ut-hcrl.github.io/LEGATO.",high,A7,primary_assignment,"Uses a handheld gripper and motion-invariant loss to create a common interface, then retargets learned motions through inverse kinematics.",It is a practical embodiment-normalization mechanism for reusing data across robot morphologies.,true,"Mingyo Seo, H. Andy Park, Shenli Yuan, Yuke Zhu, Luis Sentis",2024,arxiv:2411.03682,arxiv:2411.03682,5577299062231098728,cs.RO,,search-papers,foundational | recent,55,,0.9706877692486436,A7,,true,true,,true,triaged,primary_assignment,A7/raw/q03-heterogeneous.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl,complete,2
Coarse-to-fine Q-Network with Action Sequence for Data-Efficient Reinforcement Learning,arxiv:2411.12155,"Predicting a sequence of actions has been crucial in the success of recent behavior cloning algorithms in robotics. Can similar ideas improve reinforcement learning (RL)? We answer affirmatively by observing that incorporating action sequences when predicting ground-truth return-to-go leads to lower validation loss. Motivated by this, we introduce Coarse-to-fine Q-Network with Action Sequence (CQN-AS), a novel value-based RL algorithm that learns a critic network that outputs Q-values over a sequence of actions, i.e., explicitly training the value function to learn the consequence of executing action sequences. Our experiments show that CQN-AS outperforms several baselines on a variety of sparse-reward humanoid control and tabletop manipulation tasks from BiGym and RLBench.",high,A7,expansion_round_1,Predicting a sequence of actions has been crucial in the success of recent behavior cloning algorithms in robotics.,It provides a route to reuse heterogeneous experience across embodiments or data sources.,true,,,arxiv:2411.12155,,,,,similar,,,,0.026878868258178604,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Variable-Frequency Imitation Learning for Variable-Speed Motion,arxiv:2411.12310,"Conventional methods of imitation learning for variable-speed motion have difficulty extrapolating speeds because they rely on learning models running at a constant sampling frequency. This study proposes variable-frequency imitation learning (VFIL), a novel method for imitation learning with learning models trained to run at variable sampling frequencies along with the desired speeds of motion. The experimental results showed that the proposed method improved the velocity-wise accuracy along both the interpolated and extrapolated frequency labels, in addition to a 12.5 % increase in the overall success rate.",high,A7,expansion_round_1,Conventional methods of imitation learning for variable-speed motion have difficulty extrapolating speeds because they rely on learning models running at a constant sampling frequency.,It offers an adjacent mechanism for making robot experience more useful to downstream policy learning.,true,,,arxiv:2411.12310,,,,,references,,,,0.025757575757575757,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
Spatially Visual Perception for End-to-End Robotic Learning,arxiv:2411.17458,"Recent advances in imitation learning have shown significant promise for robotic control and embodied intelligence. However, achieving robust generalization across diverse mounted camera observations remains a critical challenge. In this paper, we introduce a video-based spatial perception framework that leverages 3D spatial representations to address environmental variability, with a focus on handling lighting changes. Our approach integrates a novel image augmentation technique, AugBlender, with a state-of-the-art monocular depth estimation model trained on internet-scale data. Together, these components form a cohesive system designed to enhance robustness and adaptability in dynamic scenarios. Our results demonstrate that our approach significantly boosts the success rate across diverse camera exposures, where previous models experience performance collapse. Our findings highlight the potential of video-based spatial perception models in advancing robustness for end-to-end robotic learning, paving the way for scalable, low-cost solutions in embodied intelligence.",high,A7,expansion_round_1,Recent advances in imitation learning have shown significant promise for robotic control and embodied intelligence.,It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,true,,2024,arxiv:2411.17458,,,,,citers,,,,0.0243593353984793,A3,,,,,,triaged,expansion_round_1,A3/expansion-registry.json | A3/paper-registry.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
RoboMD: Uncovering Robot Vulnerabilities through Semantic Potential Fields,arxiv:2412.02818,"Robot manipulation policies, while central to the promise of physical AI, are highly vulnerable in the presence of external variations in the real world. Diagnosing these vulnerabilities is hindered by two key challenges: (i) the relevant variations to test against are often unknown, and (ii) direct testing in the real world is costly and unsafe. We introduce a framework that tackles both issues by learning a separate deep reinforcement learning (deep RL) policy for vulnerability prediction through virtual runs on a continuous vision-language embedding trained with limited success-failure data. By treating this embedding space, which is rich in semantic and visual variations, as a potential field, the policy learns to move toward vulnerable regions while being repelled from success regions. This vulnerability prediction policy, trained on virtual rollouts, enables scalable and safe vulnerability analysis without expensive physical trials. By querying this policy, our framework builds a probabilistic vulnerability-likelihood map. Experiments across simulation benchmarks and a physical robot arm show that our framework uncovers up to 23% more unique vulnerabilities than state-of-the-art vision-language baselines, revealing subtle vulnerabilities overlooked by heuristic testing. Additionally, we show that fine-tuning the manipulation policy with the vulnerabilities discovered by our framework improves manipulation performance with much less fine-tuning data.",high,A7,expansion_round_1,"Robot manipulation policies, while central to the promise of physical AI, are highly vulnerable in the presence of external variations in the real world.","It informs how data quantity, composition, or offline experience should affect policy training.",true,,,arxiv:2412.02818,,,,,citers,,,,0.02152247667514843,A7,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl,complete,1
