pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
568,arxiv:2204.02937,10,MEDIUM,A7,Last Layer Re-Training is Sufficient for Robustness to Spurious Correlations,arxiv:2204.02937,"Neural network classifiers can largely rely on simple spurious features, such as backgrounds, to make predictions. However, even in these cases, we show that they still often learn core features associated with the desired attributes of the data, contrary to recent findings. Inspired by this insight, we demonstrate that simple last layer retraining can match or outperform state-of-the-art approaches on spurious correlation benchmarks, but with profoundly lower complexity and computational expenses. Moreover, we show that last layer retraining on large ImageNet-trained models can also significantly reduce reliance on background and texture information, improving robustness to covariate shift, after only minutes of training on a single GPU.",medium,A7,1,A7=medium,"A7=Neural network classifiers can largely rely on simple spurious features, such as backgrounds, to make predictions.",A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=false,expansion_round_1,,,arxiv:2204.02937,,,,,similar,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
581,arxiv:2205.09795,10,MEDIUM,A3,SARI: Shared Autonomy across Repeated Interaction,arxiv:2205.09795,"Assistive robot arms try to help their users perform everyday tasks. One way robots can provide this assistance is shared autonomy. Within shared autonomy, both the human and robot maintain control over the robot's motion: as the robot becomes confident it understands what the human wants, it intervenes to automate the task. But how does the robot know these tasks in the first place? State-of-the-art approaches to shared autonomy often rely on prior knowledge. For instance, the robot may need to know the human's potential goals beforehand. During long-term interaction these methods will inevit",medium,A3,1,A3=medium,"A3=The paper develops or evaluates SARI: Shared Autonomy across Repeated Interaction, offering an adjacent mechanism for robot learning or data collection.","A3=The result may transfer to A3 quality estimation or harmful-data handling, but direct relevance is uncertain.",A3=false,expansion_round_3,,2022,arxiv:2205.09795,,,,,firecrawl research related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round3-registry.json,A3/round3-triage.jsonl
594,arxiv:2207.03315,10,HIGH,A3,Wrapping Haptic Displays Around Robot Arms to Communicate Learning,arxiv:2207.03315,"Humans can leverage physical interaction to teach robot arms. As the human kinesthetically guides the robot through demonstrations, the robot learns the desired task. While prior works focus on how the robot learns, it is equally important for the human teacher to understand what their robot is learning. Visual displays can communicate this information; however, we hypothesize that visual feedback alone misses out on the physical connection between the human and robot. In this paper we introduce a novel class of soft haptic displays that wrap around the robot arm, adding signals without affect",high,A3,1,A3=high,"A3=The paper develops or evaluates Wrapping Haptic Displays Around Robot Arms to Communicate Learning, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience.",A3=Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review.,A3=true,expansion_round_1,,2022,arxiv:2207.03315,,,,,firecrawl research related-papers,,A3,false,false,false,false,A3/expansion-registry.json | A3/paper-registry.json,A3/expansion-triage.jsonl
607,arxiv:2209.10149,10,HIGH,A6,Goal-Aware Generative Adversarial Imitation Learning from Imperfect Demonstration for Robotic Cloth Manipulation,arxiv:2209.10149,"Generative Adversarial Imitation Learning (GAIL) can learn policies without explicitly defining the reward function from demonstrations. GAIL has the potential to learn policies with high-dimensional observations as input, e.g., images. By applying GAIL to a real robot, perhaps robot policies can be obtained for daily activities like washing, folding clothes, cooking, and cleaning. However, human demonstration data are often imperfect due to mistakes, which degrade the performance of the resulting policies. We address this issue by focusing on the following features: 1) many robotic tasks are goal-reaching tasks, and 2) labeling such goal states in demonstration data is relatively easy. With these in mind, this paper proposes Goal-Aware Generative Adversarial Imitation Learning (GA-GAIL), which trains a policy by introducing a second discriminator to distinguish the goal state in parallel with the first discriminator that indicates the demonstration data. This extends a standard GAIL framework to more robustly learn desirable policies even from imperfect demonstrations through a goal-state discriminator that promotes achieving the goal state. Furthermore, GA-GAIL employs the Entropy-maximizing Deep P-Network (EDPN) as a generator, which considers both the smoothness and causal entropy in the policy update, to achieve stable policy learning from two discriminators. Our proposed method was successfully applied to two real-robotic cloth-manipulation tasks: turning a handkerchief over and folding clothes. We confirmed that it learns cloth-manipulation policies without task-specific reward function design. Video of the real experiments are available at https://youtu.be/hnII2ooUrE.",high,A6,1,A6=high,"A6=Infers quality, reward, value, or preferences from mixed-outcome demonstrations to reweight or improve actions.","A6=Turns success, failure, and relative-quality signals into supervision for experience selection or policy improvement.",A6=true,primary_assignment,"Yoshihisa Tsurumine, Takamitsu Matsubara",2022,arxiv:2209.10149,arxiv:2209.10149,3514389708970807431,cs.RO,q02-direct-imperfect-demo,search-papers,,A6,true,true,false,false,A6/raw-retrieval/q02-direct-imperfect-demo.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A6/triage.jsonl
620,arxiv:2210.05178,10,MEDIUM,A3,Pre-Training for Robots: Offline RL Enables Learning New Tasks from a Handful of Trials,arxiv:2210.05178,"Progress in deep learning highlights the tremendous potential of utilizing diverse robotic datasets for attaining effective generalization and makes it enticing to consider leveraging broad datasets for attaining robust generalization in robotic learning as well. However, in practice, we often want to learn a new skill in a new environment that is unlikely to be contained in the prior data. Therefore we ask: how can we leverage existing diverse offline datasets in combination with small amounts of task-specific data to solve new tasks, while still enjoying the generalization benefits of traini",medium,A3,1,A3=medium,"A3=The paper develops or evaluates Pre-Training for Robots: Offline RL Enables Learning New Tasks from a Handful of Trials, offering an adjacent mechanism for robot learning or data collection.","A3=The result may transfer to A3 quality estimation or harmful-data handling, but direct relevance is uncertain.",A3=false,expansion_round_3,,2022,arxiv:2210.05178,,paper:3440683724945289527,,4 | 5,firecrawl research related-papers,general,A3,false,false,false,false,A3/paper-registry.json | A3/round3-registry.json | A5/canonical-pool.jsonl | A5/paper-registry.json,A3/round3-triage.jsonl
633,arxiv:2210.15629,10,HIGH,A1,"Language Control Diffusion: Efficiently Scaling through Space, Time, and Tasks",arxiv:2210.15629,"Training generalist agents is difficult across several axes, requiring us to deal with high-dimensional inputs (space), long horizons (time), and generalization to novel tasks. Recent advances with architectures have allowed for improved scaling along one or two of these axes, but are still computationally prohibitive to use. In this paper, we propose to address all three axes by leveraging Language to Control Diffusion models as a hierarchical planner conditioned on language (LCD). We effectively and efficiently scale diffusion models for planning in extended temporal, state, and task dimensions to tackle long horizon control problems conditioned on natural language instructions, as a step towards generalist agents. Comparing LCD with other state-of-the-art models on the CALVIN language robotics benchmark finds that LCD outperforms other SOTA methods in multi-task success rates, whilst improving inference speed over other comparable diffusion models by 3.3x 15x. We show that LCD can successfully leverage the unique strength of diffusion models to produce coherent long range plans while addressing their weakness in generating low-level details and control.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Language Control Diffusion: Efficiently Scaling through Space, Time, and Tasks.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2210.15629,arxiv:2210.15629,6797971406713059383,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
646,arxiv:2212.03562,10,HIGH,A6,Accelerating Self-Imitation Learning from Demonstrations via Policy Constraints and Q-Ensemble,arxiv:2212.03562,"Deep reinforcement learning (DRL) provides a new way to generate robot control policy. However, the process of training control policy requires lengthy exploration, resulting in a low sample efficiency of reinforcement learning (RL) in real-world tasks. Both imitation learning (IL) and learning from demonstrations (LfD) improve the training process by using expert demonstrations, but imperfect expert demonstrations can mislead policy improvement. Offline to Online reinforcement learning requires a lot of offline data to initialize the policy, and distribution shift can easily lead to performance degradation during online fine-tuning. To solve the above problems, we propose a learning from demonstrations method named A-SILfD, which treats expert demonstrations as the agent's successful experiences and uses experiences to constrain policy improvement. Furthermore, we prevent performance degradation due to large estimation errors in the Q-function by the ensemble Q-functions. Our experiments show that A-SILfD can significantly improve sample efficiency using a small number of different quality expert demonstrations. In four Mujoco continuous control tasks, A-SILfD can significantly outperform baseline methods after 150,000 steps of online training and is not misled by imperfect expert demonstrations during training.",high,A6,1,A6=high,"A6=Uses data-quality estimates, filtering, weighting, or offline reinforcement learning to extract signal from suboptimal demonstrations.",A6=Directly informs how a robot data loop can learn from heterogeneous and imperfect trajectories.,A6=true,primary_assignment,Chao Li,2022,arxiv:2212.03562,arxiv:2212.03562,2382637345118038436,cs.LG,q27-found-offline-rl | q30-recent-fail-recovery,related-papers,,A6,true,true,false,false,A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q27-found-offline-rl.json | A6/raw-retrieval/q30-recent-fail-recovery.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A6/triage.jsonl
659,arxiv:2301.07944,10,HIGH,A1,Revisiting the Spatial and Temporal Modeling for Few-shot Action Recognition,arxiv:2301.07944,"Spatial and temporal modeling is one of the most core aspects of few-shot action recognition. Most previous works mainly focus on long-term temporal relation modeling based on high-level spatial representations, without considering the crucial low-level spatial features and short-term temporal relations. Actually, the former feature could bring rich local semantic information, and the latter feature could represent motion characteristics of adjacent frames, respectively. In this paper, we propose SloshNet, a new framework that revisits the spatial and temporal modeling for few-shot action recognition in a finer manner. First, to exploit the low-level spatial features, we design a feature fusion architecture search module to automatically search for the best combination of the low-level and high-level spatial features. Next, inspired by the recent transformer, we introduce a long-term temporal modeling module to model the global temporal relations based on the extracted spatial appearance features. Meanwhile, we design another short-term temporal modeling module to encode the motion characteristics between adjacent frame representations. After that, the final predictions can be obtained by feeding the embedded rich spatial-temporal features to a common frame-level class prototype matcher. We extensively validate the proposed SloshNet on four few-shot action recognition datasets, including Something-Something V2, Kinetics, UCF101, and HMDB51. It achieves favorable results against state-of-the-art methods in all datasets.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Revisiting the Spatial and Temporal Modeling for Few-shot Action Recognition.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2301.07944,arxiv:2301.07944,7943697311280558315,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
672,arxiv:2302.00111,10,HIGH,A7,Learning Universal Policies via Text-Guided Video Generation,arxiv:2302.00111,"A goal of artificial intelligence is to construct an agent that can solve a wide variety of tasks. Recent progress in text-guided image synthesis has yielded models with an impressive ability to generate complex novel images, exhibiting combinatorial generalization across domains. Motivated by this success, we investigate whether such tools can be used to construct more general-purpose agents. Specifically, we cast the sequential decision making problem as a text-conditioned video generation problem, where, given a text-encoded specification of a desired goal, a planner synthesizes a set of future frames depicting its planned actions in the future, after which control actions are extracted from the generated video. By leveraging text as the underlying goal specification, we are able to naturally and combinatorially generalize to novel goals. The proposed policy-as-video formulation can further represent environments with different state and action spaces in a unified space of images, which, for example, enables learning and generalization across a variety of robot manipulation tasks. Finally, by leveraging pretrained language embeddings and widely available videos from the internet, the approach enables knowledge transfer through predicting highly realistic video plans for real robots.",high,A7,1,A7=high,A7=A goal of artificial intelligence is to construct an agent that can solve a wide variety of tasks.,"A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.",A7=true,expansion_round_1,,,arxiv:2302.00111,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
685,arxiv:2302.09429,10,MEDIUM,A1,NU-AIR -- A Neuromorphic Urban Aerial Dataset for Detection and Localization of Pedestrians and Vehicles,arxiv:2302.09429,"This paper presents an open-source aerial neuromorphic dataset that captures pedestrians and vehicles moving in an urban environment. The dataset, titled NU-AIR, features 70.75 minutes of event footage acquired with a 640 x 480 resolution neuromorphic sensor mounted on a quadrotor operating in an urban environment. Crowds of pedestrians, different types of vehicles, and street scenes featuring busy urban environments are captured at different elevations and illumination conditions. Manual bounding box annotations of vehicles and pedestrians contained in the recordings are provided at a frequency of 30 Hz, yielding 93,204 labels in total. Evaluation of the dataset's fidelity is performed through comprehensive ablation study for three Spiking Neural Networks (SNNs) and training ten Deep Neural Networks (DNNs) to validate the quality and reliability of both the dataset and corresponding annotations. All data and Python code to voxelize the data and subsequently train SNNs/DNNs has been open-sourced.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for NU-AIR -- A Neuromorphic Urban Aerial Dataset for Detection and Localization of Pedestrians and Vehicles.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_2,,,arxiv:2302.09429,arxiv:2302.09429,7396769879563976758,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
698,arxiv:2303.10778,10,HIGH,A1,Deep Declarative Dynamic Time Warping for End-to-End Learning of Alignment Paths,arxiv:2303.10778,"This paper addresses learning end-to-end models for time series data that include a temporal alignment step via dynamic time warping (DTW). Existing approaches to differentiable DTW either differentiate through a fixed warping path or apply a differentiable relaxation to the min operator found in the recursive steps used to solve the DTW problem. We instead propose a DTW layer based around bi-level optimisation and deep declarative networks, which we name DecDTW. By formulating DTW as a continuous, inequality constrained optimisation problem, we can compute gradients for the solution of the optimal alignment (with respect to the underlying time series) using implicit differentiation. An interesting byproduct of this formulation is that DecDTW outputs the optimal warping path between two time series as opposed to a soft approximation, recoverable from Soft-DTW. We show that this property is particularly useful for applications where downstream loss functions are defined on the optimal alignment path itself. This naturally occurs, for instance, when learning to improve the accuracy of predicted alignments against ground truth alignments. We evaluate DecDTW on two such applications, namely the audio-to-score alignment task in music information retrieval and the visual place recognition task in robotics, demonstrating state-of-the-art results in both.",high,A1,1,A1=high,A1=DecDTW differentiates through the exact constrained optimal warping path using implicit differentiation rather than a soft path approximation.,A1=Exact path supervision is useful when downstream robot training needs discrete correspondence or alignment-boundary decisions.,A1=true,primary_assignment,,2023,arxiv:2303.10778,arxiv:2303.10778,45348270242775044,,q03-dtw | q09-foundational-robot | q10-foundational-ctw,search-papers,foundational,A1,false,false,false,false,A1/assigned-papers.json | A1/expansion-registry.json | A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q03-dtw.json | A1/raw/q09-foundational-robot.json | A1/raw/q10-foundational-ctw.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q13-dtw.json,A1/assigned-abstracts.jsonl | A1/triage.jsonl
711,arxiv:2304.07647,10,MEDIUM,A1,LASER: A Neuro-Symbolic Framework for Learning Spatial-Temporal Scene Graphs with Weak Supervision,arxiv:2304.07647,"Supervised approaches for learning spatio-temporal scene graphs (STSG) from video are greatly hindered due to their reliance on STSG-annotated videos, which are labor-intensive to construct at scale. Is it feasible to instead use readily available video captions as weak supervision? To address this question, we propose LASER, a neuro-symbolic framework to enable training STSG generators using only video captions. LASER employs large language models to first extract logical specifications with rich spatio-temporal semantic information from video captions. LASER then trains the underlying STSG generator to align the predicted STSG with the specification. The alignment algorithm overcomes the challenges of weak supervision by leveraging a differentiable symbolic reasoner and using a combination of contrastive, temporal, and semantics losses. The overall approach efficiently trains low-level perception models to extract a fine-grained STSG that conforms to the video caption. In doing so, it enables a novel methodology for learning STSGs without tedious annotations. We evaluate our method on three video datasets: OpenPVSG, 20BN, and MUGEN. Our approach demonstrates substantial improvements over fully-supervised baselines, achieving a unary predicate prediction accuracy of 27.78% (+12.65%) and a binary recall@5 of 0.42 (+0.22) on OpenPVSG. Additionally, LASER exceeds baselines by 7% on 20BN and 5.2% on MUGEN in terms of overall predicate prediction accuracy.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for LASER: A Neuro-Symbolic Framework for Learning Spatial-Temporal Scene Graphs with Weak Supervision.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2304.07647,arxiv:2304.07647,8895309186572748132,,,related-citers,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
724,arxiv:2305.04727,10,MEDIUM,A6,DEFENDER: DTW-Based Episode Filtering Using Demonstrations for Enhancing RL Safety,arxiv:2305.04727,"Deploying reinforcement learning agents in the real world can be challenging due to the risks associated with learning through trial and error. We propose a task-agnostic method that leverages small sets of safe and unsafe demonstrations to improve the safety of RL agents during learning. The method compares the current trajectory of the agent with both sets of demonstrations at every step, and filters the trajectory if it resembles the unsafe demonstrations. We perform ablation studies on different filtering strategies and investigate the impact of the number of demonstrations on performance. Our method is compatible with any stand-alone RL algorithm and can be applied to any task. We evaluate our method on three tasks from OpenAI Gym's Mujoco benchmark and two state-of-the-art RL algorithms. The results demonstrate that our method significantly reduces the crash rate of the agent while converging to, and in most cases even improving, the performance of the stand-alone agent.",medium,A6,1,A6=medium,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Offers a reusable mechanism for converting sequential experience into better policy or data decisions.,A6=false,expansion_round_1,,2023,arxiv:2305.04727,arxiv:2305.04727,2297310650483153241,,q07-harmful-data,related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/raw/q07-harmful-data.txt | A4/canonical-registry.jsonl | A4/raw/q13-harmful-demo.json | A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
737,arxiv:2306.04581,10,HIGH,A6,Divide and Repair: Using Options to Improve Performance of Imitation Learning Against Adversarial Demonstrations,arxiv:2306.04581,"We consider the problem of learning to perform a task from demonstrations given by teachers or experts, when some of the experts' demonstrations might be adversarial and demonstrate an incorrect way to perform the task. We propose a novel technique that can identify parts of demonstrated trajectories that have not been significantly modified by the adversary and utilize them for learning, using temporally extended policies or options. We first define a trajectory divergence measure based on the spatial and temporal features of demonstrated trajectories to detect and discard parts of the trajectories that have been significantly modified by an adversarial expert, and, could degrade the learner's performance, if used for learning, We then use an options-based algorithm that partitions trajectories and learns only from the parts of trajectories that have been determined as admissible. We provide theoretical results of our technique to show that repairing partial trajectories improves the sample efficiency of the demonstrations without degrading the learner's performance. We then evaluate the proposed algorithm for learning to play an Atari-like, computer-based game called LunarLander in the presence of different types and degrees of adversarial attacks of demonstrated trajectories. Our experimental results show that our technique can identify adversarially modified parts of the demonstrated trajectories and successfully prevent the learning performance from degrading due to adversarial demonstrations.",high,A6,1,A6=high,"A6=Uses a recovery, correction, failure-analysis, or imperfect-demonstration mechanism to improve robot execution from non-ideal experience.",A6=Adds an independently discovered A6 mechanism or an important variant for experience/data/training design.,A6=true,expansion_round_1,Prithviraj Dasgupta,2023,arxiv:2306.04581,arxiv:2306.04581,5821792991109075354,cs.AI | cs.CR | cs.LG,q08-syn-negative-demo,related-papers,false,A6,false,true,false,false,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q21-bad-segments.json | A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q22-safe-bad-data.txt | A4/canonical-registry.jsonl | A4/raw/q11-help-harm.json | A4/raw/q13-harmful-demo.json | A6/expansion/canonical-pool.jsonl | A6/expansion/selected-registry.jsonl | A6/raw-retrieval/q08-syn-negative-demo.json | A6/work/canonical-pool.jsonl,A6/expansion-triage.jsonl | A6/expansion/triage.jsonl
750,arxiv:2307.01452,10,MEDIUM,A7,Causal Reinforcement Learning: A Survey,arxiv:2307.01452,"Reinforcement learning is an essential paradigm for solving sequential decision problems under uncertainty. Despite many remarkable achievements in recent decades, applying reinforcement learning methods in the real world remains challenging. One of the main obstacles is that reinforcement learning agents lack a fundamental understanding of the world and must therefore learn from scratch through numerous trial-and-error interactions. They may also face challenges in providing explanations for their decisions and generalizing the acquired knowledge. Causality, however, offers a notable advantage as it can formalize knowledge in a systematic manner and leverage invariance for effective knowledge transfer. This has led to the emergence of causal reinforcement learning, a subfield of reinforcement learning that seeks to enhance existing algorithms by incorporating causal relationships into the learning process. In this survey, we comprehensively review the literature on causal reinforcement learning. We first introduce the basic concepts of causality and reinforcement learning, and then explain how causality can address core challenges in non-causal reinforcement learning. We categorize and systematically review existing causal reinforcement learning approaches based on their target problems and methodologies. Finally, we outline open issues and future directions in this emerging field.",medium,A7,1,A7=medium,A7=Reinforcement learning is an essential paradigm for solving sequential decision problems under uncertainty.,A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=false,expansion_round_1,,,arxiv:2307.01452,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
763,arxiv:2307.15818,10,HIGH,A1 | A4 | A5 | A7,RT-2: Vision-Language-Action Models Transfer Web Knowledge to Robotic Control,arxiv:2307.15818,"We study how vision-language models trained on Internet-scale data can be incorporated directly into end-to-end robotic control to boost generalization and enable emergent semantic reasoning. Our goal is to enable a single end-to-end trained model to both learn to map robot observations to actions and enjoy the benefits of large-scale pretraining on language and vision-language data from the web. To this end, we propose to co-fine-tune state-of-the-art vision-language models on both robotic trajectory data and Internet-scale vision-language tasks, such as visual question answering. In contrast to other approaches, we propose a simple, general recipe to achieve this goal: in order to fit both natural language responses and robotic actions into the same format, we express the actions as text tokens and incorporate them directly into the training set of the model in the same way as natural language tokens. We refer to such category of models as vision-language-action models (VLA) and instantiate an example of such a model, which we call RT-2. Our extensive evaluation (6k evaluation trials) shows that our approach leads to performant robotic policies and enables RT-2 to obtain a range of emergent capabilities from Internet-scale training. This includes significantly improved generalization to novel objects, the ability to interpret commands not present in the robot training data (such as placing an object onto a particular number or icon), and the ability to perform rudimentary reasoning in response to user commands (such as picking up the smallest or largest object, or the one closest to another object). We further show that incorporating chain of thought reasoning allows RT-2 to perform multi-stage semantic reasoning, for example figuring out which object to pick up for use as an improvised hammer (a rock), or which type of drink is best suited for someone who is tired (an energy drink).",high,A1 | A4 | A5 | A7,4,A1=high | A4=medium | A5=medium | A7=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for RT-2: Vision-Language-Action Models Transfer Web Knowledge to Robotic Control. | A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes. | A5=To this end, we propose to co-fine-tune state-of-the-art vision-language models on both robotic trajectory data and Internet-scale vision-language tasks, such as visual question answering. | A7=We study how vision-language models trained on Internet-scale data can be incorporated directly into end-to-end robotic control to boost generalization and enable emergent semantic reasoning.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training. | A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.",A1=true | A4=true | A5=true | A7=true,expansion_round_1 | expansion_round_2,,,arxiv:2307.15818 | paper:8834689156574630674,arxiv:2307.15818,8834689156574630674,,,related-papers-round2 | similar,,A1,false,false,false,true,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A4/expansion/round3/registry.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A1/expansion-round2-triage.jsonl | A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round2-triage.jsonl | A7/work/expansion-triage.jsonl
776,arxiv:2309.10150,10,HIGH,A3 | A7,Q-Transformer: Scalable Offline Reinforcement Learning via Autoregressive Q-Functions,arxiv:2309.10150,"In this work, we present a scalable reinforcement learning method for training multi-task policies from large offline datasets that can leverage both human demonstrations and autonomously collected data. Our method uses a Transformer to provide a scalable representation for Q-functions trained via offline temporal difference backups. We therefore refer to the method as Q-Transformer. By discretizing each action dimension and representing the Q-value of each action dimension as separate tokens, we can apply effective high-capacity sequence modeling techniques for Q-learning. We present several design decisions that enable good performance with offline RL training, and show that Q-Transformer outperforms prior offline RL algorithms and imitation learning techniques on a large diverse real-world robotic manipulation task suite. The project's website and videos can be found at https://qtransformer.github.io",high,A3 | A7,2,A3=high | A7=high,"A3=The paper develops or evaluates Q-Transformer: Scalable Offline Reinforcement Learning via Autoregressive Q-Functions, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience. | A7=In this work, we present a scalable reinforcement learning method for training multi-task policies from large offline datasets that can leverage both human demonstrations and autonomously collected data.",A3=Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review. | A7=It provides a route to reuse heterogeneous experience across embodiments or data sources.,A3=true | A7=true,expansion_round_1,,2023,arxiv:2309.10150,,,,,firecrawl research related-papers | references,,A3,false,false,false,false,A3/expansion-registry.json | A3/paper-registry.json | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A3/expansion-triage.jsonl | A7/work/expansion-triage.jsonl
789,arxiv:2310.09629,10,HIGH,A1,Adaptive Online Replanning with Diffusion Models,arxiv:2310.09629,"Diffusion models have risen as a promising approach to data-driven planning, and have demonstrated impressive robotic control, reinforcement learning, and video planning performance. Given an effective planner, an important question to consider is replanning -- when given plans should be regenerated due to both action execution error and external environment changes. Direct plan execution, without replanning, is problematic as errors from individual actions rapidly accumulate and environments are partially observable and stochastic. Simultaneously, replanning at each timestep incurs a substantial computational cost, and may prevent successful task execution, as different generated plans prevent consistent progress to any particular goal. In this paper, we explore how we may effectively replan with diffusion models. We propose a principled approach to determine when to replan, based on the diffusion model's estimated likelihood of existing generated plans. We further present an approach to replan existing trajectories to ensure that new plans follow the same goal state as the original trajectory, which may efficiently bootstrap off previously generated plans. We illustrate how a combination of our proposed additions significantly improves the performance of diffusion planners leading to 38% gains over past diffusion planning approaches on Maze2D, and further enables the handling of stochastic and long-horizon robotic control tasks. Videos can be found on the anonymous website: https://vis-www.cs.umass.edu/replandiffuser/.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Adaptive Online Replanning with Diffusion Models.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2310.09629,arxiv:2310.09629,6276054578985458211,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
