pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
381,arxiv:2005.06676,5,HIGH,A3,Explaining Black Box Predictions and Unveiling Data Artifacts through Influence Functions,arxiv:2005.06676,"Modern deep learning models for NLP are notoriously opaque. This has motivated the development of methods for interpreting such models, e.g., via gradient-based saliency maps or the visualization of attention weights. Such approaches aim to provide explanations for a particular model prediction by highlighting important words in the corresponding input text. While this might be useful for tasks where decisions are explicitly influenced by individual tokens in the input, we suspect that such highlighting is not suitable for tasks where model decisions should be driven by more complex reasoning.",high,A3,1,A3=high,"A3=The paper develops or evaluates Explaining Black Box Predictions and Unveiling Data Artifacts through Influence Functions, offering a mechanism related to failure detection, correction, attribution, or robot-data use.",A3=The mechanism is plausibly transferable to the Program A experience-to-policy loop and merits follow-up.,A3=true,expansion_round_3,,2020,arxiv:2005.06676,arxiv:2005.06676,7676024505517203831,,q21-influence-foundation,firecrawl research related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round3-registry.json | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A4/raw/q21-influence-foundation.json,A3/round3-triage.jsonl
394,arxiv:2008.03703,5,MEDIUM,A4,What Neural Networks Memorize and Why: Discovering the Long Tail via Influence Estimation,arxiv:2008.03703,"Deep learning algorithms are well-known to have a propensity for fitting the training data very well and often fit even outliers and mislabeled data points. Such fitting requires memorization of training data labels, a phenomenon that has attracted significant research interest but has not been given a compelling explanation so far. A recent work of Feldman (2019) proposes a theoretical explanation for this phenomenon based on a combination of two insights. First, natural image and data distributions are (informally) known to be long-tailed, that is have a significant fraction of rare and atypical examples. Second, in a simple theoretical model such memorization is necessary for achieving close-to-optimal generalization error when the data distribution is long-tailed. However, no direct empirical evidence for this explanation or even an approach for obtaining such evidence were given. In this work we design experiments to test the key ideas in this theory. The experiments require estimation of the influence of each training example on the accuracy at each test example as well as memorization values of training examples. Estimating these quantities directly is computationally prohibitive but we show that closely-related subsampled influence and memorization values can be estimated much more efficiently. Our experiments demonstrate the significant benefits of memorization for generalization on several standard benchmarks. They also provide quantitative and visually compelling evidence for the theory put forth in (Feldman, 2019).",medium,A4,1,A4=medium,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=true,expansion_round_1,,,arxiv:2008.03703 | paper:7782885515680818146,,,,,related-paper-expansion,,A4,false,false,false,false,A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round5/registry.jsonl,A4/expansion/expansion-triage.jsonl
407,arxiv:2010.05687,5,HIGH,A4,Semantic Change Detection with Asymmetric Siamese Networks,arxiv:2010.05687,"Given two multi-temporal aerial images, semantic change detection aims to locate the land-cover variations and identify their change types with pixel-wise boundaries. This problem is vital in many earth vision related tasks, such as precise urban planning and natural resource management. Existing state-of-the-art algorithms mainly identify the changed pixels by applying homogeneous operations on each input image and comparing the extracted features. However, in changed regions, totally different land-cover distributions often require heterogeneous features extraction procedures w.r.t each input. In this paper, we present an asymmetric siamese network (ASN) to locate and identify semantic changes through feature pairs obtained from modules of widely different structures, which involve areas of various sizes and apply different quantities of parameters to factor in the discrepancy across different land-cover distributions. To better train and evaluate our model, we create a large-scale well-annotated SEmantic Change detectiON Dataset (SECOND), while an Adaptive Threshold Learning (ATL) module and a Separated Kappa (SeK) coefficient are proposed to alleviate the influences of label imbalance in model training and evaluation. The experimental results demonstrate that the proposed model can stably outperform the state-of-the-art algorithms with different encoder backbones.",high,A4,1,A4=high,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=true,expansion_round_1,,,arxiv:2010.05687 | paper:1899803639014470630,,,,,related-paper-expansion,,A4,false,false,false,false,A4/expansion/expansion-registry.jsonl,A4/expansion/expansion-triage.jsonl
420,arxiv:2010.13766,5,HIGH,A5,Contextual Latent-Movements Off-Policy Optimization for Robotic Manipulation Skills,arxiv:2010.13766,"Parameterized movement primitives have been extensively used for imitation learning of robotic tasks. However, the high-dimensionality of the parameter space hinders the improvement of such primitives in the reinforcement learning (RL) setting, especially for learning with physical robots. In this paper we propose a novel view on handling the demonstrated trajectories for acquiring low-dimensional, non-linear latent dynamics, using mixtures of probabilistic principal component analyzers (MPPCA) on the movements' parameter space. Moreover, we introduce a new contextual off-policy RL algorithm, named LAtent-Movements Policy Optimization (LAMPO). LAMPO can provide gradient estimates from previous experience using self-normalized importance sampling, hence, making full use of samples collected in previous learning iterations. These advantages combined provide a complete framework for sample-efficient off-policy optimization of movement primitives for robot learning of high-dimensional manipulation skills. Our experimental results conducted both in simulation and on a real robot show that LAMPO provides sample-efficient policies against common approaches in literature.",high,A5,1,A5=high,"A5=LAMPO can provide gradient estimates from previous experience using self-normalized importance sampling, hence, making full use of samples collected in previous learning iterations.","A5=It informs how contribution weights can align training with quality, advantage, density, or task importance in the robot experience-to-policy loop.",A5=true,primary_assignment,"Samuele Tosatto, Georgia Chalvatzaki, Jan Peters",,arxiv:2010.13766 | paper:1098589559250016729,,paper:1098589559250016729,cs.LG | cs.RO,12,search-papers,general,A5,false,false,false,false,A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json,A5/assigned-abstracts.jsonl
433,arxiv:2012.15184,5,MEDIUM,A1,Multi-view Temporal Alignment for Non-parallel Articulatory-to-Acoustic Speech Synthesis,arxiv:2012.15184,"Articulatory-to-acoustic (A2A) synthesis refers to the generation of audible speech from captured movement of the speech articulators. This technique has numerous applications, such as restoring oral communication to people who cannot longer speak due to illness or injury. Most successful techniques so far adopt a supervised learning framework, in which time-synchronous articulatory-and-speech recordings are used to train a supervised machine learning algorithm that can be used later to map articulator movements to speech. This, however, prevents the application of A2A techniques in cases where parallel data is unavailable, e.g., a person has already lost her/his voice and only articulatory data can be captured. In this work, we propose a solution to this problem based on the theory of multi-view learning. The proposed algorithm attempts to find an optimal temporal alignment between pairs of non-aligned articulatory-and-acoustic sequences with the same phonetic content by projecting them into a common latent space where both views are maximally correlated and then applying dynamic time warping. Several variants of this idea are discussed and explored. We show that the quality of speech generated in the non-aligned scenario is comparable to that obtained in the parallel scenario.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Multi-view Temporal Alignment for Non-parallel Articulatory-to-Acoustic Speech Synthesis.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2012.15184,arxiv:2012.15184,8090738307177313111,,,related-citers | related-similar,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
446,arxiv:2103.00806,5,HIGH,A1,Representation Learning for Event-based Visuomotor Policies,arxiv:2103.00806,"Event-based cameras are dynamic vision sensors that provide asynchronous measurements of changes in per-pixel brightness at a microsecond level. This makes them significantly faster than conventional frame-based cameras, and an appealing choice for high-speed navigation. While an interesting sensor modality, this asynchronously streamed event data poses a challenge for machine learning techniques that are more suited for frame-based data. In this paper, we present an event variational autoencoder and show that it is feasible to learn compact representations directly from asynchronous spatiotemporal event data. Furthermore, we show that such pretrained representations can be used for event-based reinforcement learning instead of end-to-end reward driven perception. We validate this framework of learning event-based visuomotor policies by applying it to an obstacle avoidance scenario in simulation. Compared to techniques that treat event data as images, we show that representations learnt from event streams result in faster policy training, adapt to different control capacities, and demonstrate a higher degree of robustness.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Representation Learning for Event-based Visuomotor Policies.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2103.00806,arxiv:2103.00806,7778312118884684457,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
459,arxiv:2104.02116,5,HIGH,A1,Action Shuffle Alternating Learning for Unsupervised Action Segmentation,arxiv:2104.02116,"This paper addresses unsupervised action segmentation. Prior work captures the frame-level temporal structure of videos by a feature embedding that encodes time locations of frames in the video. We advance prior work with a new self-supervised learning (SSL) of a feature embedding that accounts for both frame- and action-level structure of videos. Our SSL trains an RNN to recognize positive and negative action sequences, and the RNN's hidden layer is taken as our new action-level feature embedding. The positive and negative sequences consist of action segments sampled from videos, where in the former the sampled action segments respect their time ordering in the video, and in the latter they are shuffled. As supervision of actions is not available and our SSL requires access to action segments, we specify an HMM that explicitly models action lengths, and infer a MAP action segmentation with the Viterbi algorithm. The resulting action segmentation is used as pseudo-ground truth for estimating our action-level feature embedding and updating the HMM. We alternate the above steps within the Generalized EM framework, which ensures convergence. Our evaluation on the Breakfast, YouTube Instructions, and 50Salads datasets gives superior results to those of the state of the art.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Action Shuffle Alternating Learning for Unsupervised Action Segmentation.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_1,,,arxiv:2104.02116,arxiv:2104.02116,5651862759782299032,,,related-similar,,A1,false,false,false,false,A1/expansion-registry.json | A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
472,arxiv:2106.09159,5,HIGH,A5,Automatic Curricula via Expert Demonstrations,arxiv:2106.09159,"We propose Automatic Curricula via Expert Demonstrations (ACED), a reinforcement learning (RL) approach that combines the ideas of imitation learning and curriculum learning in order to solve challenging robotic manipulation tasks with sparse reward functions. Curriculum learning solves complicated RL tasks by introducing a sequence of auxiliary tasks with increasing difficulty, yet how to automatically design effective and generalizable curricula remains a challenging research problem. ACED extracts curricula from a small amount of expert demonstration trajectories by dividing demonstrations into sections and initializing training episodes to states sampled from different sections of demonstrations. Through moving the reset states from the end to the beginning of demonstrations as the learning agent improves its performance, ACED not only learns challenging manipulation tasks with unseen initializations and goals, but also discovers novel solutions that are distinct from the demonstrations. In addition, ACED can be naturally combined with other imitation learning methods to utilize expert demonstrations in a more efficient manner, and we show that a combination of ACED with behavior cloning allows pick-and-place tasks to be learned with as few as 1 demonstration and block stacking tasks to be learned with 20 demonstrations.",high,A5,1,A5=high,"A5=We propose Automatic Curricula via Expert Demonstrations (ACED), a reinforcement learning (RL) approach that combines the ideas of imitation learning and curriculum learning in order to solve challenging robotic manipulation tasks with sparse reward functions.","A5=It informs how a robot learner can order tasks, stages, or examples to improve learning efficiency and stability.",A5=true,primary_assignment,"Siyu Dai, Andreas Hofmann, Brian Williams",,arxiv:2106.09159 | paper:8610680491422498836,,paper:8610680491422498836,cs.LG | cs.RO,2 | 3 | 59 | 61,search-papers,general | recent,A5,false,false,false,false,A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/raw/q02-direct-curriculum.json | A5/raw/q03-direct-hard.json | A5/read-manifest.json,A5/assigned-abstracts.jsonl
485,arxiv:2107.12964,5,MEDIUM,A1,A Physiologically-Adapted Gold Standard for Arousal during Stress,arxiv:2107.12964,"Emotion is an inherently subjective psychophysiological human-state and to produce an agreed-upon representation (gold standard) for continuous emotion requires a time-consuming and costly training procedure of multiple human annotators. There is strong evidence in the literature that physiological signals are sufficient objective markers for states of emotion, particularly arousal. In this contribution, we utilise a dataset which includes continuous emotion and physiological signals - Heartbeats per Minute (BPM), Electrodermal Activity (EDA), and Respiration-rate - captured during a stress inducing scenario (Trier Social Stress Test). We utilise a Long Short-Term Memory, Recurrent Neural Network to explore the benefit of fusing these physiological signals with arousal as the target, learning from various audio, video, and textual based features. We utilise the state-of-the-art MuSe-Toolbox to consider both annotation delay and inter-rater agreement weighting when fusing the target signals. An improvement in Concordance Correlation Coefficient (CCC) is seen across features sets when fusing EDA with arousal, compared to the arousal only gold standard results. Additionally, BERT-based textual features' results improved for arousal plus all physiological signals, obtaining up to .3344 CCC compared to .2118 CCC for arousal only. Multimodal fusion also improves overall CCC with audio plus video features obtaining up to .6157 CCC to recognize arousal plus EDA and BPM.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for A Physiologically-Adapted Gold Standard for Arousal during Stress.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2107.12964,arxiv:2107.12964,5093827899216795159,,,related-citers,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
498,arxiv:2109.00137,5,HIGH,A1 | A6,Implicit Behavioral Cloning,arxiv:2109.00137,"We find that across a wide range of robot policy learning scenarios, treating supervised policy learning with an implicit model generally performs better, on average, than commonly used explicit models. We present extensive experiments on this finding, and we provide both intuitive insight and theoretical arguments distinguishing the properties of implicit models compared to their explicit counterparts, particularly with respect to approximating complex, potentially discontinuous and multi-valued (set-valued) functions. On robotic policy learning tasks we show that implicit behavioral cloning policies with energy-based models (EBM) often outperform common explicit (Mean Square Error, or Mixture Density) behavioral cloning policies, including on tasks with high-dimensional action spaces and visual image inputs. We find these policies provide competitive results or outperform state-of-the-art offline reinforcement learning methods on the challenging human-expert tasks from the D4RL benchmark suite, despite using no reward information. In the real world, robots with implicit policies can learn complex and remarkably subtle behaviors on contact-rich tasks from human demonstrations, including tasks with high combinatorial complexity and tasks requiring 1mm precision.",high,A1 | A6,2,A1=low | A6=high,"A1=The abstract does not expose a clear temporal mechanism connected to the lane. | A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A6=Connects trajectory outcomes to policy improvement rather than copying actions independently of consequences.",A1=false | A6=true,expansion_round_1 | expansion_round_2,,,arxiv:2109.00137,arxiv:2109.00137,2633456745520086084,,53,related-papers | related-papers-round2 | related-papers-round3,general,A1,false,false,false,true,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json | A5/canonical-pool.jsonl | A5/expansion/raw/round3-references.json | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl,A1/expansion-round2-triage.jsonl | A6/expansion/triage.jsonl
511,arxiv:2110.02565,5,HIGH,A1,A Region-based Collaborative Management Scheme for Dynamic Clustering in Green VANET,arxiv:2110.02565,"Green Vehicular Ad-hoc Network (VANET) is a newly-emerged research area which focuses on reducing harmful impacts of vehicular communication equipments on the natural environment. Recent studies have shown that grouping vehicles into clusters for green communications in VANETs can significantly improve networking efficiency and reduce infrastructure costs. As a dynamic network system, maintaining the network connectivity and reducing the communication overlap are two critical challenges for green VANET clustering. However, most existing work studies connectivity and overlap separately, lacking a deep understanding of the relationship between them. To address this issue, we present a comprehensive analysis that jointly considers the two critical factors in one model. Specifically, we first design a state resemblance prediction (SRP) model based on the historical trajectory feature relevance between vehicles; Combined with the SRP model, we propose the region-based collaborative management scheme (RCMS) to establish the dynamic clustering; Lastly, we take extensive experiments to verify the region-based collaborative management scheme for dynamic clustering. The results demonstrate that the proposed clustering algorithm can achieve high networking efficiency and better communication stability.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for A Region-based Collaborative Management Scheme for Dynamic Clustering in Green VANET.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2110.02565,arxiv:2110.02565,5317740654435006935,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
524,arxiv:2110.14118,5,HIGH,A7,Object-Aware Regularization for Addressing Causal Confusion in Imitation Learning,arxiv:2110.14118,"Behavioral cloning has proven to be effective for learning sequential decision-making policies from expert demonstrations. However, behavioral cloning often suffers from the causal confusion problem where a policy relies on the noticeable effect of expert actions due to the strong correlation but not the cause we desire. This paper presents Object-aware REgularizatiOn (OREO), a simple technique that regularizes an imitation policy in an object-aware manner. Our main idea is to encourage a policy to uniformly attend to all semantic objects, in order to prevent the policy from exploiting nuisance variables strongly correlated with expert actions. To this end, we introduce a two-stage approach: (a) we extract semantic objects from images by utilizing discrete codes from a vector-quantized variational autoencoder, and (b) we randomly drop the units that share the same discrete code together, i.e., masking out semantic objects. Our experiments demonstrate that OREO significantly improves the performance of behavioral cloning, outperforming various other regularization and causality-based methods on a variety of Atari environments and a self-driving CARLA environment. We also show that our method even outperforms inverse reinforcement learning methods trained with a considerable amount of environment interaction.",high,A7,1,A7=high,A7=Behavioral cloning has proven to be effective for learning sequential decision-making policies from expert demonstrations.,A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=true,expansion_round_1,,,arxiv:2110.14118,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
537,arxiv:2112.05132,5,HIGH,A1,Spatio-temporal Relation Modeling for Few-shot Action Recognition,arxiv:2112.05132,"We propose a novel few-shot action recognition framework, STRM, which enhances class-specific feature discriminability while simultaneously learning higher-order temporal representations. The focus of our approach is a novel spatio-temporal enrichment module that aggregates spatial and temporal contexts with dedicated local patch-level and global frame-level feature enrichment sub-modules. Local patch-level enrichment captures the appearance-based characteristics of actions. On the other hand, global frame-level enrichment explicitly encodes the broad temporal context, thereby capturing the relevant object features over time. The resulting spatio-temporally enriched representations are then utilized to learn the relational matching between query and support action sub-sequences. We further introduce a query-class similarity classifier on the patch-level enriched features to enhance class-specific feature discriminability by reinforcing the feature learning at different stages in the proposed framework. Experiments are performed on four few-shot action recognition benchmarks: Kinetics, SSv2, HMDB51 and UCF101. Our extensive ablation study reveals the benefits of the proposed contributions. Furthermore, our approach sets a new state-of-the-art on all four benchmarks. On the challenging SSv2 benchmark, our approach achieves an absolute gain of 3.5% in classification accuracy, as compared to the best existing method in the literature. Our code and models are available at https://github.com/Anirudh257/strm.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Spatio-temporal Relation Modeling for Few-shot Action Recognition.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2112.05132,arxiv:2112.05132,229946436144483838,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
550,arxiv:2202.00622,5,MEDIUM,A4,Datamodels: Predicting Predictions from Training Data,arxiv:2202.00622,"We present a conceptual framework, datamodeling, for analyzing the behavior of a model class in terms of the training data. For any fixed ""target"" example x, training set S, and learning algorithm, a datamodel is a parameterized function 2S → R that for any subset of S' ⊂ S -- using only information about which examples of S are contained in S' -- predicts the outcome of training a model on S' and evaluating on x. Despite the potential complexity of the underlying process being approximated (e.g., end-to-end training and evaluation of deep neural networks), we show that even simple linear datamodels can successfully predict model outputs. We then demonstrate that datamodels give rise to a variety of applications, such as: accurately predicting the effect of dataset counterfactuals; identifying brittle predictions; finding semantically similar examples; quantifying train-test leakage; and embedding data into a well-behaved and feature-rich representation space. Data for this paper (including pre-computed datamodels as well as raw predictions from four million trained deep neural networks) is available at https://github.com/MadryLab/datamodels-data .",medium,A4,1,A4=medium,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=false,expansion_round_1,,,arxiv:2202.00622 | paper:5720348325730538219,,,,,related-paper-expansion,,A4,false,false,false,false,A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl,A4/expansion/expansion-triage.jsonl
563,arxiv:2203.15041,5,HIGH,A7,Socially Compliant Navigation Dataset (SCAND): A Large-Scale Dataset of Demonstrations for Social Navigation,arxiv:2203.15041,"Social navigation is the capability of an autonomous agent, such as a robot, to navigate in a 'socially compliant' manner in the presence of other intelligent agents such as humans. With the emergence of autonomously navigating mobile robots in human populated environments (e.g., domestic service robots in homes and restaurants and food delivery robots on public sidewalks), incorporating socially compliant navigation behaviors on these robots becomes critical to ensuring safe and comfortable human robot coexistence. To address this challenge, imitation learning is a promising framework, since it is easier for humans to demonstrate the task of social navigation rather than to formulate reward functions that accurately capture the complex multi objective setting of social navigation. The use of imitation learning and inverse reinforcement learning to social navigation for mobile robots, however, is currently hindered by a lack of large scale datasets that capture socially compliant robot navigation demonstrations in the wild. To fill this gap, we introduce Socially CompliAnt Navigation Dataset (SCAND) a large scale, first person view dataset of socially compliant navigation demonstrations. Our dataset contains 8.7 hours, 138 trajectories, 25 miles of socially compliant, human teleoperated driving demonstrations that comprises multi modal data streams including 3D lidar, joystick commands, odometry, visual and inertial information, collected on two morphologically different mobile robots a Boston Dynamics Spot and a Clearpath Jackal by four different human demonstrators in both indoor and outdoor environments. We additionally perform preliminary analysis and validation through real world robot experiments and show that navigation policies learned by imitation learning on SCAND generate socially compliant behaviors",high,A7,1,A7=high,"A7=Social navigation is the capability of an autonomous agent, such as a robot, to navigate in a 'socially compliant' manner in the presence of other intelligent agents such as humans.",A7=It provides a route to reuse heterogeneous experience across embodiments or data sources.,A7=true,expansion_round_1,,,arxiv:2203.15041,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
576,arxiv:2205.02300,5,HIGH,A1,P3IV: Probabilistic Procedure Planning from Instructional Videos with Weak Supervision,arxiv:2205.02300,"In this paper, we study the problem of procedure planning in instructional videos. Here, an agent must produce a plausible sequence of actions that can transform the environment from a given start to a desired goal state. When learning procedure planning from instructional videos, most recent work leverages intermediate visual observations as supervision, which requires expensive annotation efforts to localize precisely all the instructional steps in training videos. In contrast, we remove the need for expensive temporal video annotations and propose a weakly supervised approach by learning from natural language instructions. Our model is based on a transformer equipped with a memory module, which maps the start and goal observations to a sequence of plausible actions. Furthermore, we augment our model with a probabilistic generative module to capture the uncertainty inherent to procedure planning, an aspect largely overlooked by previous work. We evaluate our model on three datasets and show our weaklysupervised approach outperforms previous fully supervised state-of-the-art models on multiple metrics.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for P3IV: Probabilistic Procedure Planning from Instructional Videos with Weak Supervision.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_1,,,arxiv:2205.02300,arxiv:2205.02300,9134413841358268803,,,related-citers,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
589,arxiv:2206.10324,5,MEDIUM,A5,Online progressive instance-balanced sampling for weakly supervised object detection,arxiv:2206.10324,"Based on multiple instance detection networks (MIDN), plenty of works have contributed tremendous efforts to weakly supervised object detection (WSOD). However, most methods neglect the fact that the overwhelming negative instances exist in each image during the training phase, which would mislead the training and make the network fall into local minima. To tackle this problem, an online progressive instance-balanced sampling (OPIS) algorithm based on hard sampling and soft sampling is proposed in this paper. The algorithm includes two modules: a progressive instance balance (PIB) module and a progressive instance reweighting (PIR) module. The PIB module combining random sampling and IoU-balanced sampling progressively mines hard negative instances while balancing positive instances and negative instances. The PIR module further utilizes classifier scores and IoUs of adjacent refinements to reweight the weights of positive instances for making the network focus on positive instances. Extensive experimental results on the PASCAL VOC 2007 and 2012 datasets demonstrate the proposed method can significantly improve the baseline, which is also comparable to many existing state-of-the-art results. In addition, compared to the baseline, the proposed method requires no extra network parameters and the supplementary training overheads are small, which could be easily integrated into other methods based on the instance classifier refinement paradigm.",medium,A5,1,A5=medium,"A5=However, most methods neglect the fact that the overwhelming negative instances exist in each image during the training phase, which would mislead the training and make the network fall into local minima.","A5=It offers a transferable way to focus updates on difficult, rare, or confusable examples while exposing the risk of amplifying noise.",A5=true,primary_assignment,"M. Chen, Y. Tian, Z. Li, E. Li, Z. Liang",,arxiv:2206.10324 | paper:5915492604484547397,,paper:5915492604484547397,cs.CV,43,search-papers,foundational,A5,false,false,false,false,A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json,A5/assigned-abstracts.jsonl
602,arxiv:2209.03855,5,HIGH,A1,SE(3)-DiffusionFields: Learning smooth cost functions for joint grasp and motion optimization through diffusion,arxiv:2209.03855,"Multi-objective optimization problems are ubiquitous in robotics, e.g., the optimization of a robot manipulation task requires a joint consideration of grasp pose configurations, collisions and joint limits. While some demands can be easily hand-designed, e.g., the smoothness of a trajectory, several task-specific objectives need to be learned from data. This work introduces a method for learning data-driven SE(3) cost functions as diffusion models. Diffusion models can represent highly-expressive multimodal distributions and exhibit proper gradients over the entire space due to their score-matching training objective. Learning costs as diffusion models allows their seamless integration with other costs into a single differentiable objective function, enabling joint gradient-based motion optimization. In this work, we focus on learning SE(3) diffusion models for 6DoF grasping, giving rise to a novel framework for joint grasp and motion optimization without needing to decouple grasp selection from trajectory generation. We evaluate the representation power of our SE(3) diffusion models w.r.t. classical generative models, and we showcase the superior performance of our proposed optimization framework in a series of simulated and real-world robotic manipulation tasks against representative baselines.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for SE(3)-DiffusionFields: Learning smooth cost functions for joint grasp and motion optimization through diffusion.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2209.03855,arxiv:2209.03855,3503479315662143829,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
