pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
488,arxiv:2108.00049,8,MEDIUM,A7,Object-aware Contrastive Learning for Debiased Scene Representation,arxiv:2108.00049,"Contrastive self-supervised learning has shown impressive results in learning visual representations from unlabeled images by enforcing invariance against different data augmentations. However, the learned representations are often contextually biased to the spurious scene correlations of different objects or object and background, which may harm their generalization on the downstream tasks. To tackle the issue, we develop a novel object-aware contrastive learning framework that first (a) localizes objects in a self-supervised manner and then (b) debias scene correlations via appropriate data augmentations considering the inferred object locations. For (a), we propose the contrastive class activation map (ContraCAM), which finds the most discriminative regions (e.g., objects) in the image compared to the other images using the contrastively trained models. We further improve the ContraCAM to detect multiple objects and entire shapes via an iterative refinement procedure. For (b), we introduce two data augmentations based on ContraCAM, object-aware random crop and background mixup, which reduce contextual and background biases during contrastive self-supervised learning, respectively. Our experiments demonstrate the effectiveness of our representation learning framework, particularly when trained under multi-object images or evaluated under the background (and distribution) shifted images.",medium,A7,1,A7=medium,A7=Contrastive self-supervised learning has shown impressive results in learning visual representations from unlabeled images by enforcing invariance against different data augmentations.,A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=false,expansion_round_1,,,arxiv:2108.00049,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
501,arxiv:2109.07788,8,HIGH,A6,Marginal MAP Estimation for Inverse RL under Occlusion with Observer Noise,arxiv:2109.07788,"We consider the problem of learning the behavioral preferences of an expert engaged in a task from noisy and partially-observable demonstrations. This is motivated by real-world applications such as a line robot learning from observing a human worker, where some observations are occluded by environmental objects that cannot be removed. Furthermore, robotic perception tends to be imperfect and noisy. Previous techniques for inverse reinforcement learning (IRL) take the approach of either omitting the missing portions or inferring it as part of expectation-maximization, which tends to be slow and prone to local optima. We present a new method that generalizes the well-known Bayesian maximum-a-posteriori (MAP) IRL method by marginalizing the occluded portions of the trajectory. This is additionally extended with an observation model to account for perception noise. We show that the marginal MAP (MMAP) approach significantly improves on the previous IRL technique under occlusion in both formative evaluations on a toy problem and in a summative evaluation on an onion sorting line task by a robot.",high,A6,1,A6=high,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,,arxiv:2109.07788,arxiv:2109.07788,3921043030638094587,,,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
514,arxiv:2110.04347,8,HIGH,A6,Towards Sample-efficient Apprenticeship Learning from Suboptimal Demonstration,arxiv:2110.04347,"Learning from Demonstration (LfD) seeks to democratize robotics by enabling non-roboticist end-users to teach robots to perform novel tasks by providing demonstrations. However, as demonstrators are typically non-experts, modern LfD techniques are unable to produce policies much better than the suboptimal demonstration. A previously-proposed framework, SSRR, has shown success in learning from suboptimal demonstration but relies on noise-injected trajectories to infer an idealized reward function. A random approach such as noise-injection to generate trajectories has two key drawbacks: 1) Performance degradation could be random depending on whether the noise is applied to vital states and 2) Noise-injection generated trajectories may have limited suboptimality and therefore will not accurately represent the whole scope of suboptimality. We present Systematic Self-Supervised Reward Regression, S3RR, to investigate systematic alternatives for trajectory degradation. We carry out empirical evaluations and find S3RR can learn comparable or better reward correlation with ground-truth against a state-of-the-art learning from suboptimal demonstration framework.",high,A6,1,A6=high,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,,arxiv:2110.04347,arxiv:2110.04347,1341638251161729291,,q05-syn-suboptimal-demo,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/work/canonical-pool.jsonl,A6/expansion/triage.jsonl
527,arxiv:2110.14770,8,HIGH,A6,TRAIL: Near-Optimal Imitation Learning with Suboptimal Data,arxiv:2110.14770,"The aim in imitation learning is to learn effective policies by utilizing near-optimal expert demonstrations. However, high-quality demonstrations from human experts can be expensive to obtain in large numbers. On the other hand, it is often much easier to obtain large quantities of suboptimal or task-agnostic trajectories, which are not useful for direct imitation, but can nevertheless provide insight into the dynamical structure of the environment, showing what could be done in the environment even if not what should be done. We ask the question, is it possible to utilize such suboptimal offline datasets to facilitate provably improved downstream imitation learning? In this work, we answer this question affirmatively and present training objectives that use offline datasets to learn a factored transition model whose structure enables the extraction of a latent action space. Our theoretical analysis shows that the learned latent action space can boost the sample-efficiency of downstream imitation learning, effectively reducing the need for large near-optimal expert datasets through the use of auxiliary non-expert data. To learn the latent action space in practice, we propose TRAIL (Transition-Reparametrized Actions for Imitation Learning), an algorithm that learns an energy-based transition model contrastively, and uses the transition model to reparametrize the action space for sample-efficient imitation learning. We evaluate the practicality of our objective through experiments on a set of navigation and locomotion tasks. Our results verify the benefits suggested by our theory and show that TRAIL is able to improve baseline imitation learning by up to 4x in performance.",high,A6,1,A6=high,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,,arxiv:2110.14770,arxiv:2110.14770,4252345468284760594,,q20-adj-human-activity,related-papers,general,A6,false,false,false,false,A4/canonical-registry.jsonl | A4/raw/q31-trajectory-rank.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q20-adj-human-activity.json | A6/work/canonical-pool.jsonl,A6/expansion/triage.jsonl
540,arxiv:2112.13753,8,MEDIUM,A1,MetaCVR: Conversion Rate Prediction via Meta Learning in Small-Scale Recommendation Scenarios,arxiv:2112.13753,"Different from large-scale platforms such as Taobao and Amazon, CVR modeling in small-scale recommendation scenarios is more challenging due to the severe Data Distribution Fluctuation (DDF) issue. DDF prevents existing CVR models from being effective since 1) several months of data are needed to train CVR models sufficiently in small scenarios, leading to considerable distribution discrepancy between training and online serving; and 2) e-commerce promotions have significant impacts on small scenarios, leading to distribution uncertainty of the upcoming time period. In this work, we propose a novel CVR method named MetaCVR from a perspective of meta learning to address the DDF issue. Firstly, a base CVR model which consists of a Feature Representation Network (FRN) and output layers is designed and trained sufficiently with samples across months. Then we treat time periods with different data distributions as different occasions and obtain positive and negative prototypes for each occasion using the corresponding samples and the pre-trained FRN. Subsequently, a Distance Metric Network (DMN) is devised to calculate the distance metrics between each sample and all prototypes to facilitate mitigating the distribution uncertainty. At last, we develop an Ensemble Prediction Network (EPN) which incorporates the output of FRN and DMN to make the final CVR prediction. In this stage, we freeze the FRN and train the DMN and EPN with samples from recent time period, therefore effectively easing the distribution discrepancy. To the best of our knowledge, this is the first study of CVR prediction targeting the DDF issue in small-scale recommendation scenarios. Experimental results on real-world datasets validate the superiority of our MetaCVR and online A/B test also shows our model achieves impressive gains of 11.92% on PCVR and 8.64% on GMV.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for MetaCVR: Conversion Rate Prediction via Meta Learning in Small-Scale Recommendation Scenarios.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_2,,,arxiv:2112.13753,arxiv:2112.13753,8520166167478366464,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
553,arxiv:2202.02967,8,HIGH,A3 | A6,Learning from Imperfect Demonstrations via Adversarial Confidence Transfer,arxiv:2202.02967,"Existing learning from demonstration algorithms usually assume access to expert demonstrations. However, this assumption is limiting in many real-world applications since the collected demonstrations may be suboptimal or even consist of failure cases. We therefore study the problem of learning from imperfect demonstrations by learning a confidence predictor. Specifically, we rely on demonstrations along with their confidence values from a different correspondent environment (source environment) to learn a confidence predictor for the environment we aim to learn a policy in (target environment -- where we only have unlabeled demonstrations.) We learn a common latent space through adversarial distribution matching of multi-length partial trajectories to enable the transfer of confidence across source and target environments. The learned confidence reweights the demonstrations to enable learning more from informative demonstrations and discarding the irrelevant ones. Our experiments in three simulated environments and a real robot reaching task demonstrate that our approach learns a policy with the highest expected return.",high,A3 | A6,2,A3=high | A6=high,"A3=A confidence predictor transfers quality information from a source environment to weight imperfect demonstrations in a target environment. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.",A3=Quality estimators that transfer across tasks or embodiments could reduce the need for fresh manual labels. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.,A3=true | A6=true,expansion_round_1 | primary_assignment,Zhangjie Cao | Zihan Wang | Dorsa Sadigh,2022,arxiv:2202.02967,arxiv:2202.02967,1492405134846745667,cs.LG | cs.RO,q02-direct-imperfect-demo | q02-synonyms | q03-synonyms | q05-syn-suboptimal-demo | q08-syn-negative-demo | q19-foundational-il | q30-recent-fail-recovery,firecrawl research search-papers | related-papers,general,A3,false,false,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q02-synonyms.txt | A3/raw/q03-synonyms.txt | A3/raw/q19-foundational-il.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q02-direct-imperfect-demo.json | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q30-recent-fail-recovery.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl | A6/expansion/triage.jsonl
566,arxiv:2204.00227,8,MEDIUM,A1,Perception Prioritized Training of Diffusion Models,arxiv:2204.00227,"Diffusion models learn to restore noisy data, which is corrupted with different levels of noise, by optimizing the weighted sum of the corresponding loss terms, i.e., denoising score matching loss. In this paper, we show that restoring data corrupted with certain noise levels offers a proper pretext task for the model to learn rich visual concepts. We propose to prioritize such noise levels over other levels during training, by redesigning the weighting scheme of the objective function. We show that our simple redesign of the weighting scheme significantly improves the performance of diffusion models regardless of the datasets, architectures, and sampling strategies.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Perception Prioritized Training of Diffusion Models.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_3,,,arxiv:2204.00227,arxiv:2204.00227,3075428594596555978,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
579,arxiv:2205.09329,8,HIGH,A4,Dataset Pruning: Reducing Training Data by Examining Generalization Influence,arxiv:2205.09329,"The great success of deep learning heavily relies on increasingly larger training data, which comes at a price of huge computational and infrastructural costs. This poses crucial questions that, do all training data contribute to model's performance? How much does each individual training sample or a sub-training-set affect the model's generalization, and how to construct the smallest subset from the entire training data as a proxy training set without significantly sacrificing the model's performance? To answer these, we propose dataset pruning, an optimization-based sample selection method that can (1) examine the influence of removing a particular set of training samples on model's generalization ability with theoretical guarantee, and (2) construct the smallest subset of training data that yields strictly constrained generalization gap. The empirically observed generalization gap of dataset pruning is substantially consistent with our theoretical expectations. Furthermore, the proposed method prunes 40% training examples on the CIFAR-10 dataset, halves the convergence time with only 1.3% test accuracy decrease, which is superior to previous score-based sample selection methods.",high,A4,1,A4=high,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=true,expansion_round_1,,2022,arxiv:2205.09329 | paper:7091559400066226833,,,,q16-data-centric,related-paper-expansion,,A3,false,false,false,false,A3/paper-registry.json | A3/raw/q16-data-centric.txt | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl,A4/expansion/expansion-triage.jsonl
592,arxiv:2206.14349,8,HIGH,A3,Fleet-DAgger: Interactive Robot Fleet Learning with Scalable Human Supervision,arxiv:2206.14349,"Commercial and industrial deployments of robot fleets at Amazon, Nimble, Plus One, Waymo, and Zoox query remote human teleoperators when robots are at risk or unable to make task progress. With continual learning, interventions from the remote pool of humans can also be used to improve the robot fleet control policy over time. A central question is how to effectively allocate limited human attention. Prior work addresses this in the single-robot, single-human setting; we formalize the Interactive Fleet Learning (IFL) setting, in which multiple robots interactively query and learn from multiple",high,A3,1,A3=high,A3=Fleet-DAgger scales interactive imitation by coordinating human supervision across a robot fleet.,A3=It connects deployment failures to distributed acquisition of corrective demonstrations.,A3=true,expansion_round_3,Ryan Hoque | Lawrence Yunliang Chen | Satvik Sharma | Karthik Dharmarajan | Brijen Thananjeyan | Pieter Abbeel | Ken Goldberg,2022,arxiv:2206.14349,arxiv:2206.14349,7476771487551074472,cs.AI | cs.RO,A8 | q04-direct,firecrawl research related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round3-registry.json | A8/raw/q04-direct.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A3/round3-triage.jsonl
605,arxiv:2209.08253,8,MEDIUM,A7,Mitigating Both Covariate and Conditional Shift for Domain Generalization,arxiv:2209.08253,"Domain generalization (DG) aims to learn a model on several source domains, hoping that the model can generalize well to unseen target domains. The distribution shift between domains contains the covariate shift and conditional shift, both of which the model must be able to handle for better generalizability. In this paper, a novel DG method is proposed to deal with the distribution shift via Visual Alignment and Uncertainty-guided belief Ensemble (VAUE). Specifically, for the covariate shift, a visual alignment module is designed to align the distribution of image style to a common empirical Gaussian distribution so that the covariate shift can be eliminated in the visual space. For the conditional shift, we adopt an uncertainty-guided belief ensemble strategy based on the subjective logic and Dempster-Shafer theory. The conditional distribution given a test sample is estimated by the dynamic combination of that of source domains. Comprehensive experiments are conducted to demonstrate the superior performance of the proposed method on four widely used datasets, i.e., Office-Home, VLCS, TerraIncognita, and PACS.",medium,A7,1,A7=medium,A7=Aligns visual covariates and combines source-domain predictive beliefs with uncertainty guidance under covariate and conditional shift.,A7=It is an adjacent mechanism for separating appearance shift from behavior/label shift when transferring robot policies.,A7=true,primary_assignment,"Jianxin Lin, Yongqiang Tang, Junping Wang, Wensheng Zhang",2022,arxiv:2209.08253,arxiv:2209.08253,2814360582806030614,cs.AI | cs.CV | cs.LG,,search-papers,foundational,A7,false,true,true,false,A7/raw/q21-domain-generalization.json | A7/raw/q28-shift-foundations.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
618,arxiv:2210.03094,8,HIGH,A1,VIMA: General Robot Manipulation with Multimodal Prompts,arxiv:2210.03094,"Prompt-based learning has emerged as a successful paradigm in natural language processing, where a single general-purpose language model can be instructed to perform any task specified by input prompts. Yet task specification in robotics comes in various forms, such as imitating one-shot demonstrations, following language instructions, and reaching visual goals. They are often considered different tasks and tackled by specialized models. We show that a wide spectrum of robot manipulation tasks can be expressed with multimodal prompts, interleaving textual and visual tokens. Accordingly, we develop a new simulation benchmark that consists of thousands of procedurally-generated tabletop tasks with multimodal prompts, 600K+ expert trajectories for imitation learning, and a four-level evaluation protocol for systematic generalization. We design a transformer-based robot agent, VIMA, that processes these prompts and outputs motor actions autoregressively. VIMA features a recipe that achieves strong model scalability and data efficiency. It outperforms alternative designs in the hardest zero-shot generalization setting by up to 2.9× task success rate given the same training data. With 10× less training data, VIMA still performs 2.7× better than the best competing variant. Code and video demos are available at https://vimalabs.github.io/",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for VIMA: General Robot Manipulation with Multimodal Prompts.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,2022,arxiv:2210.03094,arxiv:2210.03094,5620433707600488928,,2024 2025 vision language action chunk prediction temporal horizon,related-papers-round2,false,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q40-2024-2025-vla.json | A7/raw/q25-foundational-multitask.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A1/expansion-round2-triage.jsonl
631,arxiv:2210.14428,8,HIGH,A6,D-Shape: Demonstration-Shaped Reinforcement Learning via Goal Conditioning,arxiv:2210.14428,"While combining imitation learning (IL) and reinforcement learning (RL) is a promising way to address poor sample efficiency in autonomous behavior acquisition, methods that do so typically assume that the requisite behavior demonstrations are provided by an expert that behaves optimally with respect to a task reward. If, however, suboptimal demonstrations are provided, a fundamental challenge appears in that the demonstration-matching objective of IL conflicts with the return-maximization objective of RL. This paper introduces D-Shape, a new method for combining IL and RL that uses ideas from reward shaping and goal-conditioned RL to resolve the above conflict. D-Shape allows learning from suboptimal demonstrations while retaining the ability to find the optimal policy with respect to the task reward. We experimentally validate D-Shape in sparse-reward gridworld domains, showing that it both improves over RL in terms of sample efficiency and converges consistently to the optimal policy in the presence of suboptimal demonstrations.",high,A6,1,A6=high,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,2022,arxiv:2210.14428,arxiv:2210.14428,191504152456721651,,q12-mech-offline-failures | q26-found-irl,related-papers,general,A3,false,false,false,false,A3/paper-registry.json | A3/raw/q03-synonyms.txt | A3/raw/q10-suboptimal.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q12-mech-offline-failures.json | A6/raw-retrieval/q26-found-irl.json | A6/work/canonical-pool.jsonl,A6/expansion/triage.jsonl
644,arxiv:2211.13024,8,HIGH,A2,Comparison of Motion Encoding Frameworks on Human Manipulation Actions,arxiv:2211.13024,"Movement generation, and especially generalisation to unseen situations, plays an important role in robotics. Different types of movement generation methods exist such as spline based methods, dynamical system based methods, and methods based on Gaussian mixture models (GMMs). Using a large, new dataset on human manipulations, in this paper we provide a highly detailed comparison of five fundamentally different and widely used movement encoding and generation frameworks: dynamic movement primitives (DMPs), time based Gaussian mixture regression (tbGMR), stable estimator of dynamical systems (SEDS), Probabilistic Movement Primitives (ProMP) and Optimal Control Primitives (OCP). We compare these frameworks with respect to their movement encoding efficiency, reconstruction accuracy, and movement generalisation capabilities. The new dataset consists of nine object manipulation actions performed by 12 humans: pick and place, put on top/take down, put inside/take out, hide/uncover, and push/pull with a total of 7,652 movement examples. Our analysis shows that for movement encoding and reconstruction DMPs and OCPs are the most efficient with respect to the number of parameters and reconstruction accuracy, if a sufficient number of kernels is used. In case of movement generalisation to new start- and end-point situations, DMPs, OCPs and task parameterized GMM (TP-GMM, movement generalisation framework based on tbGMR) lead to similar performance, which ProMPs only achieve when using many demonstrations for learning. All models outperform SEDS, which additionally proves to be difficult to fit. Furthermore we observe that TP-GMM and SEDS suffer from problems reaching the end-points of generalizations.These different quantitative results will help selecting the most appropriate models and designing trajectory representations in an improved task-dependent way in future robotic applications.",high,A2,1,A2=high,"A2=Discovers, represents, or composes reusable skills, motion primitives, subgoals, or macro-actions from sequential experience.","A2=A reusable segment or skill representation can support retrieval, recombination, coverage, and transfer across tasks or embodiments.",A2=true,primary_assignment,"Lennart Jahn, Florentin Wörgötter, Tomas Kulvicius",2022,arxiv:2211.13024,arxiv:2211.13024,7656629045952135007,cs.RO,dynamic movement primitives robot trajectories skill representation | probabilistic movement primitives robot trajectory representation,search-papers,true,A2,false,false,false,false,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q33-dmp.json | A2/raw/q34-promp.json,A2/assigned-abstracts.jsonl | A2/triage.jsonl
657,arxiv:2301.01928,8,MEDIUM,A1,Event Camera Data Pre-training,arxiv:2301.01928,"This paper proposes a pre-trained neural network for handling event camera data. Our model is a self-supervised learning framework, and uses paired event camera data and natural RGB images for training. Our method contains three modules connected in a sequence: i) a family of event data augmentations, generating meaningful event images for self-supervised training; ii) a conditional masking strategy to sample informative event patches from event images, encouraging our model to capture the spatial layout of a scene and accelerating training; iii) a contrastive learning approach, enforcing the similarity of embeddings between matching event images, and between paired event and RGB images. An embedding projection loss is proposed to avoid the model collapse when enforcing the event image embedding similarities. A probability distribution alignment loss is proposed to encourage the event image to be consistent with its paired RGB image in the feature space. Transfer learning performance on downstream tasks shows the superiority of our method over state-of-the-art methods. For example, we achieve top-1 accuracy at 64.83% on the N-ImageNet dataset.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Event Camera Data Pre-training.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2301.01928,arxiv:2301.01928,7903613722300433619,,,related-similar,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
670,arxiv:2301.13019,8,MEDIUM,A6,Identifying Expert Behavior in Offline Training Datasets Improves Behavioral Cloning of Robotic Manipulation Policies,arxiv:2301.13019,"This paper presents our solution for the Real Robot Challenge (RRC) III, a competition featured in the NeurIPS 2022 Competition Track, aimed at addressing dexterous robotic manipulation tasks through learning from pre-collected offline data. Participants were provided with two types of datasets for each task: expert and mixed datasets with varying skill levels. While the simplest offline policy learning algorithm, Behavioral Cloning (BC), performed remarkably well when trained on expert datasets, it outperformed even the most advanced offline reinforcement learning (RL) algorithms. However, BC's performance deteriorated when applied to mixed datasets, and the performance of offline RL algorithms was also unsatisfactory. Upon examining the mixed datasets, we observed that they contained a significant amount of expert data, although this data was unlabeled. To address this issue, we proposed a semi-supervised learning-based classifier to identify the underlying expert behavior within mixed datasets, effectively isolating the expert data. To further enhance BC's performance, we leveraged the geometric symmetry of the RRC arena to augment the training dataset through mathematical transformations. In the end, our submission surpassed that of all other participants, even those who employed complex offline RL algorithms and intricate data processing and feature engineering techniques.",medium,A6,1,A6=medium,"A6=Uses value or reward inference, offline reinforcement learning, or advantage signals to extract task-relevant behavior from heterogeneous trajectories.",A6=Connects trajectory outcomes to policy improvement rather than copying actions independently of consequences.,A6=false,expansion_round_1,,,arxiv:2301.13019,arxiv:2301.13019,1219405558962757033,,q13-harmful-demo,related-papers,general,A6,false,false,false,false,A4/canonical-registry.jsonl | A4/raw/q13-harmful-demo.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
683,arxiv:2302.07457,8,HIGH,A6,When Demonstrations Meet Generative World Models: A Maximum Likelihood Framework for Offline Inverse Reinforcement Learning,arxiv:2302.07457,"Offline inverse reinforcement learning (Offline IRL) aims to recover the structure of rewards and environment dynamics that underlie observed actions in a fixed, finite set of demonstrations from an expert agent. Accurate models of expertise in executing a task has applications in safety-sensitive applications such as clinical decision making and autonomous driving. However, the structure of an expert's preferences implicit in observed actions is closely linked to the expert's model of the environment dynamics (i.e. the ``world'' model). Thus, inaccurate models of the world obtained from finite data with limited coverage could compound inaccuracy in estimated rewards. To address this issue, we propose a bi-level optimization formulation of the estimation task wherein the upper level is likelihood maximization based upon a conservative model of the expert's policy (lower level). The policy model is conservative in that it maximizes reward subject to a penalty that is increasing in the uncertainty of the estimated model of the world. We propose a new algorithmic framework to solve the bi-level optimization problem formulation and provide statistical and computational guarantees of performance for the associated optimal reward estimator. Finally, we demonstrate that the proposed algorithm outperforms the state-of-the-art offline IRL and imitation learning benchmarks by a large margin, over the continuous control tasks in MuJoCo and different datasets in the D4RL benchmark.",high,A6,1,A6=high,"A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.",A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.,A6=true,expansion_round_1,,,arxiv:2302.07457,arxiv:2302.07457,7857700046475080917,,q27-found-offline-rl,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q27-found-offline-rl.json | A6/work/canonical-pool.jsonl,A6/expansion/triage.jsonl
696,arxiv:2303.08114,8,HIGH,A4,Simfluence: Modeling the Influence of Individual Training Examples by Simulating Training Runs,arxiv:2303.08114,"Training data attribution (TDA) methods offer to trace a model's prediction on any given example back to specific influential training examples. Existing approaches do so by assigning a scalar influence score to each training example, under a simplifying assumption that influence is additive. But in reality, we observe that training examples interact in highly non-additive ways due to factors such as inter-example redundancy, training order, and curriculum learning effects. To study such interactions, we propose Simfluence, a new paradigm for TDA where the goal is not to produce a single influence score per example, but instead a training run simulator: the user asks, ``If my model had trained on example z₁, then z₂, ..., then zn, how would it behave on ztest?''; the simulator should then output a simulated training run, which is a time series predicting the loss on ztest at every step of the simulated run. This enables users to answer counterfactual questions about what their model would have learned under different training curricula, and to directly see where in training that learning would occur. We present a simulator, Simfluence-Linear, that captures non-additive interactions and is often able to predict the spiky trajectory of individual example losses with surprising fidelity. Furthermore, we show that existing TDA methods such as TracIn and influence functions can be viewed as special cases of Simfluence-Linear. This enables us to directly compare methods in terms of their simulation accuracy, subsuming several prior TDA approaches to evaluation. In experiments on large language model (LLM) fine-tuning, we show that our method predicts loss trajectories with much higher accuracy than existing TDA methods (doubling Spearman's correlation and reducing mean-squared error by 75%) across several tasks, models, and training methods.",high,A4,1,A4=high,"A4=Estimates how an individual training example changes a validation loss or downstream policy outcome, enabling example ranking or curation.",A4=It supplies an explicit data-centric mechanism for deciding which examples matter to training or evaluation outcomes.,A4=true,primary_assignment,,,arxiv:2303.08114 | paper:4977084476624799327,arxiv:2303.08114,4977084476624799327,,q16-llm-attribution,semantic-search,,A4,false,false,false,false,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q16-llm-attribution.json,A4/abstract-triage.jsonl
709,arxiv:2304.04591,8,HIGH,A7,"For Pre-Trained Vision Models in Motor Control, Not All Policy Learning Methods are Created Equal",arxiv:2304.04591,"In recent years, increasing attention has been directed to leveraging pre-trained vision models for motor control. While existing works mainly emphasize the importance of this pre-training phase, the arguably equally important role played by downstream policy learning during control-specific fine-tuning is often neglected. It thus remains unclear if pre-trained vision models are consistent in their effectiveness under different control policies. To bridge this gap in understanding, we conduct a comprehensive study on 14 pre-trained vision models using 3 distinct classes of policy learning methods, including reinforcement learning (RL), imitation learning through behavior cloning (BC), and imitation learning with a visual reward function (VRF). Our study yields a series of intriguing results, including the discovery that the effectiveness of pre-training is highly dependent on the choice of the downstream policy learning algorithm. We show that conventionally accepted evaluation based on RL methods is highly variable and therefore unreliable, and further advocate for using more robust methods like VRF and BC. To facilitate more universal evaluations of pre-trained models and their policy learning methods in the future, we also release a benchmark of 21 tasks across 3 different environments alongside our work.",high,A7,1,A7=high,"A7=In recent years, increasing attention has been directed to leveraging pre-trained vision models for motor control.",A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=true,expansion_round_1,,,arxiv:2304.04591,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
